PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	OOA1	OOA2
26/06/2012 9:55	02/07/2012 17:28	0.153789413	1.032856528	2.652654474
02/07/2012 17:28	02/07/2012 17:47	0.15552518	1.092287962	2.50144676
02/07/2012 17:47	02/07/2012 18:05	0.186151742	1.315714986	2.291710625
02/07/2012 18:05	02/07/2012 18:24	0.094692819	1.134559608	2.81225065
02/07/2012 18:24	02/07/2012 18:43	0.114341418	1.490578954	2.567860553
02/07/2012 18:43	02/07/2012 19:01	0.03825081	1.775893541	2.375208085
02/07/2012 19:01	02/07/2012 19:20	0	1.243894812	2.758860794
02/07/2012 19:20	02/07/2012 19:39	0.173867163	1.420396584	2.732879576
02/07/2012 19:39	02/07/2012 19:57	0.579555158	1.165648354	2.813995773
02/07/2012 19:57	02/07/2012 20:16	1.025795799	1.714635074	2.323458243
02/07/2012 20:16	02/07/2012 20:35	0.22605778	0.972339617	3.13472366
02/07/2012 20:35	02/07/2012 20:53	0.108187867	1.112534905	2.77124509
02/07/2012 20:53	02/07/2012 21:12	0.242930362	0.766446418	2.741420866
02/07/2012 21:12	02/07/2012 21:31	0.15233676	0.899620718	2.429518037
02/07/2012 21:31	02/07/2012 21:49	0.138462692	0.650207111	2.429487037
02/07/2012 21:49	02/07/2012 22:08	0.104203945	0.6724615	2.325103328
02/07/2012 22:08	02/07/2012 22:27	0.055479175	0.921029099	2.048746559
02/07/2012 22:27	02/07/2012 22:45	0.070863522	0.645837873	2.38469208
02/07/2012 22:45	02/07/2012 23:02	0.158201838	0.22334829	2.644747917
02/07/2012 23:02	02/07/2012 23:21	0.083726254	0.433438607	2.451953775
02/07/2012 23:21	02/07/2012 23:39	0.045512845	0.588947428	2.411675211
02/07/2012 23:39	02/07/2012 23:58	0.18312025	0.466981084	2.683166073
02/07/2012 23:58	03/07/2012 0:17	0.190580612	0.531311912	2.804785009
03/07/2012 0:17	03/07/2012 0:35	0.160293973	0.55088621	2.960993841
03/07/2012 0:35	03/07/2012 0:54	0.258249291	0.612935837	3.036648494
03/07/2012 0:54	03/07/2012 1:13	0.403255084	0.517114446	3.128044699
03/07/2012 1:13	03/07/2012 1:31	0.244990803	1.037202274	2.921255545
03/07/2012 1:31	03/07/2012 1:50	0.320096466	0.782251901	3.213816299
03/07/2012 1:50	03/07/2012 2:09	0.243246178	0.652357012	3.227443921
03/07/2012 2:09	03/07/2012 2:27	0.251611724	1.133338205	2.353605627
03/07/2012 2:27	03/07/2012 2:46	0.220442405	0.549127775	2.381553316
03/07/2012 2:46	03/07/2012 3:05	0.178236628	0.986337781	1.454687435
03/07/2012 3:05	03/07/2012 3:23	0.190991357	0.337453741	2.12088325
03/07/2012 3:23	03/07/2012 3:42	0.254940855	0.210688229	2.202837002
03/07/2012 3:42	03/07/2012 4:00	0.209746586	0.386577646	2.568198244
03/07/2012 4:00	03/07/2012 4:19	0.251338426	0.348206158	2.319788757
03/07/2012 4:19	03/07/2012 4:38	0.216047393	0.460478095	2.145416061
03/07/2012 4:38	03/07/2012 4:57	0.189515125	0.424203991	2.187044026
03/07/2012 4:57	03/07/2012 5:15	0.249915665	0.303577202	2.344994676
03/07/2012 5:15	03/07/2012 5:34	0.322604522	0.367622044	2.268797381
03/07/2012 5:34	03/07/2012 5:53	0.21798291	0.602344036	2.103043187
03/07/2012 5:53	03/07/2012 6:11	0.324046974	0.452792727	2.06605141
03/07/2012 6:11	03/07/2012 6:30	0.37449091	0.303881915	2.134827355
03/07/2012 6:30	03/07/2012 6:48	0.45588371	0.579712487	1.937149109
03/07/2012 6:48	03/07/2012 7:07	0.459717649	0.41119226	1.971250471
03/07/2012 7:07	03/07/2012 7:26	0.387298597	0.244202132	1.973611982
03/07/2012 7:26	03/07/2012 7:45	0.467103399	0.714278301	1.513765014
03/07/2012 7:45	03/07/2012 8:03	0.408491136	0.216970993	2.16931923
03/07/2012 8:03	03/07/2012 8:22	0.289954689	0.354941319	2.348232684
03/07/2012 8:22	03/07/2012 8:41	0.43858669	0.349245206	2.371480924
03/07/2012 8:41	03/07/2012 8:59	0.237673046	0.558553487	1.899167679
03/07/2012 8:59	03/07/2012 9:18	0.333377999	0.522513819	2.038456961
03/07/2012 9:18	03/07/2012 9:37	0.427939006	0.440468652	1.997624187
03/07/2012 9:37	03/07/2012 9:55	0.397094368	0.915963692	1.901988162
03/07/2012 9:55	03/07/2012 10:14	0.512688734	0.768047599	2.133859222
03/07/2012 10:14	03/07/2012 10:37	0.37496358	1.231971121	1.845333694
03/07/2012 10:37	03/07/2012 10:56	0.447766324	1.167026885	2.093277472
03/07/2012 10:56	03/07/2012 11:15	0.470425861	0.887644742	2.359893503
03/07/2012 11:15	03/07/2012 11:33	0.552813831	1.269104782	2.058119504
03/07/2012 11:33	03/07/2012 11:52	0.432725755	1.510497304	2.054556942
03/07/2012 11:52	03/07/2012 12:11	0.442661777	1.314207937	2.15407473
03/07/2012 12:11	03/07/2012 12:29	0.466539421	1.617295404	1.913189786
03/07/2012 12:29	03/07/2012 12:48	0.423701494	1.618864643	2.058636027
03/07/2012 12:48	03/07/2012 13:07	0.467012138	1.682310368	1.843200879
03/07/2012 13:07	03/07/2012 13:25	0.446424149	1.020164978	2.343901295
03/07/2012 13:25	03/07/2012 13:44	0.367418878	1.524972255	1.808738173
03/07/2012 13:44	03/07/2012 14:03	0.35408152	1.989591352	1.887593674
03/07/2012 14:03	03/07/2012 16:30	0.425855185	3.084967282	1.994366133
03/07/2012 16:30	03/07/2012 16:48	0.47279011	2.488174591	2.213040756
03/07/2012 16:48	03/07/2012 17:07	0.286781513	1.696050293	1.650571729
03/07/2012 17:07	03/07/2012 17:26	0.153182884	1.717099324	1.409485683
03/07/2012 17:26	03/07/2012 17:44	0.189653553	1.42152541	1.906078861
03/07/2012 17:44	03/07/2012 18:03	0.430731674	1.242918881	1.810924074
03/07/2012 18:03	03/07/2012 18:22	0.244833282	0.990729964	1.895621973
03/07/2012 18:22	03/07/2012 18:40	0.146214333	1.518804367	1.378415235
03/07/2012 18:40	03/07/2012 18:59	0.260251827	1.086708415	1.700931204
03/07/2012 18:59	03/07/2012 19:18	0.189003017	0.824030052	1.710117293
03/07/2012 19:18	03/07/2012 19:36	0.329967401	0.881984164	1.667008606
03/07/2012 19:36	03/07/2012 20:51	0.454622717	0.825398719	1.822353339
03/07/2012 20:51	03/07/2012 21:10	0.374613529	0.857622892	1.754433893
03/07/2012 21:10	03/07/2012 21:28	0.399913958	0.937741294	1.381997289
03/07/2012 21:28	03/07/2012 21:47	0.299171417	0.918557144	1.455004096
03/07/2012 21:47	03/07/2012 22:06	0.327531874	0.760434753	1.649062971
03/07/2012 22:06	03/07/2012 22:24	0.309138221	0.661395709	1.675813084
03/07/2012 22:24	03/07/2012 22:43	0.266413919	0.607028057	1.506985181
03/07/2012 22:43	03/07/2012 23:02	0.236663959	0.547849339	1.378356008
03/07/2012 23:02	03/07/2012 23:18	0.278513874	0.71640161	1.518446867
03/07/2012 23:18	03/07/2012 23:42	0.182363302	0.580057303	1.736829045
03/07/2012 23:42	04/07/2012 0:00	0.20136585	0.834859435	1.44028113
04/07/2012 0:00	04/07/2012 0:19	0.161495183	0.596211875	1.549612898
04/07/2012 0:19	04/07/2012 0:38	0.219190333	0.802366615	1.619728449
04/07/2012 0:38	04/07/2012 0:56	0.228804772	1.035864102	1.36232169
04/07/2012 0:56	04/07/2012 1:15	0.207469028	0.596003911	1.762237053
04/07/2012 1:15	04/07/2012 1:34	0.188261122	0.711002738	1.585526963
04/07/2012 1:34	04/07/2012 1:52	0.197801318	0.6726216	1.695059775
04/07/2012 1:52	04/07/2012 2:11	0.194639578	0.75887388	1.658718028
04/07/2012 2:11	04/07/2012 2:30	0.185475844	0.869735078	1.618726596
04/07/2012 2:30	04/07/2012 2:48	0.181106859	0.842382087	1.699324598
04/07/2012 2:48	04/07/2012 3:07	0.163144088	0.935345577	1.512043602
04/07/2012 3:07	04/07/2012 3:26	0.150830939	0.798806229	1.7177389
04/07/2012 3:26	04/07/2012 3:44	0.179904268	0.770025336	1.767562967
04/07/2012 3:44	04/07/2012 4:03	0.151966382	0.860110499	1.44877403
04/07/2012 4:03	04/07/2012 4:22	0.173291994	0.853166496	1.544101561
04/07/2012 4:22	04/07/2012 4:40	0.19682158	0.983820561	1.519342303
04/07/2012 4:40	04/07/2012 4:59	0.203583864	1.044540192	1.286749795
04/07/2012 4:59	04/07/2012 5:18	0.248488759	0.539745164	1.839979565
04/07/2012 5:18	04/07/2012 5:36	0.246422906	0.675196218	1.674847434
04/07/2012 5:36	04/07/2012 5:55	0.347905722	0.717010511	1.80912718
04/07/2012 5:55	04/07/2012 6:14	0.507294503	0.730271682	1.933053462
04/07/2012 6:14	04/07/2012 6:32	0.453158612	1.384878587	1.946695572
04/07/2012 6:32	04/07/2012 6:51	0.546244093	1.488161097	2.298915699
04/07/2012 6:51	04/07/2012 7:10	0.488266406	1.380933127	2.603351579
04/07/2012 7:10	04/07/2012 7:28	0.669538851	1.46815659	2.495037893
04/07/2012 7:28	04/07/2012 7:45	0.603277622	1.652273188	2.653349073
04/07/2012 7:45	04/07/2012 8:08	0.340736274	1.795493547	3.134774623
04/07/2012 8:08	04/07/2012 8:27	0.362966531	1.597014675	3.11174546
04/07/2012 8:27	04/07/2012 8:45	0.348453635	2.063879178	2.965102998
04/07/2012 8:45	04/07/2012 9:04	0.374192346	1.888577447	3.401890208
04/07/2012 9:04	04/07/2012 9:23	0.380473871	2.020262701	3.414530406
04/07/2012 9:23	04/07/2012 9:41	0.449416621	2.319000936	3.335682444
04/07/2012 9:41	04/07/2012 10:00	0.483725327	2.450405851	3.496353266
04/07/2012 10:00	04/07/2012 10:19	0.481370978	2.737766085	3.723154048
04/07/2012 10:19	04/07/2012 10:37	0.47775607	3.16432457	3.235641583
04/07/2012 10:37	04/07/2012 10:56	0.317564875	3.043729065	3.477328282
04/07/2012 10:56	04/07/2012 11:15	0.354304061	3.578384032	2.683514129
04/07/2012 11:15	04/07/2012 11:33	0.377795371	3.296768363	3.075460048
04/07/2012 11:33	04/07/2012 11:52	0.386656827	3.161105116	2.806447958
04/07/2012 11:52	04/07/2012 12:11	0.338784172	2.941251439	2.601852289
04/07/2012 12:11	04/07/2012 12:29	0.401931895	3.350904062	2.578686308
04/07/2012 12:29	04/07/2012 12:48	0.384741498	2.685574588	3.228084276
04/07/2012 12:48	04/07/2012 13:07	0.313133886	3.322467858	2.443274449
04/07/2012 13:07	04/07/2012 13:25	0.0854707	2.996196485	2.463965753
04/07/2012 13:25	04/07/2012 13:44	0.228918445	3.175843605	2.109037896
04/07/2012 13:44	04/07/2012 14:03	0.327685138	2.800368082	1.898330944
04/07/2012 14:03	04/07/2012 14:21	0.323542343	2.521051294	1.930630818
04/07/2012 14:21	04/07/2012 14:38	0.433129051	2.7659714	1.897433155
04/07/2012 14:38	04/07/2012 15:06	0.269688245	2.756660625	1.781165697
04/07/2012 15:06	04/07/2012 15:24	0.190486966	2.678315336	2.107571228
04/07/2012 15:24	04/07/2012 15:43	0.198005771	2.813608202	2.264976571
04/07/2012 15:43	04/07/2012 16:02	0.312507261	2.93382674	2.140673486
04/07/2012 16:02	04/07/2012 16:20	0.242427116	2.922195148	2.541326663
04/07/2012 16:20	04/07/2012 16:39	0.237696945	3.275478882	2.887651886
04/07/2012 16:39	04/07/2012 16:58	0.455393273	3.621407701	3.267535583
04/07/2012 16:58	04/07/2012 17:16	0.34991519	3.508036022	3.266275455
04/07/2012 17:16	04/07/2012 17:35	0.32810732	3.227297063	3.151811709
04/07/2012 17:35	04/07/2012 17:54	0.22784086	3.552862965	2.504793684
04/07/2012 17:54	04/07/2012 18:12	0.285494227	2.942069421	3.059911908
04/07/2012 18:12	04/07/2012 18:31	0.150635501	2.911023878	2.874833965
04/07/2012 18:31	04/07/2012 18:50	0.161955277	2.238742263	2.99260306
04/07/2012 18:50	04/07/2012 19:08	0.203990751	1.119382849	3.229689955
04/07/2012 19:08	04/07/2012 19:27	0.272833684	0.931281493	2.931078378
04/07/2012 19:27	04/07/2012 19:46	0.392316869	0.968711401	2.959222841
04/07/2012 19:46	04/07/2012 20:04	0.379757411	0.924419272	3.078574427
04/07/2012 20:04	04/07/2012 20:28	0.359144772	0.842292228	3.066722112
04/07/2012 20:28	04/07/2012 20:46	0.503368719	0.730115639	3.192263642
04/07/2012 20:46	04/07/2012 21:05	0.502482273	0.924858577	3.232758706
04/07/2012 21:05	04/07/2012 21:24	0.620874218	1.211918393	3.421869833
04/07/2012 21:24	04/07/2012 21:42	1.259094345	1.535156407	3.180253693
04/07/2012 21:42	04/07/2012 22:01	1.18775346	1.947770048	3.259509269
04/07/2012 22:01	04/07/2012 22:24	0.802661295	2.356270527	2.862069423
04/07/2012 22:24	04/07/2012 22:43	0.359598169	2.738406271	2.793316856
04/07/2012 22:43	04/07/2012 23:04	0.288209233	2.698887908	2.917939081
04/07/2012 23:04	04/07/2012 23:23	0.331556675	2.813569864	2.21840235
04/07/2012 23:23	04/07/2012 23:42	0.305598997	1.992556438	2.420705146
04/07/2012 23:42	05/07/2012 0:00	0.179039183	2.431699994	1.667878086
05/07/2012 0:00	05/07/2012 0:19	0.326905434	1.846057483	1.845132447
05/07/2012 0:19	05/07/2012 0:38	0.198773774	1.458095159	1.581423698
05/07/2012 0:38	05/07/2012 0:56	0.135481948	1.254628394	1.495350333
05/07/2012 0:56	05/07/2012 1:15	0.210158728	1.027107032	1.713409555
05/07/2012 1:15	05/07/2012 1:34	0.100057859	1.191364681	1.389560698
05/07/2012 1:34	05/07/2012 1:52	0.194047504	0.87209059	1.721887877
05/07/2012 1:52	05/07/2012 2:11	0.055133027	1.263353739	1.35899784
05/07/2012 2:11	05/07/2012 2:30	0.078906175	0.888099841	1.642611888
05/07/2012 2:30	05/07/2012 2:48	0.066872964	1.252007555	1.341683816
05/07/2012 2:48	05/07/2012 3:07	0.237700221	0.918897918	1.6958195
05/07/2012 3:07	05/07/2012 3:26	0.154027815	1.677862185	1.499281804
05/07/2012 3:26	05/07/2012 3:44	0.225864318	1.369283328	2.254547019
05/07/2012 3:44	05/07/2012 4:03	0.261369704	1.134843151	1.948050345
05/07/2012 4:03	05/07/2012 4:22	0.247173877	1.018979952	2.272708393
05/07/2012 4:22	05/07/2012 4:40	0.273247291	1.402971396	2.232476869
05/07/2012 4:40	05/07/2012 4:59	0.382408837	1.280936611	2.240680997
05/07/2012 4:59	05/07/2012 5:18	0.549778477	0.999034496	2.521560805
05/07/2012 5:18	05/07/2012 5:36	0.529627514	1.022912679	2.68693714
05/07/2012 5:36	05/07/2012 5:55	0.46492044	0.983154659	2.684644456
05/07/2012 5:55	05/07/2012 6:14	0.43676702	1.36357017	2.42228481
05/07/2012 6:14	05/07/2012 6:32	0.356472785	1.343166356	2.63122857
05/07/2012 6:32	05/07/2012 6:51	0.370094605	1.537556393	2.617767668
05/07/2012 6:51	05/07/2012 7:14	0.427807407	1.328056453	2.896707252
05/07/2012 7:14	05/07/2012 7:33	0.307181844	1.699951982	2.698941062
05/07/2012 7:33	05/07/2012 7:52	0.322469281	1.780364831	2.818161222
05/07/2012 7:52	05/07/2012 8:10	0.309066895	1.747327322	3.006080894
05/07/2012 8:10	05/07/2012 8:29	0.463453139	1.869583518	2.979527618
05/07/2012 8:29	05/07/2012 8:48	0.36112867	2.250757382	2.964956864
05/07/2012 8:48	05/07/2012 9:23	0.481941301	2.59936531	2.807913389
05/07/2012 9:23	05/07/2012 9:41	0.239829217	2.736999909	2.266501985
05/07/2012 9:41	05/07/2012 10:00	0.311872957	2.898154358	2.411041152
05/07/2012 10:00	05/07/2012 10:19	0.388321193	3.005067172	2.610913858
05/07/2012 10:19	05/07/2012 10:37	0.42852803	2.898245803	2.913966999
05/07/2012 10:37	05/07/2012 10:56	0.387893016	2.972510815	3.039687877
05/07/2012 10:56	05/07/2012 11:15	0.521275224	3.048406105	2.827613729
05/07/2012 11:15	05/07/2012 11:33	0.408092968	3.213354386	2.836659535
05/07/2012 11:33	05/07/2012 11:52	0.386549946	3.067676887	3.162690471
05/07/2012 11:52	05/07/2012 12:11	0.212243137	3.990854585	2.529801612
05/07/2012 12:11	05/07/2012 12:29	0.230574348	3.781521427	2.428625695
05/07/2012 12:29	05/07/2012 12:48	0.209392246	4.027119441	2.122958914
05/07/2012 12:48	05/07/2012 13:07	0.265643148	4.102942227	2.06061818
05/07/2012 13:07	05/07/2012 13:25	0.193566982	4.07483409	2.330023594
05/07/2012 13:25	05/07/2012 13:44	0.334799005	3.754075406	2.3715207
05/07/2012 13:44	05/07/2012 14:03	0.285791589	3.73891174	2.292879115
05/07/2012 14:03	05/07/2012 14:21	0.37869395	3.426704288	2.178907478
05/07/2012 14:21	05/07/2012 14:40	0.361819912	2.824314052	2.515730362
05/07/2012 14:40	05/07/2012 14:59	0.241233221	3.429474867	2.162323594
05/07/2012 14:59	05/07/2012 15:17	0.30884276	3.165196916	2.45206309
05/07/2012 15:17	05/07/2012 15:36	0.291163183	3.225460283	2.305942917
05/07/2012 15:36	05/07/2012 15:55	0.313449757	3.200781863	2.16238376
05/07/2012 15:55	05/07/2012 16:13	0.218155834	3.290992902	2.702401221
05/07/2012 16:13	05/07/2012 16:32	0.290979065	3.597969586	2.054502683
05/07/2012 16:32	05/07/2012 16:51	0.357985839	3.10062509	2.699556878
05/07/2012 16:51	05/07/2012 17:37	0.565840958	3.387679775	2.963558156
05/07/2012 17:37	05/07/2012 18:01	0.270839376	3.657277541	2.330043083
05/07/2012 18:01	05/07/2012 18:19	0.30980428	3.207596046	2.703359145
05/07/2012 18:19	05/07/2012 18:38	0.385894165	3.325629084	2.498131528
05/07/2012 18:38	05/07/2012 18:57	0.280988438	3.431706892	2.188893114
05/07/2012 18:57	05/07/2012 19:15	0.320711888	2.882301463	2.414665488
05/07/2012 19:15	05/07/2012 19:34	0.402259598	2.832279446	2.443080956
05/07/2012 19:34	05/07/2012 19:57	0.871862559	3.315796825	2.38575395
05/07/2012 19:57	05/07/2012 20:16	0.778044023	2.777094273	3.250399482
05/07/2012 20:16	05/07/2012 20:35	1.336754028	3.838304533	2.921084772
05/07/2012 20:35	05/07/2012 20:53	2.654389507	4.542203601	2.756784669
05/07/2012 20:53	05/07/2012 21:12	1.473332874	4.067043656	3.824083471
05/07/2012 21:12	05/07/2012 21:31	1.515119862	4.418198043	3.963148762
05/07/2012 21:31	05/07/2012 21:49	1.435526548	4.605636843	3.852334386
05/07/2012 21:49	05/07/2012 22:08	2.595084438	4.073849029	3.689644311
05/07/2012 22:08	05/07/2012 22:27	1.330761721	4.624005012	3.250634027
05/07/2012 22:27	05/07/2012 22:45	1.513785162	5.107430205	3.392082855
05/07/2012 22:45	05/07/2012 23:02	0.917972476	5.646762911	3.194627279
05/07/2012 23:02	05/07/2012 23:21	1.031480032	5.134900091	3.755286566
05/07/2012 23:21	05/07/2012 23:39	0.688660187	5.815075969	3.648061399
05/07/2012 23:39	05/07/2012 23:58	1.161213369	5.043334525	4.185180995
05/07/2012 23:58	06/07/2012 0:17	0.593812311	4.988187136	4.06360722
06/07/2012 0:17	06/07/2012 0:35	0.701003459	4.558191502	3.898578372
06/07/2012 0:35	06/07/2012 0:54	0.617333957	4.330790585	3.77642968
06/07/2012 0:54	06/07/2012 1:13	0.650335346	4.319129585	3.791268402
06/07/2012 1:13	06/07/2012 1:31	0.590120278	4.343128875	3.735507669
06/07/2012 1:31	06/07/2012 1:50	0.50074341	4.336062347	3.794607576
06/07/2012 1:50	06/07/2012 2:13	0.401303179	4.384485327	3.693240693
06/07/2012 2:13	06/07/2012 2:32	0.453460796	5.05348737	2.982615167
06/07/2012 2:32	06/07/2012 2:51	0.490268546	4.700360189	3.150883487
06/07/2012 2:51	06/07/2012 3:09	0.597263025	4.088169857	4.049821119
06/07/2012 3:09	06/07/2012 3:28	0.916028016	4.525966562	3.496127644
06/07/2012 3:28	06/07/2012 3:47	1.004568713	4.204447568	4.566600829
06/07/2012 3:47	06/07/2012 4:05	0.961281147	4.731309557	5.037498629
06/07/2012 4:05	06/07/2012 4:24	0.802743122	4.270020233	4.911229311
06/07/2012 4:24	06/07/2012 4:43	2.084420883	4.735262958	4.97783616
06/07/2012 4:43	06/07/2012 5:01	2.046772636	4.203815925	5.553844772
06/07/2012 5:01	06/07/2012 5:20	1.620957631	4.243068937	4.922053431
06/07/2012 5:20	06/07/2012 5:39	0.932479072	4.034416777	4.753189039
06/07/2012 5:39	06/07/2012 5:57	0.626896419	4.175883343	5.161864527
06/07/2012 5:57	06/07/2012 6:16	0.497870604	5.221044236	4.246976938
06/07/2012 6:16	06/07/2012 6:35	0.779079782	3.820128403	5.966839815
06/07/2012 6:35	06/07/2012 6:53	0.602210361	5.513418639	4.715442999
06/07/2012 6:53	06/07/2012 7:12	0.612436209	5.230058457	5.752375779
06/07/2012 7:12	06/07/2012 7:31	0.669265553	5.66669661	4.831861957
06/07/2012 7:31	06/07/2012 7:49	1.289373386	4.903129252	4.80413514
06/07/2012 7:49	06/07/2012 8:08	1.015102968	5.41791876	5.862646272
06/07/2012 8:08	06/07/2012 8:27	0.867241223	4.702752998	6.005950001
06/07/2012 8:27	06/07/2012 8:45	0.432319955	4.685681674	5.84635926
06/07/2012 8:45	06/07/2012 9:04	0.547566037	6.101724378	5.308349586
06/07/2012 9:04	06/07/2012 9:23	0.613292964	6.930544015	5.686716354
06/07/2012 9:23	06/07/2012 9:41	1.001856199	7.17045792	6.580087792
06/07/2012 9:41	06/07/2012 10:00	0.593750469	7.822159461	6.738701181
06/07/2012 10:00	06/07/2012 10:26	0.614417159	8.429858412	6.305856874
06/07/2012 10:26	06/07/2012 10:44	0.633126265	8.842239505	6.473776453
06/07/2012 10:44	06/07/2012 11:03	0.432103396	8.632601173	6.365546542
06/07/2012 11:03	06/07/2012 11:22	0.528842004	9.651815792	5.864599315
06/07/2012 11:22	06/07/2012 11:40	0.532033748	7.909361482	5.443526992
06/07/2012 11:40	06/07/2012 11:59	0.318633528	8.453185376	5.927366208
06/07/2012 11:59	06/07/2012 12:22	0.234646642	6.008210249	5.372742443
06/07/2012 12:22	06/07/2012 12:41	0.147443559	5.082855873	4.891647838
06/07/2012 12:41	06/07/2012 13:00	0.193323816	2.710807974	3.285249814
06/07/2012 13:00	06/07/2012 13:18	0.112237442	1.89929912	3.137151883
06/07/2012 13:18	06/07/2012 13:37	0.24840272	1.31989679	2.907755329
06/07/2012 13:37	06/07/2012 14:00	0.333669584	1.372877149	2.555613267
06/07/2012 14:00	06/07/2012 14:19	0.586794516	2.357104745	3.041866406
06/07/2012 14:19	06/07/2012 14:38	0.501753472	2.518411965	3.583329896
06/07/2012 14:38	06/07/2012 14:56	0.290219471	2.772651391	3.612655804
06/07/2012 14:56	06/07/2012 15:15	0.442608374	2.864726897	4.489526951
06/07/2012 15:15	06/07/2012 15:34	0.19183898	4.042841929	4.031696869
06/07/2012 15:34	06/07/2012 15:52	0.31851766	4.261703089	4.281334806
06/07/2012 15:52	06/07/2012 16:11	0.378823581	3.55959313	5.609727734
06/07/2012 16:11	06/07/2012 16:30	0.029174576	4.926985299	4.344152191
06/07/2012 16:30	06/07/2012 16:48	0.427092986	3.64406077	4.348464021
06/07/2012 16:48	06/07/2012 17:07	0.321180277	3.049656326	3.829361175
06/07/2012 17:07	06/07/2012 17:26	0.266553843	2.54281018	4.048844866
06/07/2012 17:26	06/07/2012 17:44	0.396343195	2.521231603	4.654723424
06/07/2012 17:44	06/07/2012 18:03	0.31057869	3.556250169	4.202038429
06/07/2012 18:03	06/07/2012 18:22	0.236878556	2.873420795	4.43810265
06/07/2012 18:22	06/07/2012 18:40	0.286689637	2.116138422	4.973472386
06/07/2012 18:40	06/07/2012 18:59	0.553650444	1.777540439	4.917753561
06/07/2012 18:59	06/07/2012 19:18	0.305949564	1.194667401	4.577233414
06/07/2012 19:18	06/07/2012 19:36	0.486338477	1.927191047	4.57669981
06/07/2012 19:36	06/07/2012 19:55	0.550091914	2.240664863	4.718809891
06/07/2012 19:55	06/07/2012 20:14	0.845417282	2.538241772	4.803428724
06/07/2012 20:14	06/07/2012 20:32	0.81238497	2.562888154	5.443300209
06/07/2012 20:32	06/07/2012 20:51	1.057374205	3.261720544	5.119025252
06/07/2012 20:51	06/07/2012 21:10	0.965100617	3.371847136	5.488503358
06/07/2012 21:10	06/07/2012 21:28	1.104300031	2.894950865	5.246395771
06/07/2012 21:28	06/07/2012 21:47	1.124994357	3.03213633	4.951936477
06/07/2012 21:47	06/07/2012 22:06	1.152835116	2.935775498	5.091569386
06/07/2012 22:06	06/07/2012 22:24	1.219063139	3.303758376	4.983391819
06/07/2012 22:24	06/07/2012 22:43	0.816473584	3.218085599	5.180993929
06/07/2012 22:43	06/07/2012 23:02	1.189312652	2.63060388	5.700154579
06/07/2012 23:02	06/07/2012 23:18	1.372232979	2.829561811	5.062553876
06/07/2012 23:18	06/07/2012 23:42	1.270138758	3.753406693	4.701961216
06/07/2012 23:42	07/07/2012 0:00	1.350608343	3.82875747	5.151469743
07/07/2012 0:00	07/07/2012 0:19	1.332076342	4.071108627	5.058361698
07/07/2012 0:19	07/07/2012 0:38	1.475491463	4.433208966	5.011561126
07/07/2012 0:38	07/07/2012 1:01	1.384024939	4.018842196	6.275890554
07/07/2012 1:01	07/07/2012 1:20	1.235452077	4.000875875	6.196929826
07/07/2012 1:20	07/07/2012 1:43	1.184436954	4.909106398	5.593878871
07/07/2012 1:43	07/07/2012 2:02	1.08995281	5.355990277	5.456696913
07/07/2012 2:02	07/07/2012 2:25	1.342550274	5.857364365	4.910907583
07/07/2012 2:25	07/07/2012 2:44	1.2582091	4.360129225	6.344521674
07/07/2012 2:44	07/07/2012 3:07	1.244920434	4.639513176	5.787210834
07/07/2012 3:07	07/07/2012 3:26	1.023086622	4.72678382	5.189231781
07/07/2012 3:26	07/07/2012 3:49	1.198166143	3.451302769	5.569566644
07/07/2012 3:49	07/07/2012 4:17	0.830947098	4.295031174	4.383815061
07/07/2012 4:17	07/07/2012 4:40	0.816180958	3.78186405	5.095443881
07/07/2012 4:40	07/07/2012 5:04	0.713000848	3.765179224	5.344905528
07/07/2012 5:04	07/07/2012 5:27	1.019779785	4.123563653	4.452122562
07/07/2012 5:27	07/07/2012 5:50	1.033760169	3.350730475	5.055196023
07/07/2012 5:50	07/07/2012 6:09	0.907010309	3.097998221	4.826267626
07/07/2012 6:09	07/07/2012 6:37	0.471341295	2.996895137	4.730003675
07/07/2012 6:37	07/07/2012 6:56	0.440599486	3.271391739	4.561397664
07/07/2012 6:56	07/07/2012 7:14	0.481052221	2.749939413	4.675426144
07/07/2012 7:14	07/07/2012 7:33	0.391039297	2.751327554	4.935290927
07/07/2012 7:33	07/07/2012 7:52	0.425022864	2.854280197	4.156566718
07/07/2012 7:52	07/07/2012 8:10	0.22276211	2.569652095	3.62635424
07/07/2012 8:10	07/07/2012 8:29	0.274673639	2.716896756	4.088549513
07/07/2012 8:29	07/07/2012 8:48	0.35399246	2.561894065	3.849492808
07/07/2012 8:48	07/07/2012 9:06	0.169011266	2.126126305	3.695164651
07/07/2012 9:06	07/07/2012 9:25	0.150596587	1.986895681	4.047272266
07/07/2012 9:25	07/07/2012 9:44	0.195533827	2.007191262	4.076142045
07/07/2012 9:44	07/07/2012 10:02	0.088513274	2.390006894	3.591936276
07/07/2012 10:02	07/07/2012 10:21	0.184749534	2.162434582	3.734804484
07/07/2012 10:21	07/07/2012 10:40	0.151888101	2.506530867	3.893078343
07/07/2012 10:40	07/07/2012 10:58	0.147180251	2.866465218	3.839013419
07/07/2012 10:58	07/07/2012 11:17	0.093679258	3.052500851	4.135690694
07/07/2012 11:17	07/07/2012 11:36	0.007528137	3.186791886	4.24758931
