PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1	OOA2_BB-aq	OOA3_BB
03/11/2012 11:39	03/11/2012 11:44	0.115090222	0.084915778	0	0.038580667	0.57084
03/11/2012 11:44	03/11/2012 11:49	0.078828	0.052088689	0	0.147926889	0.508308889
03/11/2012 11:49	03/11/2012 12:03	0.078234833	0	0	0	0.185589224
03/11/2012 12:03	03/11/2012 12:07	0.072987778	0.004967222	0.021160178	0.104220667	0.580562222
03/11/2012 12:07	03/11/2012 12:12	0.109479333	0.0025474	0.047813111	0.102421333	0.528686667
03/11/2012 12:12	03/11/2012 12:17	0.080398264	0.073618695	0	0.056501114	0.569164071
03/11/2012 12:17	03/11/2012 12:21	0.093568265	0.056049101	0.039705885	0.096250423	0.533718342
03/11/2012 12:21	03/11/2012 12:26	0.153441778	0.115859444	0.204205556	0.086140444	0.431282222
03/11/2012 12:26	03/11/2012 12:31	0.075348891	0.077893095	0	0.045545715	0.551483183
03/11/2012 12:31	03/11/2012 12:35	0.074007778	0.082072444	0	0.104067778	0.603293333
03/11/2012 12:35	03/11/2012 12:40	0.094546889	0.088506	0	0.093333556	0.595946667
03/11/2012 12:40	03/11/2012 12:45	0.103238222	0.092762889	0.0558	0.041031556	0.617877778
03/11/2012 12:45	03/11/2012 12:49	0.142709563	0.067469094	0	0.104840086	0.576453581
03/11/2012 12:49	03/11/2012 12:54	0.12698944	0.078233699	0	0.115505001	0.589365996
03/11/2012 12:54	03/11/2012 12:59	0.107044889	0.040220911	0.027379111	0.118121778	0.646202222
03/11/2012 12:59	03/11/2012 13:03	0.092820667	0.073320311	0	0.105379778	0.657033333
03/11/2012 13:03	03/11/2012 13:08	0.078667556	0.057288	0.061021778	0.074974	0.636257778
03/11/2012 13:08	03/11/2012 13:13	0.071515333	0.087164733	0	0.135351111	0.622428889
03/11/2012 13:13	03/11/2012 13:17	0.082026667	0.091109556	0.025580222	0.071468222	0.630308889
03/11/2012 13:17	03/11/2012 13:22	0.088898222	0.042751333	0.040401333	0.171179556	0.56578
03/11/2012 13:22	03/11/2012 13:27	0.106668444	0.070838889	0.043124444	0.130819333	0.643315556
03/11/2012 13:27	03/11/2012 13:31	0.150811111	0.070925556	0.004007267	0.180819111	0.548331111
03/11/2012 13:31	03/11/2012 13:36	0.114337333	0.125919111	0.018446911	0.147446	0.636302222
03/11/2012 13:36	03/11/2012 13:41	0.087345556	0.102502889	0.040903333	0.133243778	0.560762222
03/11/2012 13:41	03/11/2012 13:45	0.091689111	0.101306	0.075971778	0.098793778	0.593415556
03/11/2012 13:45	03/11/2012 13:59	0.092831778	0.174306222	0.018302778	0.091773556	0.675457778
03/11/2012 13:59	03/11/2012 14:04	0.166514444	0.181967111	0.068360222	0.064811333	0.59972
03/11/2012 14:04	03/11/2012 14:09	0.111876	0.166288444	0.040861111	0.119378222	0.620584444
03/11/2012 14:09	03/11/2012 14:13	0.082232702	0.224760283	0.003241965	0.109794848	0.598125029
03/11/2012 14:13	03/11/2012 14:18	0.14026	0.300205333	0.114947333	0.079450222	0.56054
03/11/2012 14:18	03/11/2012 14:23	0.179984802	0.271432478	0	0.074651296	0.567558645
03/11/2012 14:23	03/11/2012 14:27	0.231093333	0.300510222	0	0.165291556	0.665468889
03/11/2012 14:27	03/11/2012 14:32	0.180961333	0.400383556	0	0.146736889	0.633437778
03/11/2012 14:32	03/11/2012 14:37	0.206042	0.408554889	0.007230044	0.130637778	0.653904444
03/11/2012 14:37	03/11/2012 14:41	0.247264444	0.288828	0.101323111	0.167888667	0.607666667
03/11/2012 14:41	03/11/2012 14:46	0.236617778	0.295524444	0.072882444	0.200129333	0.677477778
03/11/2012 14:46	03/11/2012 14:51	0.194455111	0.399925778	0.019967467	0.124441778	0.674571111
03/11/2012 14:51	03/11/2012 14:55	0.190775467	0.267248496	0	0.071212742	0.696648974
03/11/2012 14:55	03/11/2012 15:00	0.169712889	0.312814667	0.079234667	0.097105111	0.657366667
03/11/2012 15:00	03/11/2012 15:05	0.182656444	0.355607556	0.092807556	0.166935778	0.623982222
03/11/2012 15:05	03/11/2012 15:14	0.250491741	0.497247752	0.067968958	0.017653342	0.683028697
03/11/2012 15:14	03/11/2012 15:19	0.228755556	0.446242444	0.091856889	0.138413778	0.57386
03/11/2012 15:19	03/11/2012 15:23	0.187138	0.441213111	0.056375333	0.062245333	0.7286
03/11/2012 15:23	03/11/2012 15:28	0.206552	0.427741778	0.078632667	0.073724222	0.656988889
03/11/2012 15:28	03/11/2012 15:33	0.218107778	0.356694	0.060222222	0.135501778	0.670797778
03/11/2012 15:33	03/11/2012 15:37	0.230002222	0.368888222	0.078872667	0.097202667	0.705471111
03/11/2012 15:37	03/11/2012 15:42	0.178286222	0.414310889	0.069430889	0.084684444	0.735015556
03/11/2012 15:42	03/11/2012 15:47	0.152960983	0.567034674	0.104136709	0.106813517	0.710915597
03/11/2012 15:47	03/11/2012 15:51	0.183995373	0.760542459	0.009412034	0.067670448	0.862026293
03/11/2012 15:51	03/11/2012 15:56	0.164665556	0.561638	0.065766	0.078794444	0.775593333
03/11/2012 15:56	03/11/2012 16:01	0.168684379	0.543044473	0.040608464	0.099650888	0.8268934
03/11/2012 16:01	03/11/2012 16:05	0.169586	0.812122222	0.116819556	0.152494222	0.741897778
03/11/2012 16:05	03/11/2012 16:10	0.374137778	0.883353333	0.109165778	0.295237778	0.802364444
03/11/2012 16:10	03/11/2012 16:15	0.792624444	1.461386667	0	0.269022222	1.094397778
03/11/2012 16:15	03/11/2012 16:19	0.767231111	1.83376	0	0.479077778	1.036662222
03/11/2012 16:19	03/11/2012 16:24	0.949833333	2.23668	0	0.646917778	1.199417778
03/11/2012 16:24	03/11/2012 16:29	1.195984444	2.830926667	0.031479333	1.130846667	1.251493333
03/11/2012 16:29	03/11/2012 16:33	1.237035556	3.067924444	0.072504667	1.411615556	1.230382222
03/11/2012 16:33	03/11/2012 16:38	1.049755556	3.207191111	0.283853333	1.242711111	0.925451111
03/11/2012 16:38	03/11/2012 16:43	1.137582222	3.306186667	0	1.377777778	1.320551111
03/11/2012 16:43	03/11/2012 16:47	1.062742222	3.491317778	0.011799022	1.489862222	1.378797778
03/11/2012 16:47	03/11/2012 16:52	0.996275556	4.030884444	0.272971111	1.595255556	1.327697778
03/11/2012 16:52	03/11/2012 16:57	1.084013333	3.875213333	0.224417778	1.742973333	1.26834
03/11/2012 16:57	03/11/2012 17:01	1.075304444	4.109766667	0.037625111	1.975411111	1.547257778
03/11/2012 17:01	03/11/2012 17:06	0.898826667	3.944377778	0.129901778	2.157808889	1.352782222
03/11/2012 17:06	03/11/2012 17:11	0.887288889	3.74504	0	2.212057778	1.671764444
03/11/2012 17:11	03/11/2012 17:15	0.759524444	3.714628889	0.132751333	2.212168889	1.591875556
03/11/2012 17:15	03/11/2012 17:20	0.883746667	3.576382222	0	2.321488889	1.557866667
03/11/2012 17:20	03/11/2012 17:25	0.916577778	3.771526667	0.178940889	2.259222222	1.464482222
03/11/2012 17:25	03/11/2012 17:29	1.023115556	3.871117778	0	2.385533333	1.375688889
03/11/2012 17:29	03/11/2012 17:39	0.895506667	3.577722222	0.222906667	2.252133333	1.344013333
03/11/2012 17:39	03/11/2012 17:43	0.793535556	3.873724444	0.065521778	2.342533333	1.459353333
03/11/2012 17:43	03/11/2012 17:48	0.767497778	3.67086	0	2.19792	1.551186667
03/11/2012 17:48	03/11/2012 17:53	0.980795556	3.846586667	0	2.212455556	1.554737778
03/11/2012 17:53	03/11/2012 17:57	0.837126667	3.7474	0	2.197408889	1.527213333
03/11/2012 17:57	03/11/2012 18:02	0.908737778	3.791808889	0	2.167715556	1.625771111
03/11/2012 18:02	03/11/2012 18:07	1.114684444	3.863195556	0	2.253444444	1.426211111
03/11/2012 18:07	03/11/2012 18:11	1.075035556	3.838402222	0	2.2282	1.374046667
03/11/2012 18:11	03/11/2012 18:16	1.239797778	3.889066667	0.025500222	2.407022222	1.164477778
03/11/2012 18:16	03/11/2012 18:21	1.232357778	3.726711111	0.29658	2.088537778	1.32186
03/11/2012 18:21	03/11/2012 18:25	0.952351111	3.656684444	0	2.066775556	1.593962222
03/11/2012 18:25	03/11/2012 18:30	1.009817778	3.735213333	0.206464444	2.022433333	1.420351111
03/11/2012 18:30	03/11/2012 18:35	1.115708889	3.685542222	0	2.13924	1.573917778
03/11/2012 18:35	03/11/2012 18:39	1.05176	3.970684444	0	2.173411111	1.345833333
03/11/2012 18:39	03/11/2012 18:44	1.132682222	4.079811111	0.055315778	2.3002	1.296511111
03/11/2012 18:44	03/11/2012 18:49	1.109048889	3.916535556	0	2.190228889	1.524504444
03/11/2012 18:49	03/11/2012 18:53	1.109473333	4.026317778	0.044288222	2.259888889	1.413693333
03/11/2012 18:53	03/11/2012 18:58	1.024564444	4.228724444	0.041929556	2.353177778	1.251137778
03/11/2012 18:58	03/11/2012 19:03	1.096197778	3.838882222	0	1.997348889	1.763731111
03/11/2012 19:03	03/11/2012 19:07	1.004695556	3.981868889	0.081509111	2.348733333	1.309762222
03/11/2012 19:07	03/11/2012 19:12	0.99652	3.962611111	0.293893333	2.390844444	1.294557778
03/11/2012 19:12	03/11/2012 19:17	0.801755556	4.046662222	0	2.633488889	1.489897778
03/11/2012 19:17	03/11/2012 19:21	0.817168889	4.007077778	0.094264667	2.571666667	1.575515556
03/11/2012 19:21	03/11/2012 19:26	1.103391111	4.001268889	0.212905556	2.494777778	1.308873333
03/11/2012 19:26	03/11/2012 19:31	1.044655556	4.105166667	0.068635556	2.407244444	1.411895556
03/11/2012 19:31	03/11/2012 19:35	0.991686667	4.062424444	0.238211111	2.526466667	1.264655556
03/11/2012 19:35	03/11/2012 19:40	1.001197778	4.145306667	0	2.617311111	1.460595556
03/11/2012 19:40	03/11/2012 19:45	0.890184444	4.279406667	0	2.647466667	1.693428889
03/11/2012 19:45	03/11/2012 19:49	0.817146667	4.177566667	0	2.490333333	1.640422222
03/11/2012 19:49	03/11/2012 19:54	1.079313333	4.277964444	0	2.511622222	1.529431111
03/11/2012 19:54	03/11/2012 19:59	0.882097778	4.254266667	0	2.444911111	1.642108889
03/11/2012 19:59	03/11/2012 20:03	1.039197778	4.045953333	0	2.454888889	1.645748889
03/11/2012 20:03	03/11/2012 20:08	0.937762222	3.98206	0.137095778	2.5792	1.258151111
03/11/2012 20:08	03/11/2012 20:13	0.898648889	4.157044444	0	2.521577778	1.689988889
03/11/2012 20:13	03/11/2012 20:17	1.0161	4.09044	0.005223533	2.537755556	1.615648889
03/11/2012 20:17	03/11/2012 20:22	0.78436	4.026017778	0.102655778	2.569	1.593673333
03/11/2012 20:22	03/11/2012 20:27	1.099515556	4.133377778	0	2.552177778	1.758957778
03/11/2012 20:27	03/11/2012 20:31	1.294993333	4.555893333	0	2.448466667	1.774473333
03/11/2012 20:31	03/11/2012 20:36	1.627455556	5.179568889	0	2.596266667	1.379131111
03/11/2012 20:36	03/11/2012 20:41	1.331633333	5.292913333	0	2.364911111	1.543106667
03/11/2012 20:41	03/11/2012 20:45	1.261426667	5.495313333	0.012854911	2.711933333	1.210137778
03/11/2012 20:45	03/11/2012 20:50	1.291942222	5.1404	0	2.586511111	1.307631111
03/11/2012 20:50	03/11/2012 20:55	1.227368889	5.207471111	0	2.492777778	1.378464444
03/11/2012 20:55	03/11/2012 21:02	2.029971111	4.551684444	0	2.087317778	1.385833333
03/11/2012 21:02	03/11/2012 21:07	1.130386667	4.992468889	0	2.4602	1.5275
03/11/2012 21:07	03/11/2012 21:11	0.981864444	4.892577778	0.092496667	2.609111111	1.245811111
03/11/2012 21:11	03/11/2012 21:16	1.147293333	4.506528889	0.157709556	2.612222222	1.336622222
03/11/2012 21:16	03/11/2012 21:21	1.153753333	4.455284444	0	2.344977778	1.630631111
03/11/2012 21:21	03/11/2012 21:25	1.42082	4.201668889	0	2.584955556	1.453737778
03/11/2012 21:25	03/11/2012 21:30	1.32974	4.116593333	0.119731556	2.518933333	1.534626667
03/11/2012 21:30	03/11/2012 21:35	1.291095556	4.173382222	0.101287778	2.647244444	1.389851111
03/11/2012 21:35	03/11/2012 21:39	1.243695556	4.246764444	0	2.610444444	1.329717778
03/11/2012 21:39	03/11/2012 21:44	1.325442222	4.608668889	0	2.566577778	1.637624444
03/11/2012 21:44	03/11/2012 21:49	1.126466667	4.929264444	0.012135733	2.641466667	1.37842
03/11/2012 21:49	03/11/2012 21:53	0.962195556	5.322888889	0.165148	2.806777778	1.115753333
03/11/2012 21:53	03/11/2012 21:58	1.087392224	4.918497176	0	2.701669319	1.365829238
03/11/2012 21:58	03/11/2012 22:03	1.133928889	4.308862222	0	2.396822222	1.717691111
03/11/2012 22:03	03/11/2012 22:07	1.259711111	4.162493333	0.018573289	2.390622222	1.678313333
03/11/2012 22:07	03/11/2012 22:12	0.978437479	3.877290374	0	2.262628035	1.893869673
03/11/2012 22:12	03/11/2012 22:17	1.107355556	3.939097778	0	2.363133333	1.70948
03/11/2012 22:17	03/11/2012 22:21	0.990112667	3.763577979	0.223586144	2.301387096	1.421156244
03/11/2012 22:21	03/11/2012 22:26	0.961415556	3.797428889	0.037582889	2.272066667	1.5897
03/11/2012 22:26	03/11/2012 22:31	0.83916971	3.664329038	0.318184916	2.336279917	1.424778567
03/11/2012 22:31	03/11/2012 22:35	0.947851111	3.579568889	0	2.231066667	1.760644444
03/11/2012 22:35	03/11/2012 22:40	0.862228889	3.623113333	0.026508444	2.423866667	1.510253333
03/11/2012 22:40	03/11/2012 22:45	0.820755556	3.510242222	0.085986667	2.299755556	1.58102
03/11/2012 22:45	03/11/2012 22:49	0.794137778	3.595368889	0.15502	2.422977778	1.436511111
03/11/2012 22:49	03/11/2012 22:54	0.790262222	3.556046667	0.024029778	2.313511111	1.672853333
03/11/2012 22:54	03/11/2012 22:59	1.006922222	3.430606667	0.047188889	2.413666667	1.579088889
03/11/2012 22:59	03/11/2012 23:03	0.716957778	3.388551111	0	2.288022222	1.53334
03/11/2012 23:03	03/11/2012 23:08	0.667131111	3.22702	0.157392	2.259444444	1.505724444
03/11/2012 23:08	03/11/2012 23:13	0.794004444	3.161353333	0.124631111	2.309955556	1.510097778
03/11/2012 23:13	03/11/2012 23:17	0.752686667	3.218753333	0.222662222	2.319488889	1.393604444
03/11/2012 23:17	03/11/2012 23:22	0.730702222	3.081848889	0.119187333	2.216222222	1.420951111
03/11/2012 23:22	03/11/2012 23:27	0.868777778	3.239193333	0.214946667	2.3986	1.308497778
03/11/2012 23:27	03/11/2012 23:31	0.882455556	3.330411111	0.215799556	2.168711111	1.327453333
03/11/2012 23:31	03/11/2012 23:36	0.749835556	3.005564444	0	2.235288889	1.488411111
03/11/2012 23:36	03/11/2012 23:41	0.777788889	3.130122222	0.015724756	2.19074	1.673228889
03/11/2012 23:41	03/11/2012 23:45	0.871073333	2.973342222	0	2.187304444	1.590364444
03/11/2012 23:45	03/11/2012 23:50	0.852786667	3.072991111	0.197164889	2.071895556	1.611431111
03/11/2012 23:50	03/11/2012 23:55	0.750615556	3.054793333	0	2.237044444	1.636802222
03/11/2012 23:55	03/11/2012 23:59	0.703393333	2.989793333	0.008906733	2.124857778	1.602351111
03/11/2012 23:59	04/11/2012 0:04	0.71992	3.002195556	0.261375556	2.122197778	1.473382222
04/11/2012 0:04	04/11/2012 0:09	0.693615556	3.070664444	0.118707556	2.339422222	1.532673333
04/11/2012 0:09	04/11/2012 0:13	0.697602222	2.95732	0.059087333	2.1971	1.584304444
04/11/2012 0:13	04/11/2012 0:18	0.618573333	2.992626667	0.106942444	2.207757778	1.652053333
04/11/2012 0:18	04/11/2012 0:23	0.726668889	2.984162222	0.177048444	2.303755556	1.365146667
04/11/2012 0:23	04/11/2012 0:27	0.778368889	3.049595556	0.075596444	2.173542222	1.54386
04/11/2012 0:27	04/11/2012 0:32	0.918984444	3.595166667	0.24172	2.509844444	1.204611111
04/11/2012 0:32	04/11/2012 0:37	1.004917778	3.59536	0	2.360266667	1.514271111
04/11/2012 0:37	04/11/2012 0:41	0.984426667	3.794282222	0.142955111	2.549288889	1.477222222
04/11/2012 0:41	04/11/2012 0:46	0.774202222	3.706693333	0	2.5218	1.591786667
04/11/2012 0:46	04/11/2012 0:51	0.851271111	3.496977778	0.178876444	2.522466667	1.497333333
04/11/2012 0:51	04/11/2012 0:55	0.739833333	3.481848889	0.023738889	2.602244444	1.52264
04/11/2012 0:55	04/11/2012 1:00	0.7395	3.58314	0.012784511	2.391733333	1.597935556
04/11/2012 1:00	04/11/2012 1:05	0.616746667	3.854426667	0.020130933	2.549733333	1.476866667
04/11/2012 1:05	04/11/2012 1:09	0.724353333	3.783535556	0.088401111	2.399488889	1.51538
04/11/2012 1:09	04/11/2012 1:14	0.664926667	3.605464444	0.033147333	2.363577778	1.593206667
04/11/2012 1:14	04/11/2012 1:19	0.641204444	3.551746667	0.250582222	2.278488889	1.225544444
04/11/2012 1:19	04/11/2012 1:23	0.656306667	2.994733333	0	2.270733333	1.735162222
04/11/2012 1:23	04/11/2012 1:28	0.538744444	3.089455556	0	2.167671111	1.920535556
04/11/2012 1:28	04/11/2012 1:33	0.495442222	3.119746667	0.16545	2.306866667	1.467277778
04/11/2012 1:33	04/11/2012 1:37	0.693593333	2.927446667	0.187769778	2.334333333	1.327386667
04/11/2012 1:37	04/11/2012 1:42	0.806677778	3.131137778	0.130112889	2.109677778	1.672786667
04/11/2012 1:42	04/11/2012 1:47	0.679382222	2.922448889	0.352062222	2.337666667	1.462637778
04/11/2012 1:47	04/11/2012 1:51	0.538788889	3.026157778	0	2.080715556	1.656315556
04/11/2012 1:51	04/11/2012 1:56	0.554024444	2.805553333	0.446902222	1.898537778	1.399664444
04/11/2012 1:56	04/11/2012 2:01	0.550726667	3.039224444	0.291115556	1.995133333	1.4978
04/11/2012 2:01	04/11/2012 2:05	0.652875556	3.023751111	0.174914	2.039717778	1.601197778
04/11/2012 2:05	04/11/2012 2:10	0.759835556	2.735928889	0.440684444	2.123882222	1.198973333
04/11/2012 2:10	04/11/2012 2:15	0.63294	2.902748889	0.363057778	1.964795556	1.515291111
04/11/2012 2:15	04/11/2012 2:19	0.675773333	3.048486667	0.068911111	1.991122222	1.555493333
04/11/2012 2:19	04/11/2012 2:24	0.592022222	2.964008889	0.175664889	1.920831111	1.525282222
04/11/2012 2:24	04/11/2012 2:29	0.637373333	2.922073333	0.301911111	2.002091111	1.429364444
04/11/2012 2:29	04/11/2012 2:33	0.670828889	2.89978	0.280411111	2.133811111	1.516024444
04/11/2012 2:33	04/11/2012 2:38	0.59356	2.835404444	0.051664444	1.964308889	1.78888
04/11/2012 2:38	04/11/2012 2:43	0.643475556	2.920828889	0.044574667	2.035308889	1.738202222
04/11/2012 2:43	04/11/2012 2:47	0.573022222	2.888315556	0.073830667	2.066355556	1.627591111
04/11/2012 2:47	04/11/2012 2:52	0.627795556	3.008626667	0.298268889	2.113157778	1.271671111
04/11/2012 2:52	04/11/2012 2:57	0.660026667	2.859284444	0.175727111	1.967942222	1.506657778
04/11/2012 2:57	04/11/2012 3:01	0.621113333	2.940126667	0	2.074531111	1.657357778
04/11/2012 3:01	04/11/2012 3:06	0.575362222	2.91722	0.172602	2.013835556	1.596691111
04/11/2012 3:06	04/11/2012 3:11	0.651406667	2.908026667	0.415008889	1.944208889	1.25984
04/11/2012 3:11	04/11/2012 3:15	0.680451111	2.898944444	0.238566667	1.924862222	1.397997778
04/11/2012 3:15	04/11/2012 3:20	0.778991111	2.808462222	0.244184444	1.948508889	1.459553333
04/11/2012 3:20	04/11/2012 3:25	0.613717778	2.897386667	0.158780222	2.0108	1.441573333
04/11/2012 3:25	04/11/2012 3:29	0.705597778	2.741037778	0.147401556	1.935057778	1.523195556
04/11/2012 3:29	04/11/2012 3:34	0.663144444	2.786075556	0.339202222	1.817675556	1.412382222
04/11/2012 3:34	04/11/2012 3:39	0.595097778	2.807404444	0.182723333	1.901706667	1.531386667
04/11/2012 3:39	04/11/2012 3:43	0.526848889	2.722075556	0.227615556	1.981571111	1.460508889
04/11/2012 3:43	04/11/2012 3:48	0.563466667	2.750011111	0.084838444	2.023164444	1.682331111
04/11/2012 3:48	04/11/2012 3:53	0.607971111	2.697757778	0	1.99828	1.699888889
04/11/2012 3:53	04/11/2012 3:57	0.59434	2.673904444	0.249382222	1.876155556	1.468411111
04/11/2012 3:57	04/11/2012 4:02	0.622204444	2.586877778	0.162407111	1.887591111	1.596335556
04/11/2012 4:02	04/11/2012 4:07	0.518206667	2.77054	0.179707111	1.851646667	1.601397778
04/11/2012 4:07	04/11/2012 4:11	0.526782222	2.686053333	0	1.979864444	1.635671111
04/11/2012 4:11	04/11/2012 4:16	0.534644444	2.712857778	0.323766667	2.044284444	1.379706667
04/11/2012 4:16	04/11/2012 4:21	0.537717778	2.609106667	0.278833333	2.013348889	1.588013333
04/11/2012 4:21	04/11/2012 4:25	0.597368889	2.731017778	0.2371	2.057157778	1.526013333
04/11/2012 4:25	04/11/2012 4:30	0.511413333	2.773188889	0.029360444	1.9431	1.712453333
04/11/2012 4:30	04/11/2012 4:35	0.565426667	2.740657778	0.2373	2.016606667	1.521528889
04/11/2012 4:35	04/11/2012 4:39	0.426102222	2.70858	0.175860222	2.130706667	1.512895556
04/11/2012 4:39	04/11/2012 4:44	0.638331111	2.792597778	0.164015333	1.982213333	1.730922222
04/11/2012 4:44	04/11/2012 4:49	0.472011111	2.784086667	0.329584444	2.156413333	1.57476
04/11/2012 4:49	04/11/2012 4:53	0.426126667	2.710115556	0.220550444	2.105888889	1.6792
04/11/2012 4:53	04/11/2012 4:58	0.578346667	2.648264444	0.28814	2.171504444	1.707148889
04/11/2012 4:58	04/11/2012 5:03	0.455082222	2.622106667	0.275835556	2.081513333	1.779757778
04/11/2012 5:03	04/11/2012 5:07	0.456506667	2.666855556	0.327453333	2.274733333	1.565771111
04/11/2012 5:07	04/11/2012 5:12	0.425502222	2.627073333	0.3675	2.3186	1.474071111
04/11/2012 5:12	04/11/2012 5:17	0.460315556	2.640704444	0.416806667	2.207913333	1.538888889
04/11/2012 5:17	04/11/2012 5:21	0.39042	2.665115556	0.172570889	2.294	1.81352
04/11/2012 5:21	04/11/2012 5:26	0.495086667	2.641251111	0.410833333	2.116857778	1.662153333
04/11/2012 5:26	04/11/2012 5:31	0.438175556	2.4113	0.319013333	2.239488889	1.741022222
04/11/2012 5:31	04/11/2012 5:35	0.3965	2.385657778	0.153718444	2.183693333	1.763397778
04/11/2012 5:35	04/11/2012 5:40	0.463055556	2.348973333	0.079503333	2.324355556	1.983533333
04/11/2012 5:40	04/11/2012 5:45	0.511213333	2.337657778	0.241097778	2.298666667	1.851811111
04/11/2012 5:45	04/11/2012 5:49	0.4535	2.394615556	0.31064	2.2006	1.75232
04/11/2012 5:49	04/11/2012 5:54	0.700988889	2.359713333	0.448435556	2.329022222	1.545924444
04/11/2012 5:54	04/11/2012 5:59	0.930877778	2.218613333	0.198004444	2.385977778	1.913388889
04/11/2012 5:59	04/11/2012 6:03	0.68622	2.116495556	0.207754889	2.395044444	1.797937778
04/11/2012 6:03	04/11/2012 6:08	0.287893333	2.212608889	0.25056	2.259222222	1.959115556
04/11/2012 6:08	04/11/2012 6:13	1.118626667	2.006306667	0.019590111	2.496333333	2.153391111
04/11/2012 6:13	04/11/2012 6:17	0.467511111	2.084506667	0.305131111	2.267866667	1.831788889
04/11/2012 6:17	04/11/2012 6:22	0.378482222	2.069902222	0.354395556	2.2262	1.867328889
04/11/2012 6:22	04/11/2012 6:27	0.318073333	2.108146667	0.158733556	2.408133333	1.935231111
04/11/2012 6:27	04/11/2012 6:31	0.432251111	2.086986667	0.192434	2.389955556	1.780202222
04/11/2012 6:31	04/11/2012 6:36	0.386788889	1.951682222	0.463182222	2.309511111	1.851633333
04/11/2012 6:36	04/11/2012 6:41	0.3722	1.970431111	0.370853333	2.279377778	1.915764444
04/11/2012 6:41	04/11/2012 6:45	0.598326667	1.898824444	0.175893556	2.397933333	1.954122222
04/11/2012 6:45	04/11/2012 6:50	0.352086667	1.906866667	0.252335556	2.429844444	2.046797778
04/11/2012 6:50	04/11/2012 6:55	0.308768381	1.991448499	0.357621481	2.389119805	1.76452673
04/11/2012 6:55	04/11/2012 6:59	0.387262362	2.025127171	0.297943398	2.254576056	1.985000121
04/11/2012 6:59	04/11/2012 7:04	0.429688889	2.024377778	0.222884444	2.452	2.065666667
04/11/2012 7:04	04/11/2012 7:09	0.259612456	1.725987349	0.256786799	2.421233979	1.945827424
04/11/2012 7:09	04/11/2012 7:13	0.237591169	1.683894107	0.420083342	2.304567895	1.771480545
04/11/2012 7:13	04/11/2012 7:18	0.312474365	1.635855665	0.270762154	2.123607642	1.859139686
04/11/2012 7:18	04/11/2012 7:23	0.290059776	1.697765979	0.398463828	2.204423366	1.846876859
04/11/2012 7:23	04/11/2012 7:27	0.271056036	1.645994249	0.35197268	2.219184795	1.859808384
04/11/2012 7:27	04/11/2012 7:32	0.185525113	1.525275469	0.133775851	2.139072488	1.878326187
04/11/2012 7:32	04/11/2012 7:37	0.222292646	1.426483279	0.111717173	2.180458579	1.815579541
04/11/2012 7:37	04/11/2012 7:41	0.257449187	1.306031873	0.272660591	2.03396635	1.923922319
04/11/2012 7:41	04/11/2012 7:46	0.165361813	1.470288855	0.385987709	2.123959043	1.554019412
04/11/2012 7:46	04/11/2012 7:51	0.18754027	1.35706912	0.256348156	2.088696595	1.978888291
04/11/2012 7:51	04/11/2012 7:55	0.316798247	1.31561022	0.282863432	2.155837055	1.653098222
04/11/2012 7:55	04/11/2012 8:00	0.213879274	1.26543162	0.264533602	2.227165856	1.672435751
04/11/2012 8:00	04/11/2012 8:05	0.292896798	1.357852283	0.265549295	2.178833165	1.989952334
04/11/2012 8:05	04/11/2012 8:09	0.11155637	1.410933204	0.311484086	2.413810147	1.963001328
04/11/2012 8:09	04/11/2012 8:14	0.133025521	1.158218398	0.300630832	2.232288378	1.730707782
04/11/2012 8:14	04/11/2012 8:19	0.138388913	1.246303012	0.300186969	2.163454938	1.847636027
04/11/2012 8:19	04/11/2012 8:23	0.168644167	1.260625831	0.269205972	2.258308463	1.839750868
04/11/2012 8:23	04/11/2012 8:28	0.191848412	1.172586964	0.116665594	2.181848533	1.893917332
04/11/2012 8:28	04/11/2012 8:33	0.206416774	1.06938658	0.064110383	2.194085184	2.03055626
04/11/2012 8:33	04/11/2012 8:37	0.230899348	1.184288836	0.195022621	2.291332328	1.727907436
04/11/2012 8:37	04/11/2012 8:42	0.205366905	1.067710065	0.178276071	2.306135036	1.817650993
04/11/2012 8:42	04/11/2012 8:47	0.140909982	1.140309978	0.161079966	2.218632289	2.123763406
04/11/2012 8:47	04/11/2012 8:51	0.215932283	1.08358067	0.234693734	2.157456518	2.000136462
04/11/2012 8:51	04/11/2012 8:56	0.131168648	1.065398902	0.104808288	2.349836503	2.024627766
04/11/2012 8:56	04/11/2012 9:01	0.202287074	1.05134717	0.17410192	2.369465484	2.00538229
04/11/2012 9:01	04/11/2012 9:05	0.091409871	0.968074576	0.167005213	2.327606056	1.993474406
04/11/2012 9:05	04/11/2012 9:10	0.061057481	0.960204961	0.406392622	2.372892407	1.910867615
04/11/2012 9:10	04/11/2012 9:15	0.064368954	0.960804973	0.167421063	2.541671729	2.17276564
04/11/2012 9:15	04/11/2012 9:19	0.163352139	1.080533707	0.331806198	2.445263256	1.922339287
04/11/2012 9:19	04/11/2012 9:24	0.078741013	0.927429279	0.337968257	2.50525287	2.187192099
04/11/2012 9:24	04/11/2012 9:29	0.064159747	0.94378812	0.236153742	2.530159183	2.132795584
04/11/2012 9:29	04/11/2012 9:33	0.160163313	0.983327635	0.299934007	2.473761837	2.111436659
