Time (UTC)	Time (Local)	Chl	NH4	NO3	Org	SO4
16/04/2016 11:18	16/04/2016 13:18	0.0642046	0.822872	0.535548	4.08757	2.08492
16/04/2016 11:23	16/04/2016 13:23	0.0576598	0.814224	0.473703	3.51358	1.98591
16/04/2016 11:28	16/04/2016 13:28	0.0397425	0.825844	0.311394	3.15487	2.06068
16/04/2016 11:33	16/04/2016 13:33	0.0376984	0.828043	0.368771	2.97598	2.09471
16/04/2016 11:38	16/04/2016 13:38	0.0441652	0.829782	0.380582	2.93929	2.0891
16/04/2016 11:43	16/04/2016 13:43	0.0372487	0.872766	0.257253	2.81433	2.25391
16/04/2016 11:48	16/04/2016 13:48	0.0201847	1.00975	0.295002	2.43103	2.73333
16/04/2016 11:53	16/04/2016 13:53	0.0315609	1.1429	0.150103	1.88315	3.404
16/04/2016 11:58	16/04/2016 13:58	0.0172401	1.19971	0.125241	1.98491	3.5558
16/04/2016 12:03	16/04/2016 14:03	0.0422722	1.39464	0.312527	2.24833	5.00449
16/04/2016 12:08	16/04/2016 14:08	0.0219817	1.44076	0.157409	2.01283	5.11284
16/04/2016 12:13	16/04/2016 14:13	0.0404113	1.45558	0.102041	1.96571	5.2263
16/04/2016 12:18	16/04/2016 14:18	0.022572	1.49345	0.141543	2.04408	5.23629
16/04/2016 12:23	16/04/2016 14:23	0.0328262	1.48492	0.141472	2.14204	5.58454
16/04/2016 12:28	16/04/2016 14:28	0.0296706	1.49729	0.101145	2.00103	5.60284
16/04/2016 12:33	16/04/2016 14:33	0.00712163	1.4985	0.0935314	1.98507	5.80263
16/04/2016 12:38	16/04/2016 14:38	0.0372693	1.53798	0.0515038	2.07001	5.82766
16/04/2016 12:43	16/04/2016 14:43	0.0339417	1.58594	0.137301	2.05865	5.90958
16/04/2016 12:48	16/04/2016 14:48	0.0300011	1.50795	0.158203	2.14958	5.95752
16/04/2016 12:53	16/04/2016 14:53	0.0133515	1.62662	0.131245	2.35021	6.68258
16/04/2016 12:58	16/04/2016 14:58	0.030655	1.5009	0.151367	2.25658	6.59782
16/04/2016 13:03	16/04/2016 15:03	0.0257744	1.49845	0.121362	2.32202	6.76091
16/04/2016 13:08	16/04/2016 15:08	0.0355416	1.47177	0.113594	2.3974	6.82229
16/04/2016 13:13	16/04/2016 15:13	0.0168902	1.47627	0.195837	2.38274	6.72533
16/04/2016 13:18	16/04/2016 15:18	0.0230515	1.52634	0.109806	2.30409	6.76781
16/04/2016 13:23	16/04/2016 15:23	0.0235064	1.5962	0.174456	2.22342	6.6199
16/04/2016 13:28	16/04/2016 15:28	0.0311629	1.61816	0.139399	2.2618	6.78574
16/04/2016 13:33	16/04/2016 15:33	0.0137894	1.6932	0.162864	2.43372	6.98571
16/04/2016 13:38	16/04/2016 15:38	0.026046	1.56087	0.145209	2.05679	6.42959
16/04/2016 13:43	16/04/2016 15:43	0.0280522	1.67977	0.105443	2.18341	6.68073
16/04/2016 13:48	16/04/2016 15:48	0.0301726	1.65967	0.13603	2.12034	6.38001
16/04/2016 13:53	16/04/2016 15:53	0.0291604	1.59526	0.123783	1.93192	6.03825
16/04/2016 13:58	16/04/2016 15:58	0.0151449	1.64025	0.158531	2.01987	5.80758
16/04/2016 14:03	16/04/2016 16:03	0.0112679	1.61404	0.216923	2.17264	5.51678
16/04/2016 14:08	16/04/2016 16:08	0.0016493	1.61194	0.0961713	1.96873	5.53158
16/04/2016 14:13	16/04/2016 16:13	0.0469179	1.58183	0.644241	2.26519	5.30947
16/04/2016 14:18	16/04/2016 16:18	0.0348375	1.53667	0.175618	1.82026	5.13556
16/04/2016 14:23	16/04/2016 16:23	0.0188217	1.52527	0.119481	1.76921	4.87841
16/04/2016 14:28	16/04/2016 16:28	0.0206036	1.49439	0.276992	1.88364	4.76235
16/04/2016 14:33	16/04/2016 16:33	0.0130499	1.56507	0.147998	1.72127	5.17976
16/04/2016 14:38	16/04/2016 16:38	0.019783	1.50776	0.13611	1.73077	4.81981
16/04/2016 14:43	16/04/2016 16:43	-0.000198937	1.50786	0.0720972	1.69056	4.81697
16/04/2016 14:48	16/04/2016 16:48	0.0292854	1.602	0.279273	1.92433	5.43724
16/04/2016 14:53	16/04/2016 16:53	0.0297582	1.57835	0.113416	1.87158	5.28602
16/04/2016 14:58	16/04/2016 16:58	0.0372901	1.54478	0.115752	1.98644	5.18009
16/04/2016 15:03	16/04/2016 17:03	0.0108358	1.56466	0.155078	1.97676	5.32644
16/04/2016 15:08	16/04/2016 17:08	0.0172032	1.55949	0.158825	2.25509	5.19801
16/04/2016 15:13	16/04/2016 17:13	0.0208327	1.54437	0.244512	2.08996	5.21057
16/04/2016 15:18	16/04/2016 17:18	0.0290899	1.55359	0.0899509	2.01951	5.40344
16/04/2016 15:23	16/04/2016 17:23	0.0142295	1.46843	0.203287	1.97994	4.97434
16/04/2016 15:28	16/04/2016 17:28	0.0149303	1.48509	0.213528	1.85011	4.69248
16/04/2016 15:33	16/04/2016 17:33	0.0181886	1.47335	0.0796151	1.72563	4.80904
16/04/2016 15:38	16/04/2016 17:38	0.0137053	1.45244	0.0885979	1.75122	4.6907
16/04/2016 15:43	16/04/2016 17:43	0.0260763	1.43896	0.120841	1.72198	4.45512
16/04/2016 15:48	16/04/2016 17:48	0.0208156	1.40081	0.0947372	1.73576	4.24219
16/04/2016 15:53	16/04/2016 17:53	0.0386301	1.36582	0.0991847	1.80018	4.03122
16/04/2016 15:58	16/04/2016 17:58	0.00830647	1.32526	0.120149	1.76919	3.87188
16/04/2016 16:03	16/04/2016 18:03	0.0258991	1.26534	0.067919	1.70142	3.6403
16/04/2016 16:08	16/04/2016 18:08	0.011241	1.26434	0.148119	1.72542	3.62642
16/04/2016 16:13	16/04/2016 18:13	0.0270906	1.23277	0.142924	1.58251	3.57822
16/04/2016 16:18	16/04/2016 18:18	0.0173266	1.19825	0.0682063	1.64314	3.37558
16/04/2016 16:26	16/04/2016 18:26	0.029177	1.19178	0.138624	2.2377	3.2656
16/04/2016 16:31	16/04/2016 18:31	0.0385485	1.12006	0.0963102	2.25967	3.08159
16/04/2016 16:36	16/04/2016 18:36	0.0348057	1.12011	0.163444	1.92152	2.98665
16/04/2016 16:41	16/04/2016 18:41	0.0193594	1.1064	0.144194	1.94188	2.92655
16/04/2016 16:46	16/04/2016 18:46	0.0302372	1.08898	0.121015	1.76098	2.82431
16/04/2016 16:51	16/04/2016 18:51	0.0194389	1.02228	0.0990852	1.47105	2.79093
16/04/2016 16:56	16/04/2016 18:56	0.0133323	0.951654	0.0394515	1.33302	2.52719
16/04/2016 17:01	16/04/2016 19:01	0.0139307	0.969502	0.124084	1.44813	2.51365
16/04/2016 17:06	16/04/2016 19:06	0.0134252	0.939315	0.0873314	1.32185	2.44946
16/04/2016 17:11	16/04/2016 19:11	0.0124197	0.923515	0.0851554	1.47539	2.3723
16/04/2016 17:16	16/04/2016 19:16	0.0328041	0.945276	0.107678	1.44926	2.43973
16/04/2016 17:21	16/04/2016 19:21	0.0265227	0.936997	0.0679571	1.37936	2.42695
16/04/2016 17:26	16/04/2016 19:26	0.0166864	0.959882	0.130742	1.45638	2.40633
16/04/2016 17:31	16/04/2016 19:31	0.0171181	0.932682	0.0795687	1.40585	2.33928
16/04/2016 17:36	16/04/2016 19:36	0.0177221	0.904183	0.043732	1.35039	2.23607
16/04/2016 17:41	16/04/2016 19:41	0.00839926	0.942238	0.0886799	1.39216	2.38098
16/04/2016 17:46	16/04/2016 19:46	0.0228875	0.968632	0.204865	1.39853	2.45447
16/04/2016 17:51	16/04/2016 19:51	0.0121207	1.01931	0.131335	1.40447	2.58038
16/04/2016 17:56	16/04/2016 19:56	0.0333588	1.06278	0.082504	1.43232	2.62394
16/04/2016 18:01	16/04/2016 20:01	0.022584	1.06928	0.211766	1.50432	2.7738
16/04/2016 18:06	16/04/2016 20:06	0.0427264	1.04188	0.230596	1.70256	2.65627
16/04/2016 18:11	16/04/2016 20:11	0.0181978	1.02704	0.148532	1.54647	2.553
16/04/2016 18:16	16/04/2016 20:16	0.0255353	0.977217	0.0785968	1.40191	2.4947
16/04/2016 18:21	16/04/2016 20:21	0.0189515	0.890181	0.0706287	1.40929	2.23332
16/04/2016 18:26	16/04/2016 20:26	0.00736391	0.820537	0.0256807	1.32305	2.01689
16/04/2016 18:31	16/04/2016 20:31	0.0236257	0.76105	0.0303712	1.41565	1.87104
16/04/2016 18:36	16/04/2016 20:36	0.0126253	0.696411	0.196656	1.46755	1.75823
16/04/2016 18:41	16/04/2016 20:41	0.0117894	0.693329	0.06008	1.3775	1.68384
16/04/2016 18:46	16/04/2016 20:46	0.0176137	0.719342	0.0471298	1.35911	1.75117
16/04/2016 18:51	16/04/2016 20:51	0.0265314	0.728226	0.0609506	1.30585	1.80699
16/04/2016 18:56	16/04/2016 20:56	0.0209035	0.712295	0.0686395	1.28127	1.78721
16/04/2016 19:01	16/04/2016 21:01	0.00701615	0.716952	0.062157	1.2756	1.8074
16/04/2016 19:06	16/04/2016 21:06	0.012933	0.728335	0.0568071	1.20729	1.81913
16/04/2016 19:11	16/04/2016 21:11	0.0168326	0.760755	0.0387797	1.32468	1.87512
16/04/2016 19:16	16/04/2016 21:16	0.0161181	0.741973	0.0473692	1.27618	1.84777
16/04/2016 19:21	16/04/2016 21:21	0.0227641	0.78022	0.182028	1.30086	1.98045
16/04/2016 19:26	16/04/2016 21:26	0.0137695	0.781336	0.147271	1.33057	1.94733
16/04/2016 19:31	16/04/2016 21:31	0.0221115	0.816251	0.0979891	1.35168	2.09049
16/04/2016 19:36	16/04/2016 21:36	0.0161852	0.837489	0.143312	1.49706	2.06943
16/04/2016 19:41	16/04/2016 21:41	0.0213676	0.828897	0.0721531	1.27234	2.15047
16/04/2016 19:46	16/04/2016 21:46	0.0393615	0.84946	0.139129	1.34911	2.12791
16/04/2016 19:51	16/04/2016 21:51	0.00574309	0.860008	0.119293	1.35953	2.19369
16/04/2016 19:56	16/04/2016 21:56	0.0179691	0.937239	0.083557	1.22238	2.39026
16/04/2016 20:01	16/04/2016 22:01	0.0115391	0.964192	0.143503	1.33722	2.47059
16/04/2016 20:06	16/04/2016 22:06	0.0267925	1.02148	0.0910863	1.55091	2.65349
16/04/2016 20:11	16/04/2016 22:11	0.0198073	1.03777	0.206624	1.52007	2.69336
16/04/2016 20:16	16/04/2016 22:16	0.0269182	1.05837	0.0658914	1.47078	2.7126
16/04/2016 20:21	16/04/2016 22:21	0.0273099	1.07031	0.238123	1.54744	2.83712
16/04/2016 20:26	16/04/2016 22:26	0.0384752	1.06724	0.0658401	1.58981	2.83679
16/04/2016 20:31	16/04/2016 22:31	0.0284844	1.07378	0.31955	1.6308	2.83381
16/04/2016 20:36	16/04/2016 22:36	0.0554402	1.04465	0.169608	1.6603	2.7373
16/04/2016 20:41	16/04/2016 22:41	0.0175606	1.04149	0.122781	1.47417	2.83912
16/04/2016 20:46	16/04/2016 22:46	0.0183811	1.04446	0.117417	1.72726	3.0464
16/04/2016 20:51	16/04/2016 22:51	0.0209277	1.02699	0.161136	1.57068	2.8811
16/04/2016 20:56	16/04/2016 22:56	0.0122709	1.10094	0.090101	1.56804	2.9875
16/04/2016 21:01	16/04/2016 23:01	0.0192456	1.08243	0.177908	1.65775	3.01082
16/04/2016 21:06	16/04/2016 23:06	0.0189139	1.18523	0.272826	1.74138	3.46511
16/04/2016 21:11	16/04/2016 23:11	0.0378407	1.20424	0.225873	1.83627	3.60084
16/04/2016 21:16	16/04/2016 23:16	0.0373386	1.25054	0.185977	1.76478	3.68985
16/04/2016 21:21	16/04/2016 23:21	0.0226141	1.22181	0.129259	1.61149	3.7394
16/04/2016 21:26	16/04/2016 23:26	0.0292244	1.22975	0.250054	1.69953	3.76061
16/04/2016 21:31	16/04/2016 23:31	0.0396674	1.26407	0.185239	1.69161	3.76382
16/04/2016 21:36	16/04/2016 23:36	0.0201959	1.24306	0.0956032	1.62317	3.90723
16/04/2016 21:41	16/04/2016 23:41	0.0225123	1.27155	0.089646	1.60751	4.11907
16/04/2016 21:46	16/04/2016 23:46	0.0246951	1.26547	0.209598	1.8155	4.17647
16/04/2016 21:51	16/04/2016 23:51	0.0329039	1.22487	0.262069	1.90461	4.12789
16/04/2016 21:56	16/04/2016 23:56	0.0252327	1.2183	0.25909	1.71504	4.28902
16/04/2016 22:01	17/04/2016 0:01	0.0916505	1.13858	0.450672	1.77644	4.1623
16/04/2016 22:06	17/04/2016 0:06	0.0421384	1.08535	0.26216	1.68295	4.05526
16/04/2016 22:11	17/04/2016 0:11	0.0129952	1.02614	0.126047	1.54203	3.79771
16/04/2016 22:16	17/04/2016 0:16	0.0484547	1.13552	0.330937	1.67721	4.17874
16/04/2016 22:21	17/04/2016 0:21	0.0111285	1.0606	0.146191	1.52077	3.97604
16/04/2016 22:26	17/04/2016 0:26	0.0393923	1.11407	0.122594	1.61052	4.15471
16/04/2016 22:31	17/04/2016 0:31	0.0336882	1.10936	0.191227	1.64148	4.15782
16/04/2016 22:36	17/04/2016 0:36	0.0279058	1.1246	0.17831	1.5541	4.26911
16/04/2016 22:41	17/04/2016 0:41	0.0101767	1.11338	0.117943	1.67701	4.18925
16/04/2016 22:46	17/04/2016 0:46	0.0127894	1.08587	0.145317	1.63684	4.02274
16/04/2016 22:51	17/04/2016 0:51	0.0408743	1.01718	0.276475	1.57554	3.90015
16/04/2016 22:56	17/04/2016 0:56	0.0349311	0.90812	0.174966	1.4568	3.71912
16/04/2016 23:01	17/04/2016 1:01	0.0116358	0.921681	0.177145	1.59107	3.85999
16/04/2016 23:06	17/04/2016 1:06	0.0190715	0.908826	0.131665	1.46722	3.89799
16/04/2016 23:11	17/04/2016 1:11	0.0225564	0.917643	0.209303	1.46892	3.89304
16/04/2016 23:16	17/04/2016 1:16	0.0197957	0.930823	0.153025	1.55549	4.11502
16/04/2016 23:21	17/04/2016 1:21	0.0235674	0.971478	0.189269	1.72929	4.17473
16/04/2016 23:26	17/04/2016 1:26	0.0319508	0.975224	0.182486	1.56706	4.11429
16/04/2016 23:31	17/04/2016 1:31	0.034781	0.980824	0.200743	1.68503	4.07342
16/04/2016 23:36	17/04/2016 1:36	0.0399309	0.96578	0.266974	1.5929	4.17191
16/04/2016 23:41	17/04/2016 1:41	0.0223177	0.973719	0.218616	1.7626	4.13688
16/04/2016 23:46	17/04/2016 1:46	0.00953506	0.952191	0.203117	1.78145	4.11425
16/04/2016 23:51	17/04/2016 1:51	0.0204189	0.86249	0.283146	1.6177	3.84165
16/04/2016 23:56	17/04/2016 1:56	0.0371619	0.921291	0.270849	1.68296	4.19963
17/04/2016 0:01	17/04/2016 2:01	0.0226121	0.937607	0.332394	1.68683	4.13413
17/04/2016 0:06	17/04/2016 2:06	0.0242566	0.948563	0.272529	1.83342	4.26798
17/04/2016 0:11	17/04/2016 2:11	0.0208879	0.925008	0.128927	1.80456	4.17967
17/04/2016 0:16	17/04/2016 2:16	0.0450203	0.974334	0.242816	1.73606	4.11173
17/04/2016 0:21	17/04/2016 2:21	0.0341251	1.01697	0.299149	1.78693	4.2027
17/04/2016 0:26	17/04/2016 2:26	0.0256512	0.97231	0.159253	1.62903	4.03033
17/04/2016 0:31	17/04/2016 2:31	0.0325057	1.01581	0.278652	1.67809	4.1181
17/04/2016 0:36	17/04/2016 2:36	0.0614815	1.08437	0.256192	1.75888	4.29789
17/04/2016 0:41	17/04/2016 2:41	0.0177743	1.09735	0.192461	1.76452	4.48387
17/04/2016 0:46	17/04/2016 2:46	0.0315252	1.06807	0.156395	1.83938	4.50206
17/04/2016 0:51	17/04/2016 2:51	0.0377091	1.00587	0.467857	1.82155	4.11392
17/04/2016 0:56	17/04/2016 2:56	0.0422451	1.06338	0.387386	1.91322	4.11955
17/04/2016 1:01	17/04/2016 3:01	0.0379617	1.07583	0.333705	1.8076	3.95896
17/04/2016 1:06	17/04/2016 3:06	0.0374196	1.11129	0.157322	1.5912	4.16594
17/04/2016 1:11	17/04/2016 3:11	0.0425076	1.11483	0.252484	1.68164	4.00388
17/04/2016 1:16	17/04/2016 3:16	0.0300454	1.1069	0.201205	1.6563	3.82181
17/04/2016 1:21	17/04/2016 3:21	0.0418731	1.0809	0.33624	1.70832	3.58032
17/04/2016 1:26	17/04/2016 3:26	0.0321768	1.0672	0.257441	1.60711	3.3903
17/04/2016 1:31	17/04/2016 3:31	0.0556125	1.01702	0.268516	1.40564	2.97215
17/04/2016 1:36	17/04/2016 3:36	0.0379287	0.97569	0.220438	1.27286	2.78197
17/04/2016 1:41	17/04/2016 3:41	0.0200611	0.901128	0.149952	1.20198	2.56359
17/04/2016 1:46	17/04/2016 3:46	0.0288213	0.989795	0.252949	1.42007	2.70178
17/04/2016 1:51	17/04/2016 3:51	0.0187307	0.954956	0.327588	1.39229	2.59154
17/04/2016 1:56	17/04/2016 3:56	0.0498232	0.883942	0.378233	1.34386	2.29583
17/04/2016 2:01	17/04/2016 4:01	0.0569596	0.876861	0.242351	1.35917	2.21001
17/04/2016 2:06	17/04/2016 4:06	0.0307492	0.820258	0.393762	1.40486	2.10686
17/04/2016 2:11	17/04/2016 4:11	0.0438118	0.762643	0.197535	1.24035	1.93508
17/04/2016 2:16	17/04/2016 4:16	0.0226284	0.735164	0.273363	1.17645	1.82947
17/04/2016 2:21	17/04/2016 4:21	0.0349046	0.734884	0.342304	1.28642	1.84559
17/04/2016 2:26	17/04/2016 4:26	0.0573393	0.700657	0.375732	1.43602	1.8223
17/04/2016 2:31	17/04/2016 4:31	0.0482904	0.709547	0.292018	1.30729	1.75491
17/04/2016 2:36	17/04/2016 4:36	0.048452	0.685461	0.381671	1.63442	1.70639
17/04/2016 2:41	17/04/2016 4:41	0.0386753	0.64352	0.282726	1.44318	1.67948
17/04/2016 2:46	17/04/2016 4:46	0.0224514	0.63808	0.26786	1.80704	1.5663
17/04/2016 2:51	17/04/2016 4:51	0.030075	0.616117	0.41046	1.89568	1.5386
17/04/2016 2:56	17/04/2016 4:56	0.0709555	0.613865	0.526679	2.06195	1.48196
17/04/2016 3:01	17/04/2016 5:01	0.0347467	0.593413	0.442273	2.19757	1.47149
17/04/2016 3:06	17/04/2016 5:06	0.0459585	0.588302	0.359893	2.29043	1.48447
17/04/2016 3:11	17/04/2016 5:11	0.0294625	0.585489	0.333084	2.28009	1.42192
17/04/2016 3:16	17/04/2016 5:16	0.0524729	0.563015	0.274973	2.38551	1.41276
17/04/2016 3:21	17/04/2016 5:21	0.0291852	0.527582	0.257676	2.20182	1.32435
17/04/2016 3:26	17/04/2016 5:26	0.0429545	0.528354	0.371403	2.23491	1.34141
17/04/2016 3:31	17/04/2016 5:31	0.0215472	0.511933	0.241624	2.12034	1.32198
17/04/2016 3:36	17/04/2016 5:36	0.0619544	0.510708	0.356936	2.11659	1.32753
17/04/2016 3:41	17/04/2016 5:41	0.0518898	0.497787	0.32709	1.94796	1.32881
17/04/2016 3:46	17/04/2016 5:46	0.0483922	0.481509	0.244767	1.79235	1.23416
17/04/2016 3:51	17/04/2016 5:51	0.037507	0.469438	0.087476	1.41899	1.15813
17/04/2016 3:56	17/04/2016 5:56	0.0198052	0.438617	0.176299	1.21368	1.09408
17/04/2016 4:01	17/04/2016 6:01	0.0157052	0.411546	0.166202	1.02548	1.03293
17/04/2016 4:06	17/04/2016 6:06	0.00804111	0.397023	0.0944484	1.05425	1.00508
17/04/2016 4:11	17/04/2016 6:11	0.0239511	0.390257	0.174582	1.23349	0.957421
17/04/2016 4:16	17/04/2016 6:16	0.0350545	0.379003	0.0958157	1.12704	0.966472
17/04/2016 4:21	17/04/2016 6:21	0.0139268	0.392575	0.1895	1.20075	0.984284
17/04/2016 4:26	17/04/2016 6:26	0.0236975	0.382608	0.290813	1.27611	0.951126
17/04/2016 4:31	17/04/2016 6:31	0.0111857	0.367048	0.0762511	1.01883	0.942695
17/04/2016 4:36	17/04/2016 6:36	0.0377485	0.364478	0.0872239	1.06604	0.92936
17/04/2016 4:41	17/04/2016 6:41	0.0269149	0.357062	0.076837	1.065	0.866536
17/04/2016 4:46	17/04/2016 6:46	0.0242141	0.360861	0.108879	1.20637	0.913841
17/04/2016 4:51	17/04/2016 6:51	0.0337243	0.348863	0.122356	1.11902	0.907275
17/04/2016 4:56	17/04/2016 6:56	0.0215462	0.347722	0.10077	1.27569	0.900576
17/04/2016 5:01	17/04/2016 7:01	0.0180024	0.347278	0.088227	1.17076	0.902449
17/04/2016 5:06	17/04/2016 7:06	0.01826	0.348939	0.0901792	1.20725	0.908625
17/04/2016 5:11	17/04/2016 7:11	0.0328641	0.353351	0.095468	1.22503	0.885302
17/04/2016 5:16	17/04/2016 7:16	0.0319116	0.348252	0.0962267	1.27771	0.881218
17/04/2016 5:21	17/04/2016 7:21	0.0442531	0.366327	0.102077	1.41727	0.91875
17/04/2016 5:26	17/04/2016 7:26	0.0272842	0.346639	0.0979188	1.27444	0.903633
17/04/2016 5:31	17/04/2016 7:31	0.0109907	0.353609	0.225368	1.91076	0.927097
17/04/2016 5:36	17/04/2016 7:36	0.0207991	0.376869	0.145444	1.49386	0.952321
17/04/2016 5:41	17/04/2016 7:41	0.0404684	0.383139	0.14673	1.58373	0.910718
17/04/2016 5:46	17/04/2016 7:46	0.0190451	0.398531	0.374012	1.87088	1.03673
17/04/2016 5:51	17/04/2016 7:51	0.0249328	0.385967	0.133791	1.77025	0.992864
17/04/2016 5:56	17/04/2016 7:56	0.00347472	0.382099	0.111681	1.62662	0.977052
17/04/2016 6:01	17/04/2016 8:01	0.0341015	0.377111	0.11446	1.60374	0.970983
17/04/2016 6:06	17/04/2016 8:06	0.0277601	0.373395	0.137293	1.60012	0.970529
17/04/2016 6:11	17/04/2016 8:11	0.0480053	0.387244	0.132984	1.57969	1.00121
17/04/2016 6:16	17/04/2016 8:16	0.0276558	0.374263	0.0507555	1.50311	0.9485
17/04/2016 6:21	17/04/2016 8:21	0.0290587	0.390427	0.311798	1.61158	0.937343
17/04/2016 6:26	17/04/2016 8:26	0.0122634	0.359578	0.145872	1.4684	0.953537
17/04/2016 6:31	17/04/2016 8:31	0.0205276	0.367827	0.101462	1.43296	0.907272
17/04/2016 6:36	17/04/2016 8:36	0.0338554	0.376684	0.133001	1.50649	0.904848
17/04/2016 6:41	17/04/2016 8:41	0.0416207	0.374949	0.0900184	1.45123	0.99572
17/04/2016 6:46	17/04/2016 8:46	0.0319423	0.375525	0.0869861	1.29985	0.984133
17/04/2016 6:51	17/04/2016 8:51	0.0218678	0.318899	0.0895447	1.1964	0.82833
17/04/2016 6:56	17/04/2016 8:56	0.0326757	0.367659	0.142503	1.31722	0.959926
17/04/2016 7:01	17/04/2016 9:01	0.022197	0.355901	0.0959083	1.44503	0.947269
17/04/2016 7:06	17/04/2016 9:06	0.0243842	0.373191	0.239696	1.65939	0.941213
17/04/2016 7:11	17/04/2016 9:11	0.0276941	0.348555	0.135585	1.36219	0.947
17/04/2016 7:16	17/04/2016 9:16	0.0550372	0.369971	0.151874	1.57288	0.942351
17/04/2016 7:21	17/04/2016 9:21	0.03405	0.385185	0.117845	1.63879	0.965474
17/04/2016 7:26	17/04/2016 9:26	0.0247652	0.359037	0.124066	1.60088	0.923226
17/04/2016 7:31	17/04/2016 9:31	0.02001	0.388562	0.129849	1.9585	0.992492
17/04/2016 7:36	17/04/2016 9:36	0.027053	0.384609	0.199335	1.98624	0.976266
17/04/2016 7:41	17/04/2016 9:41	0.0280486	0.380967	0.102446	1.8128	0.957906
17/04/2016 7:46	17/04/2016 9:46	0.0291437	0.375153	0.118696	1.90167	0.969255
17/04/2016 7:51	17/04/2016 9:51	0.0314091	0.38271	0.234118	1.94493	0.976931
17/04/2016 7:56	17/04/2016 9:56	0.0162973	0.367024	0.115629	1.79667	0.959889
17/04/2016 8:01	17/04/2016 10:01	0.0215894	0.364384	0.140156	1.80332	0.938111
17/04/2016 8:06	17/04/2016 10:06	0.0238577	0.358865	0.131432	1.65109	0.960206
17/04/2016 8:11	17/04/2016 10:11	0.0219687	0.346596	0.140718	1.58136	0.90233
17/04/2016 8:16	17/04/2016 10:16	0.0125332	0.360854	0.102782	1.59509	0.953937
17/04/2016 8:21	17/04/2016 10:21	0.0303223	0.340391	0.18686	1.51544	0.923056
17/04/2016 8:26	17/04/2016 10:26	0.0315255	0.355955	0.182058	1.54056	0.929198
17/04/2016 8:31	17/04/2016 10:31	0.0147873	0.35325	0.100908	1.43982	0.913049
17/04/2016 8:36	17/04/2016 10:36	0.0253384	0.367641	0.123739	1.50962	0.951904
17/04/2016 8:41	17/04/2016 10:41	0.0129337	0.354964	0.0908858	1.53734	0.901557
17/04/2016 8:46	17/04/2016 10:46	0.00738907	0.35176	0.116355	1.51646	0.887155
17/04/2016 8:51	17/04/2016 10:51	0.00771336	0.362151	0.0979291	1.53133	0.919362
17/04/2016 8:56	17/04/2016 10:56	0.00783266	0.364665	0.230072	1.56342	0.920745
17/04/2016 9:01	17/04/2016 11:01	0.0250017	0.373436	0.0852661	1.75743	0.960858
17/04/2016 9:06	17/04/2016 11:06	0.0262217	0.348741	0.10445	1.52641	0.948224
17/04/2016 9:11	17/04/2016 11:11	0.0203226	0.338206	0.116856	1.51908	0.94227
17/04/2016 9:16	17/04/2016 11:16	0.0223089	0.359055	0.126421	1.49732	0.912799
17/04/2016 9:21	17/04/2016 11:21	0.0312306	0.349463	0.0588332	1.45436	0.957853
17/04/2016 9:26	17/04/2016 11:26	0.0374622	0.354901	0.0655503	1.36647	0.89105
17/04/2016 9:31	17/04/2016 11:31	0.0318643	0.307923	0.0767111	1.21758	0.829901
17/04/2016 9:36	17/04/2016 11:36	0.043832	0.360016	0.112992	1.88772	0.980174
17/04/2016 9:41	17/04/2016 11:41	0.02493	0.379568	0.0944237	1.96779	0.980901
17/04/2016 9:46	17/04/2016 11:46	0.0271247	0.364188	0.0889739	1.53058	0.922648
17/04/2016 9:51	17/04/2016 11:51	0.0177646	0.354602	0.119743	1.43346	0.953189
17/04/2016 9:56	17/04/2016 11:56	0.0113822	0.378952	0.124939	1.39909	0.992472
17/04/2016 10:01	17/04/2016 12:01	0.015966	0.355959	0.100423	1.41346	0.952857
17/04/2016 10:06	17/04/2016 12:06	0.0148859	0.374857	0.144962	1.39423	0.949537
17/04/2016 10:11	17/04/2016 12:11	0.0291604	0.373601	0.131331	1.3267	1.01524
17/04/2016 10:16	17/04/2016 12:16	0.0393627	0.365924	0.1387	1.48858	0.996713
17/04/2016 10:21	17/04/2016 12:21	0.0469067	0.388645	0.122212	1.43587	1.06189
17/04/2016 10:26	17/04/2016 12:26	0.0378835	0.374792	0.108522	1.42452	1.00105
17/04/2016 10:31	17/04/2016 12:31	0.027078	0.365762	0.0992244	1.43785	0.963313
17/04/2016 10:36	17/04/2016 12:36	0.0193733	0.361799	0.196879	1.44551	0.994031
17/04/2016 10:41	17/04/2016 12:41	0.0436762	0.349768	0.140371	1.27959	0.891696
17/04/2016 10:46	17/04/2016 12:46	0.0341048	0.343098	0.105348	1.23836	0.922882
17/04/2016 10:51	17/04/2016 12:51	0.0120948	0.379558	0.118784	1.37074	0.967714
17/04/2016 10:56	17/04/2016 12:56	0.00850012	0.385182	0.126046	1.386	1.0108
17/04/2016 11:01	17/04/2016 13:01	0.022369	0.365791	0.28438	1.40727	0.962872
17/04/2016 11:06	17/04/2016 13:06	0.0419332	0.363523	0.127499	1.3573	0.96469
17/04/2016 11:11	17/04/2016 13:11	0.032842	0.381345	0.125154	1.37271	1.00073
17/04/2016 11:16	17/04/2016 13:16	0.0240541	0.364106	0.174865	1.49858	0.951541
17/04/2016 11:21	17/04/2016 13:21	0.0335911	0.347099	0.128424	1.4711	0.898897
17/04/2016 11:26	17/04/2016 13:26	0.0320603	0.381545	0.1249	1.6541	0.974679
