PMF_m/z	HOA	COA	BBOA	OOA1	OOA2
150.053	0.000033903	2.22198E-05	2.57442E-05	0.00010048	8.58887E-05
150.105	0.000283503	1.94169E-05	2.24967E-05	8.33534E-05	7.61857E-05
151.024	4.66012E-05	1.79295E-05	2.07734E-05	4.92763E-05	9.76687E-05
151.061	0.000202057	0.000040259	4.66447E-05	0.000154139	0.000195539
151.076	1.84304E-05	2.23668E-05	2.59145E-05	0.000112211	7.96739E-05
151.112	3.20661E-05	1.76956E-05	2.05023E-05	8.03756E-05	8.26612E-05
152.014	1.18715E-06	4.75035E-06	5.50382E-06	2.85899E-05	1.75849E-05
152.063	0.000524917	5.15817E-05	5.97633E-05	0.000230902	0.000205752
152.084	6.17701E-05	2.16236E-05	2.50535E-05	0.000131404	6.98839E-05
152.12	5.86239E-05	8.92768E-06	1.03437E-05	1.72688E-05	3.60376E-05
153.043	4.75209E-05	2.62111E-05	3.03685E-05	5.20642E-05	0.000155546
153.07	0.00058831	6.96271E-05	8.06709E-05	0.000325153	0.000312021
153.092	4.97524E-05	1.67009E-05	1.93498E-05	8.54406E-05	4.27625E-05
153.115	5.83329E-05	1.09935E-05	1.27372E-05	0.000033693	0.000046722
154.001	3.40756E-06	1.9863E-06	2.30135E-06	0.000010064	6.51971E-06
154.027	1.48762E-06	7.36297E-06	8.53084E-06	2.78028E-05	0.000033645
154.063	8.81084E-05	2.52505E-05	2.92556E-05	5.91996E-05	0.000135182
154.078	0.000225846	2.13318E-05	2.47153E-05	0.00011038	5.32044E-05
154.172	9.87502E-05	3.74167E-06	4.33516E-06	6.78418E-06	1.09094E-05
155.022	1.01391E-05	7.86415E-06	9.11152E-06	0.000027368	2.89239E-05
155.034	1.36214E-05	2.09715E-05	2.42979E-05	0.000072185	0.000103481
155.071	0	6.77867E-06	7.85387E-06	5.85939E-06	1.36559E-05
155.086	0.00106542	6.59785E-05	7.64436E-05	0.000310549	0.000239694
156.042	1.08485E-05	9.25342E-06	1.07211E-05	3.34249E-05	3.81672E-05
156.094	0.000514833	0.000025942	3.00567E-05	0.000115784	7.98866E-05
156.188	3.68051E-05	2.08525E-06	0.000002416	4.35571E-06	7.38068E-06
157.014	3.11341E-06	5.12649E-06	5.93963E-06	1.66107E-05	2.31643E-05
157.087	1.72402E-06	9.43891E-06	1.09361E-05	1.92844E-05	2.12351E-05
157.102	0.00109358	3.55588E-05	4.11989E-05	0.000117895	8.68677E-05
158.021	2.19933E-06	3.29908E-06	3.82236E-06	0.000015997	1.26103E-05
158.058	9.20559E-06	8.22301E-06	9.5273E-06	1.70651E-05	2.57764E-05
158.073	5.55862E-05	0.000017679	2.04831E-05	6.25573E-05	6.47328E-05
158.094	2.52658E-05	1.42664E-05	1.65292E-05	5.44891E-05	3.96951E-05
159.029	3.26307E-06	1.07026E-05	1.24002E-05	4.28142E-05	5.77769E-05
159.066	0.000078978	2.78713E-05	3.22921E-05	0.000121056	0.000141545
159.117	0.00103174	2.35706E-05	2.73092E-05	0.000043899	2.20261E-05
160.001	1.4222E-06	1.18226E-06	1.36978E-06	6.28274E-06	3.66369E-06
160.016	5.2398E-06	1.97843E-06	2.29224E-06	4.81515E-06	6.81432E-06
160.037	0.000015623	5.36208E-06	6.21258E-06	1.35519E-05	1.86284E-05
160.052	1.89593E-05	9.11338E-06	1.05589E-05	2.82839E-05	3.36313E-05
160.074	1.75073E-05	1.06478E-05	1.23367E-05	3.89838E-05	3.55687E-05
160.11	3.14275E-05	6.1566E-06	7.13312E-06	1.96913E-05	1.71201E-05
161.024	5.15745E-05	5.70862E-06	6.61409E-06	9.39541E-06	2.06246E-05
161.06	1.74306E-05	1.48429E-05	1.71972E-05	5.05532E-05	6.24866E-05
161.097	2.01872E-05	2.06113E-05	2.38806E-05	0.000089347	9.06602E-05
162.047	5.07485E-05	0.000008574	9.93396E-06	2.25056E-05	3.01156E-05
162.068	1.27964E-05	1.08496E-05	1.25705E-05	0.000045792	4.06535E-05
162.089	1.32823E-05	6.33287E-06	7.33735E-06	1.74847E-05	2.03524E-05
162.105	2.55468E-05	7.22613E-06	8.3723E-06	2.52808E-05	2.46831E-05
162.141	0.000235112	6.89864E-06	7.99286E-06	1.90894E-05	1.39356E-05
163.036	4.64854E-05	8.7422E-06	1.01288E-05	1.76913E-05	3.59987E-05
163.076	6.52738E-05	1.55426E-05	1.80079E-05	0.00006089	5.19898E-05
163.112	1.33388E-05	1.26682E-05	1.46776E-05	5.34191E-05	5.80353E-05
164.011	2.38574E-06	2.06486E-06	2.39238E-06	5.14501E-06	6.74593E-06
164.047	2.04215E-05	6.69235E-06	7.75385E-06	1.20575E-05	2.28404E-05
164.12	2.78276E-05	5.46993E-06	6.33754E-06	1.93961E-05	0.000021959
165.015	6.34911E-06	7.87616E-06	9.12543E-06	0.000045562	3.36633E-05
165.092	0.000136495	2.18741E-05	2.53437E-05	0.000139681	5.70449E-05
165.164	0.000396776	6.91975E-06	8.01732E-06	4.79827E-06	2.37315E-06
166.027	6.77888E-06	3.5123E-06	4.0694E-06	8.61539E-06	1.31327E-05
166.048	8.76375E-06	5.99554E-06	6.94652E-06	0.000007786	2.72747E-05
166.078	0.000371626	3.44419E-05	3.99049E-05	0.000161515	0.00014671
167.034	0	0.00122645	0.00104098	0	0
167.071	0.000205006	2.92894E-05	3.39351E-05	0.00010137	0.000134075
167.107	0.000243705	0.000019687	2.28097E-05	9.06323E-05	6.96987E-05
168.042	1.35042E-05	6.16001E-06	7.13708E-06	0.000020246	1.85758E-05
168.044	2.07228E-05	0.000013428	1.55578E-05	4.36288E-05	0.000065634
168.094	0.000288311	2.58643E-05	2.99668E-05	0.000119214	0.000110169
168.993	1.44932E-06	5.46538E-06	6.33226E-06	1.84713E-05	1.35749E-05
169.038	1.38213E-05	7.21961E-06	8.36475E-06	0.000015129	0.000025335
169.05	1.92937E-05	1.86085E-05	2.15601E-05	6.51847E-05	9.46837E-05
169.087	3.44874E-06	1.64628E-05	0.000019074	5.86298E-05	6.92801E-05
169.102	0.000659666	2.47558E-05	2.86824E-05	8.89903E-05	5.93185E-05
169.196	0.000141004	3.99568E-06	4.62945E-06	7.74442E-06	9.59326E-06
170.045	1.74503E-05	1.24892E-05	1.44701E-05	5.11103E-05	6.44674E-05
170.203	2.40157E-05	1.2838E-06	1.48743E-06	2.72498E-06	4.19528E-06
171.066	5.73146E-05	1.80423E-05	2.09041E-05	0.000062437	8.24737E-05
171.081	1.05454E-05	1.02299E-05	1.18525E-05	3.17682E-05	3.08933E-05
171.117	0.000631434	1.76873E-05	2.04927E-05	4.50365E-05	3.48711E-05
172.061	2.61509E-05	1.26931E-05	1.47064E-05	4.81874E-05	6.62836E-05
172.089	0.000020367	7.27313E-06	8.42675E-06	3.08397E-05	2.43308E-05
172.125	0.000215557	8.87169E-06	1.02789E-05	2.95439E-05	2.61836E-05
173.024	1.15349E-05	5.23497E-06	6.06531E-06	1.93836E-05	2.37178E-05
173.097	1.49481E-05	0.000010055	1.16498E-05	3.25449E-05	4.03836E-05
173.133	0.000611758	1.58324E-05	1.83437E-05	4.16282E-05	0.000029665
174.032	2.16304E-05	5.9471E-06	6.89039E-06	2.08141E-05	2.80364E-05
174.089	1.54065E-05	4.6811E-06	5.42359E-06	0.000014357	1.38302E-05
174.141	0.00015765	5.04483E-06	5.84501E-06	1.32064E-05	1.14778E-05
174.968	1.51119E-06	6.13393E-07	7.10686E-07	2.71865E-06	2.01257E-06
175.024	3.39721E-07	3.87634E-06	4.49118E-06	1.23966E-05	1.44585E-05
175.04	9.33406E-05	9.15726E-06	1.06097E-05	2.43607E-05	3.71813E-05
175.076	2.88952E-05	8.84871E-06	1.02522E-05	0.000027674	2.99303E-05
175.087	4.49443E-05	4.74507E-06	5.49771E-06	1.04709E-05	8.41412E-06
175.112	7.07574E-06	7.23017E-06	8.37698E-06	0.000026507	2.86128E-05
175.149	0.000498978	1.13464E-05	1.31461E-05	2.34912E-05	1.74627E-05
176.047	4.33293E-05	7.09644E-06	8.22204E-06	1.58242E-05	3.15612E-05
176.063	3.81933E-05	5.99616E-06	6.94724E-06	1.44425E-05	1.50951E-05
176.983	5.99923E-07	3.31233E-06	3.83771E-06	1.22141E-05	1.30939E-05
177.055	4.83247E-06	8.42816E-06	9.76499E-06	2.12879E-05	4.15296E-05
177.07	0	3.16121E-06	3.66262E-06	7.59521E-06	7.96968E-06
177.092	0.000248885	2.12117E-05	2.45762E-05	9.52752E-05	8.57149E-05
178.078	0.000465396	3.36139E-05	3.89455E-05	0.000138035	0.000141415
179.034	5.77559E-06	8.70877E-06	1.00901E-05	2.23557E-05	5.03589E-05
179.086	0.000514389	3.76217E-05	0.000043589	0.000157434	0.000159211
180.094	0.000245857	2.36358E-05	2.73848E-05	0.000100309	0.000108111
181.102	0.000328058	7.66138E-06	8.87658E-06	1.79317E-05	0
185.097	7.86303E-05	2.43862E-05	2.82543E-05	0.000105526	0.000121599
185.133	0.000349657	8.7807E-06	1.01735E-05	8.30579E-06	3.2602E-06
188.063	8.98566E-05	1.42508E-05	1.65112E-05	6.08816E-05	7.20249E-05
189.001	2.73468E-06	2.54223E-06	2.94547E-06	1.25081E-05	1.04876E-05
189.015	2.58846E-06	2.11661E-06	2.45234E-06	5.43055E-06	9.77167E-06
189.07	0.000338019	2.85938E-05	3.31292E-05	0.000114906	0.000127313
189.164	0.000381292	1.00159E-05	1.16045E-05	2.54391E-05	2.28648E-05
189.995	8.93314E-07	1.00232E-06	1.1613E-06	4.39644E-06	3.70052E-06
190.078	0.000168926	0.000016736	1.93906E-05	7.03869E-05	7.71532E-05
190.172	0.000109106	3.78836E-06	4.38924E-06	1.02299E-05	1.12877E-05
191.086	0.000332817	0.000026592	3.08098E-05	0.00010665	0.00011815
192.079	0.0001002	1.13464E-05	1.31461E-05	3.94185E-05	5.49931E-05
192.115	0.000118658	5.35162E-06	6.20047E-06	2.11085E-05	0.000015053
194.109	0.000151126	6.31569E-06	7.31744E-06	2.33033E-05	1.72983E-05
195.081	3.51531E-05	1.65984E-05	1.92311E-05	6.64658E-05	9.11474E-05
195.117	0.000276871	9.32308E-06	1.08019E-05	3.30725E-05	2.10016E-05
196.089	0.000045652	1.18733E-05	1.37566E-05	4.99264E-05	6.19239E-05
196.125	0.000100018	3.65825E-06	4.2385E-06	1.18627E-05	7.82191E-06
197.118	0.000253915	5.73739E-06	6.64743E-06	9.31268E-06	2.69453E-06
198.105	5.24252E-05	1.11684E-05	1.29399E-05	4.95001E-05	5.54003E-05
199.055	6.37253E-06	0.000011039	0.00001279	0.000045275	6.12674E-05
200.063	7.15613E-05	1.09852E-05	1.27276E-05	4.36689E-05	5.40507E-05
200.12	2.19541E-05	3.74633E-06	4.34055E-06	1.71251E-05	1.45356E-05
202.078	0.000241022	1.81344E-05	2.10108E-05	6.94689E-05	0.00007821
202.136	3.03155E-05	2.94684E-06	3.41426E-06	1.11561E-05	9.01066E-06
