PMF Time (UTC)	PMF Time (Local)	HOA	BBOA	OOA1	OOA2	OOA3
15/04/2016 2:40	15/04/2016 4:40	0.072085538	0.009369403	0.195751641	0.127203068	0.463106844
15/04/2016 2:46	15/04/2016 4:46	0.044030941	0	0.10324998	0.166911654	0.525256593
15/04/2016 2:51	15/04/2016 4:51	0.06474562	1.02999E-05	0.168741563	0.204506917	0.324285214
15/04/2016 2:56	15/04/2016 4:56	0.045662574	0.004084696	0.106925368	0.107869892	0.443264979
15/04/2016 3:01	15/04/2016 5:01	0.029068689	0.005216068	0.121949045	0.182987993	0.451883119
15/04/2016 3:06	15/04/2016 5:06	0.04287457	0.000132526	0.167081646	0.164927468	0.453480182
15/04/2016 3:11	15/04/2016 5:11	0.053957016	0.000116389	0.158042098	0.130832458	0.422584584
15/04/2016 3:16	15/04/2016 5:16	0.095518367	0	0.153618033	0.212616512	0.419667587
15/04/2016 3:21	15/04/2016 5:21	0.064834901	0.012668295	0.18073382	0.422384594	0.215609219
15/04/2016 3:26	15/04/2016 5:26	0.064533202	0.006468562	0.180739534	0.293875306	0.372954209
15/04/2016 3:31	15/04/2016 5:31	0.050821887	0.000947893	0.121460498	0.171559993	0.4996893
15/04/2016 3:36	15/04/2016 5:36	0.057632261	0.007702215	0.119378459	0.260192704	0.353165198
15/04/2016 3:41	15/04/2016 5:41	0.03187612	0.000203663	0.15270665	0.281863049	0.375172669
15/04/2016 3:46	15/04/2016 5:46	0.075290664	0.005741284	0.129471955	0.308875984	0.397272993
15/04/2016 3:51	15/04/2016 5:51	0.056276329	0	0.07365246	0.262903997	0.464246787
15/04/2016 3:56	15/04/2016 5:56	0.080518545	0.002003486	0.168530145	0.393463183	0.326860799
15/04/2016 4:01	15/04/2016 6:01	0.047361632	0.008769147	0.161317648	0.282610155	0.384310784
15/04/2016 4:06	15/04/2016 6:06	0.065158742	0.00694331	0.127084645	0.236172477	0.35296378
15/04/2016 4:11	15/04/2016 6:11	0.046580814	0.001465641	0.082063611	0.249331819	0.444459205
15/04/2016 4:16	15/04/2016 6:16	0.064822044	0.013513496	0.064352925	0.211540851	0.459694157
15/04/2016 4:21	15/04/2016 6:21	0.117445127	0.005611919	0.080653539	0.298136521	0.365360303
15/04/2016 4:26	15/04/2016 6:26	0.137294849	0.000259366	0.106170263	0.291011163	0.36049626
15/04/2016 4:31	15/04/2016 6:31	0.042365596	0.015444513	0.095654931	0.274790546	0.348131164
15/04/2016 4:36	15/04/2016 6:36	0.039999571	0.00010244	0.078349368	0.297427985	0.294165291
15/04/2016 4:41	15/04/2016 6:41	0.066781375	0.000640918	0.088920411	0.263725385	0.342080038
15/04/2016 4:46	15/04/2016 6:46	0.097656403	0.009796553	0.105748427	0.122014613	0.52123108
15/04/2016 4:51	15/04/2016 6:51	0.060561543	0.000216382	0.091923975	0.182218032	0.412849357
15/04/2016 4:56	15/04/2016 6:56	0.072576371	0.009931646	0.089147971	0.173587035	0.43075989
15/04/2016 5:01	15/04/2016 7:01	0.078715921	0.010043684	0.073097202	0.255348661	0.414276428
15/04/2016 5:06	15/04/2016 7:06	0.059870006	0.012188148	0.056918868	0.25881563	0.408713849
15/04/2016 5:11	15/04/2016 7:11	0.059205611	0.011632647	0.05700215	0.255214382	0.382518016
15/04/2016 5:16	15/04/2016 7:16	0.098732635	0.00051545	0.044655624	0.241179369	0.472640653
15/04/2016 5:21	15/04/2016 7:21	0.076846015	0.00556835	0.071881406	0.255668645	0.33372617
15/04/2016 5:26	15/04/2016 7:26	0.066348825	0.000406233	0.077461127	0.191011878	0.421684629
15/04/2016 5:31	15/04/2016 7:31	0.090816316	0.011728542	0.046902512	0.260689822	0.332089109
15/04/2016 5:36	15/04/2016 7:36	0.088640711	0	0.001552837	0.113388187	0.565260307
15/04/2016 5:41	15/04/2016 7:41	0.132270243	0.004096981	0.095538366	0.172927068	0.420296127
15/04/2016 5:46	15/04/2016 7:46	0.133863021	0.005188141	0.053270051	0.207576764	0.406859656
15/04/2016 5:51	15/04/2016 7:51	0.175548365	0	0.035517081	0.228115737	0.44075939
15/04/2016 5:56	15/04/2016 7:56	0.114387709	0.000189363	0.058029241	0.198090095	0.434382566
15/04/2016 6:01	15/04/2016 8:01	0.188524859	0.000582759	0.1002797	0.189381959	0.388367724
15/04/2016 6:06	15/04/2016 8:06	0.125560865	0	0.099519024	0.19262894	0.429208539
15/04/2016 6:11	15/04/2016 8:11	0.082453306	0.009686187	0.066801374	0.257379988	0.349915361
15/04/2016 6:16	15/04/2016 8:16	0.125501296	0.00014822	0.122348739	0.27024363	0.380330983
15/04/2016 6:21	15/04/2016 8:21	0.275197668	0.015871349	0.061016092	0.222974565	0.43432114
15/04/2016 6:26	15/04/2016 8:26	0.089764797	8.8208E-06	0.075179241	0.125926275	0.490496903
15/04/2016 6:31	15/04/2016 8:31	0.20925668	0.013757598	0.069732799	0.169288678	0.46100552
15/04/2016 6:36	15/04/2016 8:36	0.113867164	0.010849358	0.056935439	0.424975893	0.302132036
15/04/2016 6:41	15/04/2016 8:41	0.160384838	0	0.035278379	0.734737547	0.317374131
15/04/2016 6:46	15/04/2016 8:46	0.283810095	0.000460101	0.020931525	0.963884661	0.483252979
15/04/2016 6:51	15/04/2016 8:51	0.421597491	0.036757305	0.032947638	0.586307826	0.559986285
15/04/2016 6:56	15/04/2016 8:56	0.241619347	0.001161246	0.055088817	0.59472312	0.500690679
15/04/2016 7:01	15/04/2016 9:01	0.27522481	0.001510239	0.045065889	0.866382393	0.367345918
15/04/2016 7:06	15/04/2016 9:06	0.205359732	0.009379502	0	0.80407408	0.407931031
15/04/2016 7:11	15/04/2016 9:11	0.208765276	0.007111044	0.042130036	0.483448684	0.624361638
15/04/2016 7:16	15/04/2016 9:16	0.173088488	0.014113237	0.035845779	0.432158391	0.576639738
15/04/2016 7:21	15/04/2016 9:21	0.084385352	0.013176684	0.062071039	0.44944467	0.394991678
15/04/2016 7:26	15/04/2016 9:26	0.090719178	0.00165196	0.002295457	0.283240123	0.433769739
15/04/2016 7:31	15/04/2016 9:31	0.04889227	0.001896662	0.016710879	0.271027877	0.333586177
15/04/2016 7:36	15/04/2016 9:36	0.047326634	0.006753219	0.052379524	0.235871063	0.366027412
15/04/2016 7:41	15/04/2016 9:41	0.067076503	0.000639505	0.077122429	0.239070903	0.338581642
15/04/2016 7:46	15/04/2016 9:46	0.049344247	0.000881894	0.034138579	0.314304284	0.341204368
15/04/2016 7:51	15/04/2016 9:51	0.083893377	0.012751734	0.022627011	0.328946409	0.387063503
15/04/2016 7:56	15/04/2016 9:56	0.045772711	0.000312157	0.079687444	0.305490439	0.381285221
15/04/2016 8:01	15/04/2016 10:01	0.085036748	0.013299835	0.034577128	0.3051276	0.375071246
15/04/2016 8:06	15/04/2016 10:06	0.069992929	0.001998614	0.043692387	0.333234766	0.43544537
15/04/2016 8:11	15/04/2016 10:11	0.091746127	0.001577107	0	0.485314305	0.433204053
15/04/2016 8:16	15/04/2016 10:16	0.06498775	0.015290378	0.022619298	0.300704964	0.399125757
15/04/2016 8:21	15/04/2016 10:21	0.141879049	0.010309156	0	0.206276829	0.546705521
15/04/2016 8:26	15/04/2016 10:26	0.030673181	0.000172793	0.042500875	0.325312305	0.390391908
15/04/2016 8:31	15/04/2016 10:31	0.020089138	0.000517771	0.040976808	0.3414215	0.431015591
15/04/2016 8:36	15/04/2016 10:36	0.047169927	0.017415558	0.034831973	0.343568535	0.34192576
15/04/2016 8:41	15/04/2016 10:41	0.046685666	0.008491561	0.047151785	0.248013313	0.465713856
15/04/2016 8:46	15/04/2016 10:46	0.047113073	0.000743439	0.037256994	0.339150185	0.3719914
15/04/2016 8:51	15/04/2016 10:51	0.044194076	0.000538009	0.038768919	0.305667573	0.437546693
15/04/2016 8:56	15/04/2016 10:56	0.047934032	0	0.011068961	0.32322241	0.464006799
15/04/2016 9:35	15/04/2016 11:35	0.055154956	0.00405274	0.072553086	0.146645525	0.453573035
15/04/2016 10:10	15/04/2016 12:10	0.047351347	0	0.019863864	0.721108229	0.611756554
15/04/2016 10:15	15/04/2016 12:15	0.064204218	0.004303913	0.040310127	0.658609925	0.704586198
15/04/2016 10:20	15/04/2016 12:20	0.018024956	0.00331352	0.042510303	0.676111907	0.609995213
15/04/2016 10:25	15/04/2016 12:25	0.040527974	0.003784239	0.014489561	0.435859635	0.567773039
15/04/2016 10:30	15/04/2016 12:30	0.042307313	0.018401366	0.005336162	0.403108415	0.706766089
15/04/2016 10:35	15/04/2016 12:35	0.062959852	0	0.025481297	0.687539907	0.770241486
15/04/2016 10:40	15/04/2016 12:40	0.042959995	0.000366816	0.007779982	0.69131829	0.885707141
15/04/2016 10:45	15/04/2016 12:45	0.093709314	0.018471934	0.043833951	0.65334876	0.816124906
15/04/2016 10:50	15/04/2016 12:50	0.09830137	0.00034232	0	0.607012505	0.95947631
15/04/2016 10:55	15/04/2016 12:55	0.075315234	0.00066193	0.001326699	0.598452933	0.906573241
15/04/2016 11:00	15/04/2016 13:00	0.039392316	0.011219468	0.034785261	0.597352988	0.836371037
15/04/2016 11:05	15/04/2016 13:05	0.050336197	0.012859071	0.020988093	0.523808094	0.748009741
15/04/2016 11:10	15/04/2016 13:10	0.059212039	0.000508837	0.024542487	0.47417629	0.828924266
15/04/2016 11:15	15/04/2016 13:15	0.049942503	0	0.019079332	0.539875862	0.760576255
15/04/2016 11:20	15/04/2016 13:20	0.066666095	0.013371331	0.019185326	0.395500224	0.879113185
15/04/2016 11:25	15/04/2016 13:25	0.065624861	0.000403978	0.050956024	0.469122257	0.798205802
15/04/2016 11:30	15/04/2016 13:30	0.033979301	0.00922591	0.027298492	0.454131578	0.620614682
15/04/2016 11:35	15/04/2016 13:35	0.02667938	0.000505002	0.034286714	0.449104687	0.596645881
15/04/2016 11:40	15/04/2016 13:40	0.053643603	0.003082532	0.051461713	0.338467362	0.651495995
15/04/2016 11:45	15/04/2016 13:45	0.02957495	0.000137351	0.050541187	0.293258194	0.657142856
15/04/2016 11:50	15/04/2016 13:50	0.047331919	0.007783639	0.024810045	0.222563157	0.719262607
15/04/2016 11:55	15/04/2016 13:55	0.048938982	0.00022094	0.012387552	0.335774639	0.523139556
15/04/2016 12:00	15/04/2016 14:00	0.049656374	0.006296628	0.031185441	0.217336276	0.703779095
15/04/2016 12:05	15/04/2016 14:05	0.030213346	0	0.087077075	0.342904283	0.527436484
15/04/2016 12:10	15/04/2016 14:10	0.055122529	0.000369557	0.069671659	0.285765711	0.563701814
15/04/2016 12:15	15/04/2016 14:15	0.040539687	0.000566912	0.039737727	0.305911847	0.635648216
15/04/2016 12:20	15/04/2016 14:20	0.033791453	0	0.066218403	0.357293563	0.563018991
15/04/2016 12:25	15/04/2016 14:25	0.045355732	0	0.081158656	0.29410958	0.656204331
15/04/2016 12:30	15/04/2016 14:30	0.051368289	0.017154714	0.043952231	0.196163049	0.761663344
15/04/2016 12:35	15/04/2016 14:35	0.043173698	0.002099038	0.049047833	0.23658817	0.742898568
15/04/2016 12:40	15/04/2016 14:40	0.046005842	0.006033513	0.071109587	0.264055368	0.599934288
15/04/2016 12:45	15/04/2016 14:45	0.043248695	0.000722645	0.094944253	0.283704386	0.62106466
15/04/2016 12:50	15/04/2016 14:50	0.03682173	0.000776783	0.117152142	0.312921496	0.610096637
15/04/2016 12:55	15/04/2016 14:55	0.042580585	0.01099605	0.088814845	0.268306584	0.794637409
15/04/2016 13:00	15/04/2016 15:00	0.07267608	0.003892577	0.136656167	0.301603491	0.72542087
15/04/2016 13:05	15/04/2016 15:05	0.114122294	0.005245338	0.137872106	0.369855792	0.519858292
15/04/2016 13:10	15/04/2016 15:10	0.089536809	0	0.163904662	0.333039062	0.637269564
15/04/2016 13:15	15/04/2016 15:15	0.092763933	0.007286179	0.130871028	0.330734891	0.60617969
15/04/2016 13:20	15/04/2016 15:20	0.050451477	0.005474641	0.153689458	0.321643917	0.621980328
15/04/2016 13:25	15/04/2016 15:25	0.017767254	0.0001362	0.208798131	0.327545051	0.656724305
15/04/2016 13:30	15/04/2016 15:30	0.068833844	3.33422E-05	0.225737284	0.364384637	0.625447298
15/04/2016 13:35	15/04/2016 15:35	0.07206354	0.000410942	0.173771311	0.263409686	0.789053403
15/04/2016 13:40	15/04/2016 15:40	0.126598241	0.017349847	0.175958345	0.222778861	0.836371037
15/04/2016 13:45	15/04/2016 15:45	0.042640154	0	0.235269665	0.214052154	0.767278777
15/04/2016 13:50	15/04/2016 15:50	0.049963216	0.0034328	0.172815645	0.161493354	0.914872826
15/04/2016 13:55	15/04/2016 15:55	0.020783247	6.2973E-05	0.211507996	0.225852993	0.836681021
15/04/2016 14:00	15/04/2016 16:00	0.052054683	0	0.216154906	0.200929953	0.809609518
15/04/2016 14:05	15/04/2016 16:05	0.040625112	0	0.175598363	0.212697936	0.828691421
15/04/2016 14:10	15/04/2016 16:10	0.058896055	0.004748548	0.224038798	0.199002907	0.77364703
15/04/2016 14:15	15/04/2016 16:15	0.032960066	0	0.173937017	0.144408494	0.921466782
15/04/2016 14:20	15/04/2016 16:20	0.043585392	0.009271494	0.191508996	0.354218003	0.70823173
15/04/2016 14:25	15/04/2016 16:25	0.018931482	0	0.204645482	0.259431314	0.805342588
15/04/2016 14:30	15/04/2016 16:30	0.061091088	0.001539966	0.188900555	0.261688344	0.758466361
15/04/2016 14:35	15/04/2016 16:35	0.024686337	0	0.217264851	0.293536751	0.755433655
15/04/2016 14:40	15/04/2016 16:40	0.054407708	0.005722442	0.16783018	0.081316077	0.94450563
15/04/2016 14:45	15/04/2016 16:45	0.052961209	0.00014014	0.271463569	0.258771347	0.712754361
15/04/2016 14:50	15/04/2016 16:50	0.03871635	0.008212304	0.277381845	0.203651246	0.811470853
15/04/2016 14:55	15/04/2016 16:55	0.059971001	0	0.247746184	0.190974737	0.851497423
15/04/2016 15:00	15/04/2016 17:00	0.053296621	0.012027484	0.212912211	0.25664431	0.871510708
15/04/2016 15:05	15/04/2016 17:05	0.051919975	0.000891064	0.28139593	0.211862264	0.812789359
15/04/2016 15:10	15/04/2016 17:10	0.058300371	0	0.266549529	0.217504839	0.853591604
15/04/2016 15:15	15/04/2016 17:15	0.018996193	3.07009E-06	0.293726742	0.383880805	0.681237365
15/04/2016 15:20	15/04/2016 17:20	0.07002007	8.34705E-05	0.338253087	0.376028341	0.806351109
15/04/2016 15:25	15/04/2016 17:25	0.087924604	0.000273379	0.316639882	0.290251201	0.943031418
15/04/2016 15:30	15/04/2016 17:30	0.066750234	0.011135857	0.439293749	0.22768433	0.827528622
15/04/2016 15:35	15/04/2016 17:35	0.031397002	0.00796213	0.488595569	0.157247852	0.784087937
15/04/2016 15:40	15/04/2016 17:40	0.04520674	0.001185639	0.733470468	0	0.921079658
15/04/2016 15:45	15/04/2016 17:45	0.043420972	7.0705E-05	0.908413149	0	0.755015105
15/04/2016 15:50	15/04/2016 17:50	0.023804524	0	1.068532285	0	0.707176068
15/04/2016 15:55	15/04/2016 17:55	0.056308756	0.007152428	1.26285114	0	0.503513395
15/04/2016 16:00	15/04/2016 18:00	0.02442735	0.005760641	1.158140662	0	0.685744283
15/04/2016 16:05	15/04/2016 18:05	0.033158199	0	1.1410958	0	0.480754533
15/04/2016 16:10	15/04/2016 18:10	0.036780304	0	1.043382114	0	0.500247844
15/04/2016 16:15	15/04/2016 18:15	0.013300835	0	0.897420841	0	0.610632324
15/04/2016 16:20	15/04/2016 18:20	0.019768012	8.24259E-05	1.051210294	0.020437264	0.38178091
15/04/2016 16:25	15/04/2016 18:25	0.032009542	0	0.941502923	0	0.508307441
15/04/2016 16:30	15/04/2016 18:30	0.018787775	0	0.802315597	0.003248295	0.578439648
15/04/2016 16:35	15/04/2016 18:35	0.023318834	0.000897019	0.839902289	0	0.532719077
15/04/2016 16:40	15/04/2016 18:40	0.018821345	0.002917668	0.887149926	0.074186148	0.582163748
15/04/2016 16:45	15/04/2016 18:45	0.017264851	0	0.891646844	0.077786968	0.522572442
15/04/2016 16:50	15/04/2016 18:50	0.078397366	0.000291263	0.936561741	8.7762E-05	0.643359259
15/04/2016 16:55	15/04/2016 18:55	0.034274429	0	0.927012219	0.060997807	0.660804101
15/04/2016 17:00	15/04/2016 19:00	0.027444771	0	0.970928594	0.066300828	0.659207038
15/04/2016 17:05	15/04/2016 19:05	0.024251216	0.000275936	1.008682421	0.076027198	0.602331311
15/04/2016 17:10	15/04/2016 19:10	0.015743213	0	1.168690134	0.167504482	0.394433135
15/04/2016 17:15	15/04/2016 19:15	0.018224374	0.010672709	0.894033868	0.113383331	0.661866905
15/04/2016 17:20	15/04/2016 19:20	0.060289557	0	1.002019897	0.076237617	0.801697056
15/04/2016 17:25	15/04/2016 19:25	0.027532766	0.013271736	0.867383772	0.079728442	0.862202602
15/04/2016 17:30	15/04/2016 19:30	0.064806474	0.000384834	0.817916245	0.126605241	0.787966314
15/04/2016 17:35	15/04/2016 19:35	0.039589163	0.010131165	0.975702641	0.429528523	0.506151834
15/04/2016 17:40	15/04/2016 19:40	0.059801296	0	0.838069523	0.212147964	0.879578876
15/04/2016 17:45	15/04/2016 19:45	0.050020213	0.007337662	0.809366673	0.35604934	0.698697921
15/04/2016 17:50	15/04/2016 19:50	0.06493461	0	0.760730533	0.120446263	0.816280613
15/04/2016 17:55	15/04/2016 19:55	0.121267936	0.009811024	0.720368266	0.28376724	0.569201539
15/04/2016 18:00	15/04/2016 20:00	0.038920911	0.004742991	0.57723828	0.079666302	0.801929902
15/04/2016 18:05	15/04/2016 20:05	0.058949195	0.003917133	0.691719698	0.130703322	0.628728562
15/04/2016 18:10	15/04/2016 20:10	0.020125422	0.005503411	0.655021533	0.083950802	0.615044961
15/04/2016 18:15	15/04/2016 20:15	0.053055776	0.00900585	0.60694108	0.033698029	0.733613318
15/04/2016 18:20	15/04/2016 20:20	0.050878885	0.01276889	0.608885269	0.036903298	0.686519958
15/04/2016 18:25	15/04/2016 20:25	0.039085331	0.003768426	0.556585027	0.052246959	0.775865491
15/04/2016 18:30	15/04/2016 20:30	0.029454527	4.92453E-06	0.559583448	0.152169534	0.633895447
15/04/2016 18:35	15/04/2016 20:35	0.021584921	0.008787146	0.536508888	0.13310863	0.591347574
15/04/2016 18:40	15/04/2016 20:40	0.073547608	0.002743034	0.439626589	0.018369653	0.661122657
15/04/2016 18:45	15/04/2016 20:45	0.05952031	0.000238891	0.458098523	0.233098345	0.571287149
15/04/2016 18:50	15/04/2016 20:50	0.126050411	0.016532316	0.351672416	0.029704658	0.819383315
15/04/2016 18:55	15/04/2016 20:55	0.040779247	0.004820216	0.335171812	0.185116458	0.626525815
15/04/2016 19:00	15/04/2016 21:00	0.092850786	0.00948684	0.275333376	0.195248809	0.648153305
15/04/2016 19:05	15/04/2016 21:05	0.096557029	0	0.161301935	0.199797153	0.672230673
15/04/2016 19:10	15/04/2016 21:10	0.306588956	0.01093481	0.280113137	0.409023834	0.533937588
15/04/2016 19:15	15/04/2016 21:15	0.056916154	0	0.189977644	0.138607784	0.827528622
15/04/2016 19:20	15/04/2016 21:20	0.062395166	0	0.196234474	0.164668909	0.75759069
15/04/2016 19:25	15/04/2016 21:25	0.058887056	0.014341569	0.234898255	0.119226896	0.730067781
15/04/2016 19:30	15/04/2016 21:30	0.051758126	0.013271579	0.294720978	0.172521374	0.592650366
15/04/2016 19:35	15/04/2016 21:35	0.099144328	0	0.332501946	0.062929711	0.797352988
15/04/2016 19:40	15/04/2016 21:40	0.09031777	0.014708407	0.304291928	0.214716407	0.705129028
15/04/2016 19:45	15/04/2016 21:45	0.081944331	0.005142543	0.32327955	0.159686301	0.637820965
15/04/2016 19:50	15/04/2016 21:50	0.108222303	0.012897427	0.317145571	0.132415236	0.741021519
15/04/2016 19:55	15/04/2016 21:55	0.112691222	0.019954145	0.318088381	0.258174234	0.591300434
15/04/2016 20:00	15/04/2016 22:00	0.085619576	0.0022809	0.222900283	0.259991286	0.647959029
15/04/2016 20:05	15/04/2016 22:05	0.121071232	0	0.362193318	0.271807838	0.55263951
15/04/2016 20:10	15/04/2016 22:10	0.096865157	0.012578785	0.27212925	0.139090759	0.679390315
15/04/2016 20:15	15/04/2016 22:15	0.080637682	0.011418486	0.264589627	0.293799595	0.577616832
15/04/2016 20:20	15/04/2016 22:20	0.100645253	0.01393306	0.28861414	0.166638811	0.582078038
15/04/2016 20:25	15/04/2016 22:25	0.06336126	0.014925539	0.224433064	0.193484611	0.744759903
15/04/2016 20:30	15/04/2016 22:30	0.16077339	0	0.291572564	0.204415493	0.546162691
15/04/2016 20:35	15/04/2016 22:35	0.116656595	0.001356816	0.281018806	0.086322684	0.687504195
15/04/2016 20:40	15/04/2016 22:40	0.086143978	0.000388013	0.197055861	0.121546065	0.832802644
15/04/2016 20:45	15/04/2016 22:45	0.093683458	0.000111917	0.249833222	0.090195919	0.727880747
15/04/2016 20:50	15/04/2016 22:50	0.109885077	0.016769019	0.288914125	0.032282957	0.730153491
15/04/2016 20:55	15/04/2016 22:55	0.075944631	0.013798481	0.256362896	0.076113337	0.725685143
15/04/2016 21:00	15/04/2016 23:00	0.052390095	9.35612E-05	0.222350311	0.231004164	0.578541072
15/04/2016 21:05	15/04/2016 23:05	0.044656481	0.009750798	0.282078753	0.203526966	0.617884819
15/04/2016 21:10	15/04/2016 23:10	0.063618962	0.004289271	0.190627611	0.050066354	0.900833528
15/04/2016 21:15	15/04/2016 23:15	0.036643025	0.0114343	0.30075639	0.148883984	0.632676936
15/04/2016 21:20	15/04/2016 23:20	0.043821095	0.014062611	0.292855357	0.206931082	0.588749133
15/04/2016 21:25	15/04/2016 23:25	0.065556293	0	0.298407936	0.071374431	0.690111207
15/04/2016 21:30	15/04/2016 23:30	0.054008871	0.005643718	0.249133257	0.13611648	0.684704335
15/04/2016 21:35	15/04/2016 23:35	0.037282707	0	0.172588513	0.185517867	0.693066774
15/04/2016 21:40	15/04/2016 23:40	0.046698665	0.002916826	0.322058182	0.180708107	0.578276799
15/04/2016 21:45	15/04/2016 23:45	0.084316784	0.001335805	0.326327969	0.066482533	0.705509009
15/04/2016 21:50	15/04/2016 23:50	0.045064318	0.011650146	0.328714992	0.184375067	0.596420178
15/04/2016 21:55	15/04/2016 23:55	0.053490897	0	0.28511003	0.249461812	0.505321876
15/04/2016 22:00	16/04/2016 0:00	0.028910697	0.003768254	0.234209718	0.299150756	0.517305562
15/04/2016 22:05	16/04/2016 0:05	0.050491618	0	0.152568086	0.162063325	0.68326155
15/04/2016 22:10	16/04/2016 0:10	0.123975801	0.013559593	0.295669502	0.127303492	0.656732876
15/04/2016 22:15	16/04/2016 0:15	0.024661767	0.01447699	0.233105487	0.289308391	0.465442441
15/04/2016 22:20	16/04/2016 0:20	0.063163127	0	0.28878556	0.098607355	0.576578313
15/04/2016 22:25	16/04/2016 0:25	0.068752277	0.000103139	0.2768433	0.145594149	0.535317519
15/04/2016 22:30	16/04/2016 0:30	0.020917954	0	0.251204582	0.236785303	0.439222324
15/04/2016 22:35	16/04/2016 0:35	0.030502189	0	0.23736956	0.186709236	0.568394436
15/04/2016 22:40	16/04/2016 0:40	0.053444185	0.008622112	0.328010742	0.11864821	0.649804651
15/04/2016 22:45	16/04/2016 0:45	0.042448449	0.002939039	0.181610919	0.087800324	0.64211075
15/04/2016 22:50	16/04/2016 0:50	0.04011228	0	0.255290092	0.238620926	0.496982293
15/04/2016 22:55	16/04/2016 0:55	0.037660831	0.00038014	0.20324698	0.203842665	0.55715357
15/04/2016 23:00	16/04/2016 1:00	0.038788775	0.004866814	0.284165791	0.2128465	0.565608861
15/04/2016 23:05	16/04/2016 1:05	0.058312084	0.00017535	0.248827558	0.187612048	0.658469932
15/04/2016 23:10	16/04/2016 1:10	0.047743613	0	0.239173755	0.35578221	0.548171162
15/04/2016 23:15	16/04/2016 1:15	0.065150885	0.011976687	0.224765904	0.574065581	0.728353581
15/04/2016 23:20	16/04/2016 1:20	0.03360632	0.021473212	0.155377945	0.804886897	0.859875576
15/04/2016 23:25	16/04/2016 1:25	0.06251816	0.011975501	0.236763876	0.937775966	0.6536916
15/04/2016 23:30	16/04/2016 1:30	0.044653767	0.012010999	0.207082503	0.831378429	0.566997363
15/04/2016 23:35	16/04/2016 1:35	0.07459527	0.00702962	0.158370653	0.582146606	0.843197838
15/04/2016 23:40	16/04/2016 1:40	0.077554265	0	0.233282621	0.690122635	0.657701399
15/04/2016 23:45	16/04/2016 1:45	0.056175334	0	0.244274929	0.642876426	0.743814236
15/04/2016 23:50	16/04/2016 1:50	0.108324584	0.002355268	0.347348346	0.614090723	0.661579777
15/04/2016 23:55	16/04/2016 1:55	0.059630447	0.003601363	0.210192347	0.816172047	0.580658109
16/04/2016 0:00	16/04/2016 2:00	0.076833015	0.023338976	0.223983086	0.804982606	0.634051153
16/04/2016 0:05	16/04/2016 2:05	0.066543101	0.006795946	0.210858028	0.671903546	0.821167511
16/04/2016 0:10	16/04/2016 2:10	0.085405872	0.017841108	0.17016292	0.743774238	0.761336217
16/04/2016 0:15	16/04/2016 2:15	0.096966294	0.005513667	0.176402608	0.970292912	0.644709192
16/04/2016 0:20	16/04/2016 2:20	0.230974165	0.021441356	0.237935246	1.161137655	0.576834014
16/04/2016 0:25	16/04/2016 2:25	0.130496046	0.012756948	0.24225503	1.155447939	0.39947574
16/04/2016 0:30	16/04/2016 2:30	0.162029041	0	0.168385866	0.888856984	0.76336183
16/04/2016 0:35	16/04/2016 2:35	0.149066832	0.015812638	0.169540094	0.844577769	0.863986799
16/04/2016 0:40	16/04/2016 2:40	0.181195226	0.031000307	0.134496418	1.08988836	0.807669615
16/04/2016 0:45	16/04/2016 2:45	0.20104709	0.000457661	0.215904919	1.093188195	0.732790502
16/04/2016 0:50	16/04/2016 2:50	0.159154899	8.53969E-05	0.141314363	0.981386643	0.726297969
16/04/2016 0:55	16/04/2016 2:55	0.199868578	0.013894205	0.171190012	0.879341745	0.803636959
16/04/2016 1:00	16/04/2016 3:00	0.190583328	0.031387288	0.094405708	0.802209888	0.969328674
16/04/2016 1:05	16/04/2016 3:05	0.166924511	0.014709407	0.219403315	1.052207387	0.580572399
16/04/2016 1:10	16/04/2016 3:10	0.219267608	0.024353497	0.215833494	0.808521001	0.801852763
16/04/2016 1:15	16/04/2016 3:15	0.191010449	0.013443171	0.227752898	0.870782173	0.644630624
16/04/2016 1:20	16/04/2016 3:20	0.245129172	0	0.288197018	0.727707899	0.813410756
16/04/2016 1:25	16/04/2016 3:25	0.208481004	0.018031241	0.330780603	0.882401592	0.540624396
16/04/2016 1:30	16/04/2016 3:30	0.155657931	0.015876206	0.277626118	0.778156805	0.664978178
16/04/2016 1:35	16/04/2016 3:35	0.166535959	0.012896412	0.216254901	0.698299369	0.73437328
16/04/2016 1:40	16/04/2016 3:40	0.211976544	0.024188505	0.226310113	0.887375629	0.597220138
16/04/2016 1:45	16/04/2016 3:45	0.199960002	0.005844593	0.234881113	0.69380388	0.812323668
16/04/2016 1:50	16/04/2016 3:50	0.205916847	0.01089377	0.244374924	0.561154798	0.949236822
16/04/2016 1:55	16/04/2016 3:55	0.18053383	0.015354661	0.23459827	0.623175983	0.656848585
16/04/2016 2:00	16/04/2016 4:00	0.151708129	0.000241785	0.203112701	0.681180225	0.652807358
16/04/2016 2:05	16/04/2016 4:05	0.126010271	0	0.164283214	0.655022962	0.734800401
16/04/2016 2:10	16/04/2016 4:10	0.157509267	0.000208997	0.155066532	0.516299898	0.882293026
16/04/2016 2:15	16/04/2016 4:15	0.156007914	0.008934868	0.233344047	0.712597226	0.678933195
16/04/2016 2:20	16/04/2016 4:20	0.168660138	0.000574264	0.226920082	0.726942223	0.633228337
16/04/2016 2:25	16/04/2016 4:25	0.128624854	0.010010542	0.225665859	0.534423278	0.598678636
