PMF_Time_Start	PMF_Time_Stop	HOA	BBOA	LO-OOA	MO-OOA
18/05/2017 0:00	18/05/2017 1:00	0.08519309	0.38541189	0.46001497	0.75801468
18/05/2017 1:00	18/05/2017 2:00	0.21526837	0.45536864	0.40125433	0.62669247
18/05/2017 2:00	18/05/2017 3:00	0.14039187	0.40442032	0.38733649	0.63103247
18/05/2017 3:00	18/05/2017 4:00	0.1631802	0.3395375	0.4245697	0.58599979
18/05/2017 4:00	18/05/2017 5:00	0.15923367	0.25931016	0.42489806	0.73416489
18/05/2017 5:00	18/05/2017 6:00	0.28797659	0.26804498	0.31811213	0.57773387
18/05/2017 6:00	18/05/2017 7:00	0.14192297	0.33796036	0.34218851	0.48923594
18/05/2017 7:00	18/05/2017 8:00	0.25870413	0.16284461	0.32162663	0.47272384
18/05/2017 8:00	18/05/2017 9:00	0.2224649	0.21283422	0.41278338	0.54146332
18/05/2017 9:00	18/05/2017 10:00	0.075354755	0.32518506	0.25725287	0.41942263
18/05/2017 10:00	18/05/2017 11:00	0.11012702	0.3163116	0.21753074	0.34313539
18/05/2017 11:00	18/05/2017 12:00	0.045630787	0.20403636	0.30774009	0.54166389
18/05/2017 12:00	18/05/2017 13:00	0.10728915	0.21130101	0.3571943	0.62562734
18/05/2017 13:00	18/05/2017 14:00	0.13977107	0.23980747	0.32318461	0.58409262
18/05/2017 14:00	18/05/2017 15:00	0.19639429	0.2762996	0.32876757	0.47658938
18/05/2017 15:00	18/05/2017 16:00	0.08730191	0.26902086	0.2553376	0.39761269
18/05/2017 16:00	18/05/2017 17:00	0.12797366	0.067642666	0.31630331	0.53261071
18/05/2017 17:00	18/05/2017 18:00	0.010779755	0.21581659	0.3261517	0.73349488
18/05/2017 18:00	18/05/2017 19:00	0.1680284	0.46218511	0.30149898	0.4471733
18/05/2017 19:00	18/05/2017 20:00	0.51621836	0.46238783	0.90566224	1.2337984
18/05/2017 20:00	18/05/2017 21:00	0.52370209	0.60190928	0.66464263	0.84511119
18/05/2017 21:00	18/05/2017 22:00	0.56570071	0.67976183	0.85071582	1.1370147
18/05/2017 22:00	18/05/2017 23:00	0.46539521	0.89520985	0.77205503	1.3390698
18/05/2017 23:00	19/05/2017 0:00	0.890953	0.69047719	0.97754455	1.2620273
19/05/2017 0:00	19/05/2017 1:00	0.53713894	0.46871281	0.70931083	1.0878145
19/05/2017 1:00	19/05/2017 2:00	0.36426696	0.53417534	0.56803119	0.82922953
19/05/2017 2:00	19/05/2017 3:00	0.15235867	0.35499531	0.57122535	0.84313768
19/05/2017 3:00	19/05/2017 4:00	0.17343494	0.266954	0.53245407	0.82702321
19/05/2017 4:00	19/05/2017 5:00	0.10614684	0.25404671	0.42846608	0.60891026
19/05/2017 5:00	19/05/2017 6:00	0.23884615	0.2150625	0.39327738	0.63687634
19/05/2017 6:00	19/05/2017 7:00	0.5560953	0.24762793	0.62607855	0.79550153
19/05/2017 7:00	19/05/2017 8:00	0.35481611	0.20369826	0.48539239	0.68175697
19/05/2017 8:00	19/05/2017 9:00	0.17870179	0.37274837	0.45547086	0.7386778
19/05/2017 9:00	19/05/2017 10:00	0.37041101	0.47345224	0.3052803	0.51329547
19/05/2017 10:00	19/05/2017 11:00	0.064663969	0.25867102	0.37261432	0.65892512
19/05/2017 11:00	19/05/2017 12:00	0.090925083	0.29084316	0.39030546	0.74649769
19/05/2017 12:00	19/05/2017 13:00	0.091326162	0.24525066	0.30630299	0.71619439
19/05/2017 13:00	19/05/2017 14:00	0.073880821	0.36037689	0.40193015	0.64348173
19/05/2017 14:00	19/05/2017 15:00	0.12296017	0.24448961	0.46308982	0.81410241
19/05/2017 15:00	19/05/2017 16:00	0.031755839	0.27317017	0.54611832	0.9462719
19/05/2017 16:00	19/05/2017 17:00	0.10583457	0.28572205	0.47302461	0.89623308
19/05/2017 17:00	19/05/2017 18:00	0.17090933	0.18405987	0.55421525	0.84975928
19/05/2017 18:00	19/05/2017 19:00	0.66092092	0.26766562	0.61121666	0.99995691
19/05/2017 19:00	19/05/2017 20:00	0.88058811	0.40590557	0.94547087	1.565401
19/05/2017 20:00	19/05/2017 21:00	0.83779883	0.57429618	0.80253929	1.1852649
19/05/2017 21:00	19/05/2017 22:00	1.0148009	1.0328084	1.3584528	1.5801933
19/05/2017 22:00	19/05/2017 23:00	0.7670961	0.84262836	1.0563139	1.7182038
19/05/2017 23:00	20/05/2017 0:00	0.86660475	0.74630815	0.98557442	1.5245768
20/05/2017 0:00	20/05/2017 1:00	0.54815769	0.82767349	0.97254831	1.41387
20/05/2017 1:00	20/05/2017 2:00	0.35402596	0.57931805	0.95248693	1.3152312
20/05/2017 2:00	20/05/2017 3:00	0.28589502	0.43348747	0.75467026	1.2385912
20/05/2017 3:00	20/05/2017 4:00	0.30010986	0.34206113	0.56103879	0.96391922
20/05/2017 4:00	20/05/2017 5:00	0.25801659	0.47399288	0.56814402	0.87034905
20/05/2017 5:00	20/05/2017 6:00	0.29514757	0.45547602	0.44907552	0.75451809
20/05/2017 6:00	20/05/2017 7:00	0.20799132	0.1541274	0.65989232	1.068767
20/05/2017 7:00	20/05/2017 8:00	0.098472297	0.16877864	0.48676333	0.97710449
20/05/2017 8:00	20/05/2017 9:00	0.21400557	0.2745842	0.46008861	0.70053005
20/05/2017 9:00	20/05/2017 10:00	0.054390632	0.40179139	0.51765025	1.0000989
20/05/2017 10:00	20/05/2017 11:00	0.15247548	0.2227291	0.49219418	0.88412756
20/05/2017 11:00	20/05/2017 12:00	0.16119131	0.29010352	0.54457897	0.93160802
20/05/2017 12:00	20/05/2017 13:00	0.20712709	0.3674584	0.4394922	0.80240905
20/05/2017 13:00	20/05/2017 14:00	0.19579518	0.50982898	0.39930105	0.98483765
20/05/2017 14:00	20/05/2017 15:00	0.29916659	0.40179503	0.61938	1.2128685
20/05/2017 15:00	20/05/2017 16:00	0.5886572	0.79597491	0.66110325	0.887712
20/05/2017 16:00	20/05/2017 17:00	0.34562001	0.74092013	0.55336094	0.93027204
20/05/2017 17:00	20/05/2017 18:00	0.32094076	0.79261565	0.65753937	0.95845306
20/05/2017 18:00	20/05/2017 19:00	0.36851865	0.66557598	0.85597044	1.0402496
20/05/2017 19:00	20/05/2017 20:00	0.79611278	1.2498698	0.84318298	1.1050239
20/05/2017 20:00	20/05/2017 21:00	0.76929396	0.71691519	0.73373508	0.96564466
20/05/2017 21:00	20/05/2017 22:00	0.39388534	0.5850032	0.84285766	1.3260136
20/05/2017 22:00	20/05/2017 23:00	0.28461823	0.52717775	0.50708461	0.9190985
20/05/2017 23:00	21/05/2017 0:00	0.22425403	0.33618361	0.54801893	0.67588639
21/05/2017 0:00	21/05/2017 1:00	0.049708858	0.28313264	0.322723	0.61569417
21/05/2017 1:00	21/05/2017 2:00	0.053419713	0.2012016	0.29187664	0.4368574
21/05/2017 2:00	21/05/2017 3:00	0.074481979	0.11781924	0.32375228	0.52553517
21/05/2017 3:00	21/05/2017 4:00	0.020231988	0.22531591	0.31004411	0.52355236
21/05/2017 4:00	21/05/2017 5:00	0.33160257	0.31762671	0.33161619	0.44480175
21/05/2017 5:00	21/05/2017 6:00	0.2164408	0.24412845	0.26518014	0.34802175
21/05/2017 6:00	21/05/2017 7:00	0.056921035	0.24562436	0.23347068	0.39546832
21/05/2017 7:00	21/05/2017 8:00	0.021747863	0.21464884	0.26850432	0.51934505
21/05/2017 8:00	21/05/2017 9:00	0.028258091	0.17870152	0.23196885	0.34571311
21/05/2017 9:00	21/05/2017 10:00	0.043814007	0.1411012	0.27603078	0.45969036
21/05/2017 10:00	21/05/2017 11:00	0.17068297	0.28615117	0.37507677	0.43466502
21/05/2017 11:00	21/05/2017 12:00	0.16859417	0.17680694	0.27370209	0.54858059
21/05/2017 12:00	21/05/2017 13:00	0.11917561	0.24801026	0.56807584	0.58078104
21/05/2017 13:00	21/05/2017 14:00	0.227046	0.24929954	0.46213442	0.66703314
21/05/2017 14:00	21/05/2017 15:00	0.12361296	0.18536334	0.39570335	0.71518642
21/05/2017 15:00	21/05/2017 16:00	0.28369722	0.2579926	0.29640853	0.37338361
21/05/2017 16:00	21/05/2017 17:00	0.20885581	0.35245621	0.28460193	0.48859385
21/05/2017 17:00	21/05/2017 18:00	0.16324773	0.38568521	0.26579505	0.50996661
21/05/2017 18:00	21/05/2017 19:00	0.12524728	0.074089751	0.33283487	0.51915807
21/05/2017 19:00	21/05/2017 20:00	0.36519083	0.27029538	0.30483568	0.33984149
21/05/2017 20:00	21/05/2017 21:00	0.19418526	0.36453116	0.3114174	0.45392779
21/05/2017 21:00	21/05/2017 22:00	0.22492015	0.18293205	0.29754141	0.44446352
21/05/2017 22:00	21/05/2017 23:00	0.14528486	0.27155814	0.22023682	0.23199543
21/05/2017 23:00	22/05/2017 0:00	0.12752315	0.15081216	0.36565286	0.44361666
22/05/2017 0:00	22/05/2017 1:00	0.13982041	0.25889698	0.27048883	0.45222926
22/05/2017 1:00	22/05/2017 2:00	0.078177549	0.38429034	0.19940054	0.47898191
22/05/2017 2:00	22/05/2017 3:00	0.10653386	0.14883244	0.29015774	0.41512647
22/05/2017 3:00	22/05/2017 4:00	0.16564249	0.24907237	0.23455258	0.52471608
22/05/2017 4:00	22/05/2017 5:00	0.37194613	0.28610149	0.49039194	0.65893161
22/05/2017 5:00	22/05/2017 6:00	0.20316301	0.32084361	0.49491188	0.74529004
22/05/2017 6:00	22/05/2017 7:00	0.25758177	0.29670376	0.28624731	0.51903224
22/05/2017 7:00	22/05/2017 8:00	0.1541647	0.38167754	0.39627376	0.57032919
22/05/2017 8:00	22/05/2017 9:00	0.36852199	0.34934226	0.46478036	0.62058496
22/05/2017 9:00	22/05/2017 10:00	0.23982146	0.32906941	0.3995623	0.68058527
22/05/2017 10:00	22/05/2017 11:00	0.17325732	0.44848883	0.27446738	0.50882328
22/05/2017 11:00	22/05/2017 12:00	0.040029757	0.29148638	0.35840946	0.57536393
22/05/2017 12:00	22/05/2017 13:00	0.035703816	0.32909498	0.56185716	0.70805603
22/05/2017 13:00	22/05/2017 14:00	0.067586891	0.31502026	0.25589535	0.511204
22/05/2017 14:00	22/05/2017 15:00	0.058489442	0.26298457	0.28808945	0.68082899
22/05/2017 15:00	22/05/2017 16:00	0.15035394	0.38476521	0.52684689	0.83695376
22/05/2017 16:00	22/05/2017 17:00	0.061467044	0.299418	0.37486893	0.69850165
22/05/2017 17:00	22/05/2017 18:00	0.18314888	0.25430742	0.35836643	0.73894805
22/05/2017 18:00	22/05/2017 19:00	0.19052793	0.38687432	0.50111115	0.86894834
22/05/2017 19:00	22/05/2017 20:00	0.15514861	0.22325596	0.5416978	0.9088316
22/05/2017 20:00	22/05/2017 21:00	0.13068539	0.36448488	0.51400685	0.91320109
22/05/2017 21:00	22/05/2017 22:00	0.091094144	0.5135358	0.51164567	0.88313848
22/05/2017 22:00	22/05/2017 23:00	0.014690118	0.56675482	0.32071534	0.69077271
22/05/2017 23:00	23/05/2017 0:00	0.18507142	0.22871171	0.60561401	0.93731189
23/05/2017 0:00	23/05/2017 1:00	0.11775429	0.30850601	0.56144726	0.92091066
23/05/2017 1:00	23/05/2017 2:00	0.20137545	0.30914539	0.35119393	0.90752757
23/05/2017 2:00	23/05/2017 3:00	0.19308846	0.19694251	0.62859094	0.95168233
23/05/2017 3:00	23/05/2017 4:00	0.24413989	0.33197907	0.34511235	0.5744223
23/05/2017 4:00	23/05/2017 5:00	0.80108088	0.16133521	0.72216046	0.90460032
23/05/2017 5:00	23/05/2017 6:00	0.39124987	0.153565	0.39811143	0.75617969
23/05/2017 6:00	23/05/2017 7:00	0.26130131	0.29518339	0.55769444	0.68903172
23/05/2017 7:00	23/05/2017 8:00	0.29300448	0.15454327	0.3199113	0.41703278
23/05/2017 8:00	23/05/2017 9:00	0.17169732	0.23614044	0.43609542	0.65326101
23/05/2017 9:00	23/05/2017 10:00	0.12707362	0.16150433	0.40544602	0.585908
23/05/2017 10:00	23/05/2017 11:00	0.10270111	0.41708612	0.2778095	0.39835903
23/05/2017 11:00	23/05/2017 12:00	0.14199722	0.25234726	0.34183902	0.51367754
23/05/2017 12:00	23/05/2017 13:00	0.099427029	0.28139606	0.4622511	0.5957275
23/05/2017 13:00	23/05/2017 14:00	0.30961126	0.21968746	0.39772445	0.57589608
23/05/2017 14:00	23/05/2017 15:00	0.15340985	0.20273536	0.53205043	0.85116518
23/05/2017 15:00	23/05/2017 16:00	0.055192772	0.21738555	0.38830924	0.58191091
23/05/2017 16:00	23/05/2017 17:00	0.088944443	0.11403222	0.31438893	0.47629166
23/05/2017 17:00	23/05/2017 18:00	0.10868466	0.20552157	0.35400617	0.56919354
23/05/2017 18:00	23/05/2017 19:00	0.42967978	0.45939663	0.64141929	0.78059113
23/05/2017 19:00	23/05/2017 20:00	0.52402794	0.41585219	0.67763525	0.89506775
23/05/2017 20:00	23/05/2017 21:00	0.3717705	0.25863835	0.79797196	1.0057251
23/05/2017 21:00	23/05/2017 22:00	0.34176794	0.41979578	0.62399	0.8825202
23/05/2017 22:00	23/05/2017 23:00	0.52203226	0.43551373	0.62629801	0.80715537
23/05/2017 23:00	24/05/2017 0:00	0.56485713	0.70325756	0.79638439	0.93926597
24/05/2017 0:00	24/05/2017 1:00	0.35030171	0.3146877	0.5679599	0.87934357
24/05/2017 1:00	24/05/2017 2:00	0.21879013	0.28027171	0.45088476	0.83352363
24/05/2017 2:00	24/05/2017 3:00	0.14231552	0.31758654	0.2211047	0.46704274
24/05/2017 3:00	24/05/2017 4:00	0.2779626	0.24450363	0.4945356	0.61641067
24/05/2017 4:00	24/05/2017 5:00	0.38285521	0.20351045	0.67133099	0.88958669
24/05/2017 5:00	24/05/2017 6:00	0.2486044	0.28685343	0.44806033	0.68394607
24/05/2017 6:00	24/05/2017 7:00	0.19550167	0.23318724	0.45066905	0.55020553
24/05/2017 7:00	24/05/2017 8:00	0.20144509	0.1562579	0.42765248	0.75128514
24/05/2017 8:00	24/05/2017 9:00	0.47886235	0.4958249	0.34038064	0.55407923
24/05/2017 9:00	24/05/2017 10:00	0.087585241	0.20457418	0.5166623	0.65065157
24/05/2017 10:00	24/05/2017 11:00	0.031182565	0.30513966	0.25214848	0.43671954
24/05/2017 11:00	24/05/2017 12:00	0.069970064	0.13221376	0.34920254	0.45262453
24/05/2017 12:00	24/05/2017 13:00	0.044365074	0.19136335	0.31458634	0.43558916
24/05/2017 13:00	24/05/2017 14:00	0.026784636	0.28249231	0.25575483	0.42283151
24/05/2017 14:00	24/05/2017 15:00	0.087034613	0.15347566	0.27591199	0.63085812
24/05/2017 15:00	24/05/2017 16:00	0.041383922	0.22276214	0.23482054	0.4326258
24/05/2017 16:00	24/05/2017 17:00	0.11884078	0.15075803	0.25841278	0.4646453
24/05/2017 17:00	24/05/2017 18:00	0.1714762	0.28614429	0.3246381	0.49940425
24/05/2017 18:00	24/05/2017 19:00	0.17194563	0.25083876	0.37285337	0.55930465
24/05/2017 19:00	24/05/2017 20:00	0.3463814	0.37106565	0.57582843	0.66663098
24/05/2017 20:00	24/05/2017 21:00	0.23196481	0.29693681	0.37990731	0.71750093
24/05/2017 21:00	24/05/2017 22:00	0.10602082	0.20279223	0.31345364	0.66207027
24/05/2017 22:00	24/05/2017 23:00	0.067312442	0.21656714	0.33175391	0.56518739
24/05/2017 23:00	25/05/2017 0:00	0.13332789	0.26391146	0.37610814	0.45635796
25/05/2017 0:00	25/05/2017 1:00	0.088605195	0.1950953	0.40183863	0.57471931
25/05/2017 1:00	25/05/2017 2:00	0.08673092	0.21862404	0.27755481	0.54492551
25/05/2017 2:00	25/05/2017 3:00	0.11461361	0.16535357	0.36601281	0.5232482
25/05/2017 3:00	25/05/2017 4:00	0.13546729	0.28083745	0.23292178	0.55176347
25/05/2017 4:00	25/05/2017 5:00	0.12534523	0.23527037	0.2529144	0.58226019
25/05/2017 5:00	25/05/2017 6:00	0.29756632	0.2667419	0.41201466	0.52507061
25/05/2017 6:00	25/05/2017 7:00	0.33772978	0.19255033	0.36983788	0.56343013
25/05/2017 7:00	25/05/2017 8:00	0.31400466	0.095730565	0.57681805	0.71982569
25/05/2017 8:00	25/05/2017 9:00	0.25867355	0.14724758	0.29581288	0.48645464
25/05/2017 9:00	25/05/2017 10:00	0.44421238	0.27323928	0.42302728	0.68817884
25/05/2017 10:00	25/05/2017 11:00	0.56648374	0.2408271	0.64877355	0.87549883
25/05/2017 11:00	25/05/2017 12:00	0.41002846	0.22097816	0.51694989	0.84745222
25/05/2017 12:00	25/05/2017 13:00	0.32625467	0.34551945	0.56763786	0.72882879
25/05/2017 13:00	25/05/2017 14:00	0.17082419	0.22555816	0.25344443	0.43745139
25/05/2017 14:00	25/05/2017 15:00	0.2051582	0.14278217	0.31400248	0.52985704
25/05/2017 15:00	25/05/2017 16:00	0.16408554	0.28003955	0.39845958	0.71411759
25/05/2017 16:00	25/05/2017 17:00	0.084845528	0.27685469	0.5456773	0.92792439
25/05/2017 17:00	25/05/2017 18:00	0.1547298	0.26303571	0.62525165	1.0118214
25/05/2017 18:00	25/05/2017 19:00	0.27143773	0.32773986	0.6019631	1.0752189
25/05/2017 19:00	25/05/2017 20:00	0.3477045	0.26324663	0.57096797	0.60871696
25/05/2017 20:00	25/05/2017 21:00	0.33938584	0.24080011	0.4268342	0.57874495
25/05/2017 21:00	25/05/2017 22:00	0.53418678	0.35505202	0.43163988	0.57581955
25/05/2017 22:00	25/05/2017 23:00	0.39519158	0.40215179	0.38382098	0.46808437
25/05/2017 23:00	26/05/2017 0:00	0.2155055	0.15442403	0.15346277	0.287736
26/05/2017 0:00	26/05/2017 1:00	0.12819688	0.30127522	0.19732472	0.30242714
26/05/2017 1:00	26/05/2017 2:00	0.23199882	0.24367671	0.20049298	0.27166492
26/05/2017 2:00	26/05/2017 3:00	0.16730368	0.11486291	0.1808451	0.39293987
26/05/2017 3:00	26/05/2017 4:00	0.025997521	0.20203297	0.39559254	0.38941574
26/05/2017 4:00	26/05/2017 5:00	0.11404047	0.11032864	0.34082702	0.49803731
26/05/2017 5:00	26/05/2017 6:00	0.24812073	0.1910601	0.20296994	0.34885868
26/05/2017 6:00	26/05/2017 7:00	0.19198234	0.16241531	0.17218448	0.24586223
26/05/2017 7:00	26/05/2017 8:00	0.14012365	0.27744693	0.28682813	0.33476746
26/05/2017 8:00	26/05/2017 9:00	0.17373742	0.14460015	0.27390707	0.33751586
26/05/2017 9:00	26/05/2017 10:00	0.14274205	0.26281312	0.30669567	0.51244456
26/05/2017 10:00	26/05/2017 11:00	0.20860212	0.22224593	0.17867397	0.38068855
26/05/2017 11:00	26/05/2017 12:00	0.15349339	0.28109175	0.5115152	0.59556568
26/05/2017 12:00	26/05/2017 13:00	0.086101629	0.17056082	0.31522536	0.47730476
26/05/2017 13:00	26/05/2017 14:00	0.10658975	0.22405852	0.23993833	0.371043
26/05/2017 14:00	26/05/2017 15:00	0.081259891	0.17288432	0.2354286	0.44593847
26/05/2017 15:00	26/05/2017 16:00	0.20373906	0.1455393	0.25964433	0.49121109
26/05/2017 16:00	26/05/2017 17:00	0.21242289	0.077936083	0.2547676	0.50065434
26/05/2017 17:00	26/05/2017 18:00	0.13283142	0.5436123	0.20249631	0.24124959
26/05/2017 18:00	26/05/2017 19:00	0.65370423	0.5722959	0.48069942	0.58330226
26/05/2017 19:00	26/05/2017 20:00	0.30923492	0.36803931	0.62247115	0.77283925
26/05/2017 20:00	26/05/2017 21:00	0.29534698	0.33510298	0.61611825	0.71164531
26/05/2017 21:00	26/05/2017 22:00	0.46472779	0.31480926	0.54561633	0.7332111
26/05/2017 22:00	26/05/2017 23:00	0.29491267	0.22153726	0.41595092	0.57140321
26/05/2017 23:00	27/05/2017 0:00	0.22028349	0.24918342	0.59181881	0.57003158
27/05/2017 0:00	27/05/2017 1:00	0.062787682	0.27965918	0.239566	0.43417194
27/05/2017 1:00	27/05/2017 2:00	0.073208228	0.075573057	0.16639903	0.3378779
27/05/2017 2:00	27/05/2017 3:00	0.029241785	0.083704226	0.16955553	0.44947731
27/05/2017 3:00	27/05/2017 4:00	0.045292623	0.10082125	0.13146231	0.44985104
27/05/2017 4:00	27/05/2017 5:00	0.06790264	0.074824192	0.079905301	0.19931936
27/05/2017 5:00	27/05/2017 6:00	0.075431593	0.034289397	0.057804048	0.18372697
27/05/2017 6:00	27/05/2017 7:00	0.12420779	0.037835442	0.075599901	0.19420616
27/05/2017 7:00	27/05/2017 8:00	0.062951334	0.18443404	0.18948637	0.19530216
27/05/2017 8:00	27/05/2017 9:00	0.13852456	0.062265903	0.092278466	0.37245935
27/05/2017 9:00	27/05/2017 10:00	0.086985201	0.15274508	0.21958031	0.45969069
27/05/2017 10:00	27/05/2017 11:00	0.031736493	0.30938768	0.189072	0.40424216
27/05/2017 11:00	27/05/2017 12:00	0.088577077	0.29034925	0.19100496	0.48625556
27/05/2017 12:00	27/05/2017 13:00	0.072595924	0.2341684	0.28523865	0.48148045
27/05/2017 13:00	27/05/2017 14:00	0.090448834	0.1637899	0.2099473	0.6994552
27/05/2017 14:00	27/05/2017 15:00	0.034738909	0.19338718	0.35499924	0.70023447
27/05/2017 15:00	27/05/2017 16:00	0.060623746	0.12556869	0.44753051	0.77582192
27/05/2017 16:00	27/05/2017 17:00	0.06924969	0.22456028	0.32345769	0.64271611
27/05/2017 17:00	27/05/2017 18:00	0.12814288	0.25205478	0.28569561	0.53943276
27/05/2017 18:00	27/05/2017 19:00	0.10817562	0.83740109	0.44260842	0.78054374
27/05/2017 19:00	27/05/2017 20:00	0.38315883	0.43241984	0.37872854	0.61562347
27/05/2017 20:00	27/05/2017 21:00	0.45541304	0.3986299	0.43196887	0.83125055
27/05/2017 21:00	27/05/2017 22:00	0.41388386	1.1148211	0.79303473	0.68216974
27/05/2017 22:00	27/05/2017 23:00	0.50666094	0.47270918	0.46723825	0.60576075
27/05/2017 23:00	28/05/2017 0:00	0.31459281	0.47655576	0.56859404	0.69766182
28/05/2017 0:00	28/05/2017 1:00	0.40840232	0.26488188	0.41796404	0.51711887
28/05/2017 1:00	28/05/2017 2:00	0.32628906	0.43328366	0.31113133	0.49821091
28/05/2017 2:00	28/05/2017 3:00	0.23175721	0.36139891	0.38789746	0.81712359
28/05/2017 3:00	28/05/2017 4:00	0.37565783	0.21244149	0.3425982	0.51299447
28/05/2017 4:00	28/05/2017 5:00	0.346652	0.41461068	0.55403823	0.81732982
28/05/2017 5:00	28/05/2017 6:00	0.12150092	0.35641685	0.39606684	0.83552694
28/05/2017 6:00	28/05/2017 7:00	0.093540989	0.18424396	0.39332381	0.73662072
28/05/2017 7:00	28/05/2017 8:00	0.15798067	0.18248507	0.31315133	0.95922828
28/05/2017 8:00	28/05/2017 9:00	0.082842797	0.21333069	0.55239439	1.0440809
28/05/2017 9:00	28/05/2017 10:00	0.15176351	0.25324053	0.39510757	0.63139439
28/05/2017 10:00	28/05/2017 11:00	0.11436886	0.23358089	0.346885	0.85723501
28/05/2017 11:00	28/05/2017 12:00	0.1514007	0.3017664	0.33383009	0.79853433
28/05/2017 12:00	28/05/2017 13:00	0.13292703	0.3285816	0.43578413	0.9543826
28/05/2017 13:00	28/05/2017 14:00	0.1332047	0.43304703	0.52749652	0.99054068
28/05/2017 14:00	28/05/2017 15:00	0.11885106	0.30388227	0.45285618	0.96714395
28/05/2017 15:00	28/05/2017 16:00	0.061141253	0.21641591	0.4448618	0.86701483
28/05/2017 16:00	28/05/2017 17:00	0.14562163	0.30064481	0.30457458	0.74541807
28/05/2017 17:00	28/05/2017 18:00	0.2348779	0.34034693	0.37117285	0.67734563
28/05/2017 18:00	28/05/2017 19:00	0.22780783	0.57206142	0.48232189	1.0422747
28/05/2017 19:00	28/05/2017 20:00	0.30528435	0.43983868	0.56351453	1.5325525
28/05/2017 20:00	28/05/2017 21:00	0.25042599	0.37376696	0.53196919	0.96679538
28/05/2017 21:00	28/05/2017 22:00	0.44282359	0.63889343	0.69382226	1.509899
28/05/2017 22:00	28/05/2017 23:00	0.99994576	1.0853759	0.92068321	1.1382375
28/05/2017 23:00	29/05/2017 0:00	1.1118804	1.2822707	1.0577064	1.0694171
29/05/2017 0:00	29/05/2017 1:00	1.1382904	0.91304958	1.0587947	1.2369395
29/05/2017 1:00	29/05/2017 2:00	0.60334098	0.53022563	0.78172314	1.6545
29/05/2017 2:00	29/05/2017 3:00	0.35349786	0.55409205	0.75657272	1.4538586
29/05/2017 3:00	29/05/2017 4:00	0.31135246	0.80594027	0.57249546	1.5012239
29/05/2017 4:00	29/05/2017 5:00	0.48575953	0.56627584	0.96489352	1.2743196
29/05/2017 5:00	29/05/2017 6:00	0.52570772	0.44898954	0.68270147	1.283903
29/05/2017 6:00	29/05/2017 7:00	0.55138248	0.44265708	0.94894129	1.2363631
29/05/2017 7:00	29/05/2017 8:00	0.26218638	0.62347692	0.58364397	0.98571306
29/05/2017 8:00	29/05/2017 9:00	0.23937389	0.42084321	0.53867465	0.85192692
29/05/2017 9:00	29/05/2017 10:00	0.34629333	0.3887223	0.60756415	1.3931843
29/05/2017 10:00	29/05/2017 11:00	0.24872553	0.39427674	0.76628345	1.3337255
29/05/2017 11:00	29/05/2017 12:00	0.21171755	0.55061817	0.53362852	0.67790467
29/05/2017 12:00	29/05/2017 13:00	0.16950905	0.31067431	0.5319072	1.1274033
29/05/2017 13:00	29/05/2017 14:00	0.2119599	0.35898066	0.50532347	1.3761721
29/05/2017 14:00	29/05/2017 15:00	0.29298344	0.17695966	0.69356239	1.2288027
29/05/2017 15:00	29/05/2017 16:00	0.21430528	0.34352463	0.45268407	1.3335558
29/05/2017 16:00	29/05/2017 17:00	0.19729674	0.41083318	0.49687305	1.4100175
29/05/2017 17:00	29/05/2017 18:00	0.092783131	0.47664583	0.44042945	1.3536837
29/05/2017 18:00	29/05/2017 19:00	0.46904701	0.33605906	0.59049457	1.6147317
29/05/2017 19:00	29/05/2017 20:00	0.59229147	0.66858155	0.91336441	1.6546772
29/05/2017 20:00	29/05/2017 21:00	0.39486143	1.0793886	0.76438671	1.5146948
29/05/2017 21:00	29/05/2017 22:00	0.24370496	0.54143524	0.70412165	1.2393229
29/05/2017 22:00	29/05/2017 23:00	0.18034126	0.62317491	0.546489	1.1609188
29/05/2017 23:00	30/05/2017 0:00	0.12432172	0.61162829	0.55212122	1.0642774
30/05/2017 0:00	30/05/2017 1:00	0.18695353	0.50355232	0.4027144	1.0544407
30/05/2017 1:00	30/05/2017 2:00	0.371957	0.15216529	0.49629784	1.1725137
30/05/2017 2:00	30/05/2017 3:00	0.18850578	0.24755166	0.25160635	1.1516815
30/05/2017 3:00	30/05/2017 4:00	0.19340117	0.29707479	0.43727002	1.1371384
30/05/2017 4:00	30/05/2017 5:00	0.13160409	0.57296962	0.58562285	1.0081125
30/05/2017 5:00	30/05/2017 6:00	0.16948639	0.5022254	0.55630225	1.2422969
30/05/2017 6:00	30/05/2017 7:00	0.1915617	0.49597794	0.60838085	1.5061493
30/05/2017 7:00	30/05/2017 8:00	0.10287929	0.57259578	0.53419489	1.3983973
30/05/2017 8:00	30/05/2017 9:00	0.32348567	0.42685908	0.48071164	1.1127121
30/05/2017 9:00	30/05/2017 10:00	0.16677265	0.28553683	0.65331095	1.1863674
30/05/2017 10:00	30/05/2017 11:00	0.36055315	0.1502326	0.34790343	1.1842828
30/05/2017 11:00	30/05/2017 12:00	0.16550829	0.38393623	0.39395076	1.0178866
30/05/2017 12:00	30/05/2017 13:00	0.055903774	0.33690956	0.40181714	1.4301882
30/05/2017 13:00	30/05/2017 14:00	1.5665587	0.35941681	0.54295355	0.9461053
30/05/2017 14:00	30/05/2017 15:00	0.084328361	0.31308731	0.36159891	1.5085187
