PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1	OOA2	OOA3_BB-aq
08/10/2013 21:49	08/10/2013 21:54	0.928064444	1.874822222	0.771522222	2.591622222	2.423377778
08/10/2013 21:54	08/10/2013 21:59	0.789040683	1.924199977	0.725677693	2.524027851	2.470038662
08/10/2013 21:59	08/10/2013 22:03	0.781927595	1.840707984	0.806548567	2.448782702	2.468492577
08/10/2013 22:03	08/10/2013 22:08	0.623962002	2.125642545	0.626930346	2.644104647	2.228124193
08/10/2013 22:08	08/10/2013 22:13	0.956827298	2.130858116	0.868829584	2.600151942	2.237684639
08/10/2013 22:13	08/10/2013 22:17	0.886657778	2.523155556	1.191462222	2.283844444	2.203362222
08/10/2013 22:17	08/10/2013 22:22	0.962728889	2.254955556	1.265422222	2.220606667	2.430244444
08/10/2013 22:22	08/10/2013 22:27	0.856311111	2.002248889	0.91346	2.415955556	2.336
08/10/2013 22:27	08/10/2013 22:31	0.834328889	2.107515556	0.915677778	2.316755556	2.256844444
08/10/2013 22:31	08/10/2013 22:36	0.635397778	2.040126667	0.563693333	2.6708	2.234222222
08/10/2013 22:36	08/10/2013 22:41	0.638111111	2.032995556	0.775866667	2.455311111	2.270822222
08/10/2013 22:41	08/10/2013 22:45	0.680228889	1.834782222	1.221582222	2.024755556	2.153648889
08/10/2013 22:45	08/10/2013 22:50	0.734784444	1.897402222	0.951848889	2.318311111	2.122982222
08/10/2013 22:50	08/10/2013 22:55	0.640446667	1.804851111	0.927888889	2.310977778	2.169613333
08/10/2013 22:55	08/10/2013 22:59	0.557168889	1.834715556	0.786373333	2.484222222	2.12214
08/10/2013 22:59	08/10/2013 23:02	0.781575556	1.327746667	1.36946	2.358355556	1.938053333
08/10/2013 23:02	08/10/2013 23:07	0.551628889	1.85392	0.663717778	2.347888889	2.16416
08/10/2013 23:07	08/10/2013 23:11	0.637111111	1.970706667	0.783048889	2.218673333	2.153848889
08/10/2013 23:11	08/10/2013 23:16	0.5826	2.100804444	0.721477778	2.314311111	2.081584444
08/10/2013 23:16	08/10/2013 23:21	0.565	2.248555556	0.58404	2.501555556	2.18682
08/10/2013 23:21	08/10/2013 23:25	0.65066	2.107802222	0.655053333	2.257155556	2.148837778
08/10/2013 23:25	08/10/2013 23:30	0.593502222	2.097117778	0.588095556	2.293422222	2.213717778
08/10/2013 23:30	08/10/2013 23:35	0.806604444	2.074515556	0.535944444	2.406155556	2.226466667
08/10/2013 23:35	08/10/2013 23:39	0.531537778	1.994722222	0.614426667	2.4086	2.190124444
08/10/2013 23:39	08/10/2013 23:44	0.601022222	1.9734	0.687944444	2.312533333	2.119944444
08/10/2013 23:44	08/10/2013 23:49	0.644051111	1.975033333	0.728524444	2.345	2.304955556
08/10/2013 23:49	08/10/2013 23:53	0.743084444	2.110737778	0.623646667	2.408377778	2.222688889
08/10/2013 23:53	08/10/2013 23:58	0.705748889	2.1114	0.653213333	2.392155556	2.318933333
08/10/2013 23:58	09/10/2013 0:03	0.562997778	2.132302222	0.369448889	2.699488889	2.406955556
09/10/2013 0:03	09/10/2013 0:07	0.578037778	2.145591111	0.353135556	2.740177778	2.389222222
09/10/2013 0:07	09/10/2013 0:12	0.514787487	1.949409975	0.396236149	2.748322264	2.465686615
09/10/2013 0:12	09/10/2013 0:17	0.459970696	1.931694732	0.336383327	2.688085278	2.53814792
09/10/2013 0:17	09/10/2013 0:21	0.45196555	1.952146755	0.524669566	2.54785964	2.491152895
09/10/2013 0:21	09/10/2013 0:26	0.485337736	2.023823484	0.420545276	2.739334184	2.373488938
09/10/2013 0:26	09/10/2013 0:31	0.508469868	1.892590361	0.355080639	2.78225772	2.371669957
09/10/2013 0:31	09/10/2013 0:35	0.470469339	1.752697842	0.442223364	2.759977732	2.430455635
09/10/2013 0:35	09/10/2013 0:40	0.490291168	1.666206033	0.474237855	2.657643405	2.511209121
09/10/2013 0:40	09/10/2013 0:45	0.419891976	1.632835532	0.45074993	2.572464548	2.322394612
09/10/2013 0:45	09/10/2013 0:49	0.524168188	1.696039054	0.432971447	2.710875251	2.323477235
09/10/2013 0:49	09/10/2013 0:54	0.448840844	1.80300055	0.526339955	2.605132406	2.241423537
09/10/2013 0:54	09/10/2013 0:59	0.611830384	1.697932166	0.460490881	2.640499304	2.306838428
09/10/2013 0:59	09/10/2013 1:03	0.428012584	1.675067888	0.396301971	2.618852935	2.251847293
09/10/2013 1:03	09/10/2013 1:08	0.465272476	1.577411026	0.46801954	2.427130958	2.28786917
09/10/2013 1:08	09/10/2013 1:13	0.448708067	1.603252892	0.541782682	2.539567753	2.363477719
09/10/2013 1:13	09/10/2013 1:17	0.511653846	1.610962611	0.45977958	2.535395059	2.237224775
09/10/2013 1:17	09/10/2013 1:22	0.5249396	1.564119682	0.238016227	2.719772274	2.183120185
09/10/2013 1:22	09/10/2013 1:27	0.435359239	1.566150793	0.540397198	2.389785099	2.181391852
09/10/2013 1:27	09/10/2013 1:31	0.348242936	1.422676194	0.618614269	2.356782505	2.120859586
09/10/2013 1:31	09/10/2013 1:36	0.456659993	1.470873299	0.512767331	2.438747781	2.239757128
09/10/2013 1:36	09/10/2013 1:41	0.524436977	1.531525751	0.55426495	2.361807494	2.157240692
09/10/2013 1:41	09/10/2013 1:45	0.475061014	1.490554023	0.458561795	2.473817922	2.210356346
09/10/2013 1:45	09/10/2013 1:50	0.430501386	1.547739489	0.507555282	2.399750977	2.081320688
09/10/2013 1:50	09/10/2013 1:55	0.598455556	1.553070402	0.4653033	2.41841763	2.179248524
09/10/2013 1:55	09/10/2013 1:59	0.532304551	1.52138037	0.538071	2.365640429	2.198581406
09/10/2013 1:59	09/10/2013 2:04	0.637564214	1.602969608	0.588746865	2.34775788	2.238231492
09/10/2013 2:04	09/10/2013 2:09	0.471435439	1.650564867	0.495078994	2.380482049	2.122581562
09/10/2013 2:09	09/10/2013 2:13	0.479839804	1.384124626	0.524231854	2.271924725	2.233124475
09/10/2013 2:13	09/10/2013 2:18	0.419722588	1.387947402	0.48113115	2.39908525	2.109213204
09/10/2013 2:18	09/10/2013 2:23	0.462022198	1.349146445	0.371896596	2.444536948	2.187833171
09/10/2013 2:23	09/10/2013 2:27	0.512942058	1.37315931	0.458488521	2.344562206	2.115553256
09/10/2013 2:27	09/10/2013 2:32	0.429600106	1.345669735	0.257017147	2.469194576	2.165730193
09/10/2013 2:32	09/10/2013 2:37	0.318933295	1.338726244	0.337262231	2.441982875	2.125802863
09/10/2013 2:37	09/10/2013 2:41	0.413323712	1.327473318	0.376918394	2.295836047	2.125225099
09/10/2013 2:41	09/10/2013 2:46	0.384174364	1.259268988	0.467048195	2.382490786	2.095144924
09/10/2013 2:46	09/10/2013 2:51	0.40098517	1.216414899	0.260652224	2.4273341	2.148554185
09/10/2013 2:51	09/10/2013 2:55	0.220805353	1.254529903	0.44905833	2.304435757	2.208340683
09/10/2013 2:55	09/10/2013 3:00	0.265258271	1.201192596	0.322710424	2.553291431	2.070140682
09/10/2013 3:00	09/10/2013 3:05	0.1872141	1.172319828	0.296083623	2.50283529	2.183715178
09/10/2013 3:05	09/10/2013 3:09	0.168966588	1.149229729	0.33074398	2.539271231	2.124804188
09/10/2013 3:09	09/10/2013 3:14	0.168014395	1.106820208	0.303610991	2.479366039	2.135638878
09/10/2013 3:14	09/10/2013 3:19	0.266670758	1.147075462	0.417431976	2.487271486	2.249883502
09/10/2013 3:19	09/10/2013 3:23	0.295823204	1.107361067	0.468934771	2.428424059	2.222163226
09/10/2013 3:23	09/10/2013 3:28	0.197176464	1.106047348	0.513775115	2.369472453	2.127984391
09/10/2013 3:28	09/10/2013 3:33	0.149636041	1.027314059	0.437503813	2.481912964	2.239686276
09/10/2013 3:33	09/10/2013 3:37	0.19334676	1.039155848	0.250677393	2.632228861	2.238085408
09/10/2013 3:37	09/10/2013 3:42	0.32845342	1.024346834	0.430487125	2.459035845	2.199163013
09/10/2013 3:42	09/10/2013 3:47	0.198160495	0.991553215	0.374999533	2.423160961	2.223467234
09/10/2013 3:47	09/10/2013 3:51	0.256218489	1.044333589	0.428121412	2.492034402	2.162707315
09/10/2013 3:51	09/10/2013 3:56	0.231599936	1.057725396	0.370927609	2.568136076	2.098518109
09/10/2013 3:56	09/10/2013 4:01	0.188800066	0.962398664	0.47493307	2.448843383	2.155289756
09/10/2013 4:01	09/10/2013 4:05	0.178241087	0.964615763	0.393461766	2.477306336	2.101990189
09/10/2013 4:05	09/10/2013 4:10	0.273185592	1.110924389	0.658719409	2.245465735	2.271300881
09/10/2013 4:10	09/10/2013 4:15	0.199842623	1.103683781	0.36936681	2.566777753	2.203502292
09/10/2013 4:15	09/10/2013 4:19	0.308940857	1.131268839	0.400549437	2.535195377	2.129529519
09/10/2013 4:19	09/10/2013 4:24	0.193254265	1.105563454	0.461501048	2.484940886	2.187481293
09/10/2013 4:24	09/10/2013 4:29	0.263731813	0.935569729	0.410027426	2.554362158	2.141183385
09/10/2013 4:29	09/10/2013 4:33	0.206737258	1.009237148	0.419596345	2.469004301	2.245109886
09/10/2013 4:33	09/10/2013 4:38	0.218297376	0.944178272	0.515188982	2.331572209	2.012032124
09/10/2013 4:38	09/10/2013 4:43	0.183379573	0.94991776	0.503806685	2.313911288	1.99743168
09/10/2013 4:43	09/10/2013 4:47	0.244857421	1.039138777	0.496773606	2.349701174	2.151451732
09/10/2013 4:47	09/10/2013 4:52	0.255349584	1.100025244	0.316511455	2.548486266	2.177933979
09/10/2013 4:52	09/10/2013 4:57	0.337340107	1.119234854	0.55521694	2.620300811	2.256020897
09/10/2013 4:57	09/10/2013 5:01	0.370900266	1.277713461	0.488923063	2.470582137	2.104800358
09/10/2013 5:01	09/10/2013 5:06	0.351426788	1.126934507	0.508129973	2.405695738	2.322417264
09/10/2013 5:06	09/10/2013 5:11	0.399279556	1.171824332	0.480734594	2.521268118	2.371074218
09/10/2013 5:11	09/10/2013 5:15	0.394316086	1.098418204	0.485328162	2.496489537	2.278916728
09/10/2013 5:15	09/10/2013 5:20	0.472357884	1.190546769	0.408327874	2.567312302	2.297260905
09/10/2013 5:20	09/10/2013 5:25	0.463753188	1.227381264	0.471510179	2.836936386	2.45692339
09/10/2013 5:25	09/10/2013 5:29	0.501809062	1.287545516	0.450106693	2.548378205	2.356561683
09/10/2013 5:29	09/10/2013 5:34	0.404898662	1.194411075	0.49524503	2.611313044	2.288855756
09/10/2013 5:34	09/10/2013 5:39	0.573031979	1.238608655	0.402399408	2.567561251	2.256592529
09/10/2013 5:39	09/10/2013 5:43	0.56575739	1.19017462	0.443911338	2.569858679	2.289479329
09/10/2013 5:43	09/10/2013 5:48	0.925328329	1.241577196	0.596041424	2.568965378	2.250473669
09/10/2013 5:48	09/10/2013 5:53	0.564443598	1.140195587	0.640444079	2.376204886	2.329933268
09/10/2013 5:53	09/10/2013 5:57	0.584456366	1.269471625	0.338673122	2.627424497	2.410259288
09/10/2013 5:57	09/10/2013 6:02	0.652343886	1.246782289	0.418506163	2.634826433	2.388529488
09/10/2013 6:02	09/10/2013 6:07	0.472767465	1.278704894	0.312866056	2.586002831	2.354696092
09/10/2013 6:07	09/10/2013 6:11	0.557300936	1.127144933	0.436856112	2.586572842	2.477693513
09/10/2013 6:11	09/10/2013 6:16	0.548770611	1.162561955	0.389676941	2.755737957	2.479874632
09/10/2013 6:16	09/10/2013 6:21	0.581494564	1.074296752	0.368396964	2.596696668	2.465865834
09/10/2013 6:21	09/10/2013 6:25	0.633972338	1.142639706	0.466721336	2.523171652	2.406229842
09/10/2013 6:25	09/10/2013 6:30	0.849413415	0.995443414	0.6666122	2.522710538	2.202115513
09/10/2013 6:30	09/10/2013 6:35	0.79962915	1.119660227	0.266723986	2.601543482	2.164644947
09/10/2013 6:35	09/10/2013 6:39	0.669117936	1.015929112	0.538358022	2.583749987	2.227570572
09/10/2013 6:39	09/10/2013 6:44	0.690632676	1.0186944	0.349897099	2.720739561	2.295317998
09/10/2013 6:44	09/10/2013 6:49	0.644751634	0.996112779	0.425444827	2.537358913	2.241781863
09/10/2013 6:49	09/10/2013 6:53	0.7950797	1.02708477	0.435829263	2.695534244	2.370954624
09/10/2013 6:53	09/10/2013 6:58	0.651468791	1.115843285	0.501792115	2.638847596	2.342797681
09/10/2013 6:58	09/10/2013 7:03	0.856824835	1.06943522	0.553421642	2.540156938	2.457547208
09/10/2013 7:03	09/10/2013 7:07	0.891428934	1.152097258	0.385262331	2.590382145	2.475742651
09/10/2013 7:07	09/10/2013 7:12	0.9654624	1.18662775	0.534550802	2.57571603	2.32180252
09/10/2013 7:12	09/10/2013 7:17	0.995528606	1.270306148	0.390789293	2.654629802	2.396751825
09/10/2013 7:17	09/10/2013 7:21	1.019656069	1.254190807	0.528767915	2.470911104	2.424328749
09/10/2013 7:21	09/10/2013 7:26	1.149041998	1.341359796	0.657591253	2.506750475	2.449270383
09/10/2013 7:26	09/10/2013 7:31	0.942808053	1.23621507	0.604214227	2.556575483	2.352724771
09/10/2013 7:31	09/10/2013 7:35	0.866422001	1.251196841	0.393241824	2.700380485	2.33022203
09/10/2013 7:35	09/10/2013 7:40	0.75040321	1.266479605	0.448824972	2.608866645	2.444727642
09/10/2013 7:40	09/10/2013 7:45	0.867542307	1.394555803	0.561462319	2.624217159	2.356975615
09/10/2013 7:45	09/10/2013 7:49	0.810902243	1.319181208	0.706526461	2.478287314	2.476379544
09/10/2013 7:49	09/10/2013 7:54	0.725145012	1.390230009	0.501383108	2.58711904	2.523175899
09/10/2013 7:54	09/10/2013 7:59	0.617483069	1.431405297	0.507433609	2.675399669	2.605740654
09/10/2013 7:59	09/10/2013 8:24	0.877548648	0.941324953	0.725687551	2.956827778	2.276683407
09/10/2013 8:24	09/10/2013 8:29	1.030441384	1.343916653	0.680709642	2.700108809	2.555269342
09/10/2013 8:29	09/10/2013 8:34	0.861984178	1.315645713	0.404233483	2.852861521	2.487616706
09/10/2013 8:34	09/10/2013 8:38	0.623657773	1.312612298	0.609490417	2.659427317	2.704560363
09/10/2013 8:38	09/10/2013 8:43	0.687131998	1.25008586	0.732940443	2.675782564	2.721562685
09/10/2013 8:43	09/10/2013 8:48	0.583408527	1.261900179	0.593899155	2.788430467	2.759912769
09/10/2013 8:48	09/10/2013 8:52	0.593462656	1.303540331	0.454694046	2.694137681	2.746891009
09/10/2013 8:52	09/10/2013 8:57	0.602030222	1.214824764	0.406054778	2.827676795	2.821753718
09/10/2013 8:57	09/10/2013 9:02	0.418231993	1.069179851	0.523489863	2.795760582	2.759329163
09/10/2013 9:02	09/10/2013 9:06	0.27895536	1.015870245	0.459745669	2.870896021	2.82370047
09/10/2013 9:06	09/10/2013 9:11	0.33647023	0.996401443	0.471534249	2.838409034	2.840959866
09/10/2013 9:11	09/10/2013 9:16	0.238408374	0.995818771	0.344746129	2.994560145	2.869327665
09/10/2013 9:16	09/10/2013 9:20	0.207420701	0.954758628	0.435052485	2.846674363	2.670272668
09/10/2013 9:20	09/10/2013 9:25	0.349830248	0.977234786	0.325109669	2.909345754	2.650883799
09/10/2013 9:25	09/10/2013 9:30	0.204324486	0.761934417	0.298311336	2.982952443	2.459714404
09/10/2013 9:30	09/10/2013 9:34	0.219897031	0.788010701	0.110136834	3.142709352	2.415527734
09/10/2013 9:34	09/10/2013 9:39	0.246367028	0.844579032	0.200260709	3.105494022	2.378803148
09/10/2013 9:39	09/10/2013 9:44	0.135375657	0.740853962	0.17482932	3.069284028	2.410917094
09/10/2013 9:44	09/10/2013 9:48	0.305631454	0.673011021	0.451156825	3.05362806	2.362710987
09/10/2013 9:48	09/10/2013 9:53	0.198516906	0.754094111	0.179325194	3.157493238	2.38602702
09/10/2013 9:53	09/10/2013 9:58	0.392115065	0.628146093	0.248171995	2.926397901	2.459465971
09/10/2013 9:58	09/10/2013 10:02	0.22769661	0.685241983	0.320099785	3.036161851	2.430722381
09/10/2013 10:02	09/10/2013 10:07	0.150593629	0.663683241	0.150788449	3.080459963	2.456968851
09/10/2013 10:07	09/10/2013 10:12	0.139942847	0.672279993	0.260956781	3.056355962	2.459935775
09/10/2013 10:12	09/10/2013 10:16	0.164012838	0.629745088	0.11447712	3.210842799	2.473155483
09/10/2013 10:16	09/10/2013 10:21	0.133980661	0.607971301	0.13477349	3.179436004	2.478708212
09/10/2013 10:21	09/10/2013 10:26	0.101108177	0.626480279	0.301361779	3.114783432	2.470747129
09/10/2013 10:26	09/10/2013 10:30	0.176534403	0.624497353	0.391293722	2.9116695	2.416574211
09/10/2013 10:30	09/10/2013 10:35	0.136284373	0.556593422	0.33978347	3.067780433	2.327065495
09/10/2013 10:35	09/10/2013 10:40	0.072541622	0.571525358	0.339803225	2.980725127	2.38794839
09/10/2013 10:40	09/10/2013 10:44	0.190673087	0.555169748	0.239884246	3.055172378	2.378229723
09/10/2013 10:44	09/10/2013 10:49	0.195414254	0.614504282	0.385380734	3.039829546	2.35358783
09/10/2013 10:49	09/10/2013 10:54	0.191255803	0.677401885	0.264349322	3.080668248	2.453376239
09/10/2013 10:54	09/10/2013 10:58	0.207979594	0.615553293	0.364605451	3.07646329	2.399021403
09/10/2013 10:58	09/10/2013 11:03	0.169850996	0.57256369	0.57437862	3.093935417	2.527091667
09/10/2013 11:03	09/10/2013 11:08	0.173981381	0.675585849	0.418267794	3.057774214	2.482177462
09/10/2013 11:08	09/10/2013 11:12	0.152542624	0.656125591	0.349049278	2.958778879	2.552800751
09/10/2013 11:12	09/10/2013 11:17	0.148850804	0.621466908	0.444916589	2.98650045	2.433545212
09/10/2013 11:17	09/10/2013 11:22	0.192236648	0.644881146	0.460034906	2.948437462	2.495057259
09/10/2013 11:22	09/10/2013 11:26	0.273050625	0.639382506	0.567570057	3.010964679	2.625783824
09/10/2013 11:26	09/10/2013 11:31	0.247468022	0.710330255	0.48420415	3.032835511	2.625442906
09/10/2013 11:31	09/10/2013 11:36	0.191393104	0.662049708	0.319061111	3.02085844	2.686637779
09/10/2013 11:36	09/10/2013 11:40	0.195101782	0.653659044	0.531115687	2.933388105	2.59017558
09/10/2013 11:40	09/10/2013 11:45	0.208879042	0.680329805	0.511275087	3.019396729	2.624929754
09/10/2013 11:45	09/10/2013 11:50	0.20486328	0.582940294	0.514280433	2.832450341	2.421320325
09/10/2013 11:50	09/10/2013 11:54	0.193369652	0.574150937	0.301789228	2.988612346	2.409828001
09/10/2013 11:54	09/10/2013 11:59	0.249515219	0.592666853	0.331178141	3.0745821	2.390212461
09/10/2013 11:59	09/10/2013 12:04	0.186526339	0.584816094	0.398483437	2.961428128	2.307624842
09/10/2013 12:04	09/10/2013 12:08	0.101791033	0.589281725	0.315544626	2.794372794	2.13745588
09/10/2013 12:08	09/10/2013 12:13	0.120734577	0.490257502	0.31389904	2.821569813	2.135609407
09/10/2013 12:13	09/10/2013 12:18	0.191009634	0.552165009	0.240503195	2.777072924	2.004679543
09/10/2013 12:18	09/10/2013 12:22	0.116113521	0.492329211	0.255722684	2.661139266	1.888108656
09/10/2013 12:22	09/10/2013 12:27	0.244823647	0.483443168	0.21668387	2.737468241	1.836447526
09/10/2013 12:27	09/10/2013 12:32	0.106137138	0.461360461	0.156150891	2.720463674	1.925388578
09/10/2013 12:32	09/10/2013 12:36	0.159269778	0.389055556	0.263128889	2.625644444	1.745097778
09/10/2013 12:36	09/10/2013 12:41	0.166129111	0.432584444	0.235135556	2.624088889	1.768357778
09/10/2013 12:41	09/10/2013 12:46	0.257313333	0.515975556	0.145700667	2.662577778	1.816584444
09/10/2013 12:46	09/10/2013 12:50	0.209275941	0.485224776	0.295595775	2.709856165	1.834025795
09/10/2013 12:50	09/10/2013 12:55	0.194911981	0.49213275	0.237965454	2.572835912	1.834604735
09/10/2013 12:55	09/10/2013 13:00	0.222582555	0.566209613	0.357578899	2.580005521	1.92715162
09/10/2013 13:00	09/10/2013 13:04	0.254768584	0.523236144	0.146140898	2.723236144	1.914071973
09/10/2013 13:04	09/10/2013 13:09	0.179695206	0.455524068	0.193215718	2.720170074	1.857610517
09/10/2013 13:09	09/10/2013 13:14	0.204402273	0.470200029	0.334927917	2.633675421	1.873071544
09/10/2013 13:14	09/10/2013 13:18	0.124118531	0.44731663	0.253388027	2.71106867	1.86014188
09/10/2013 13:18	09/10/2013 13:23	0.1044843	0.489864582	0.247662183	2.558779986	1.871704473
09/10/2013 13:23	09/10/2013 13:28	0.206140396	0.510171126	0.329476386	2.605957301	1.865058507
09/10/2013 13:28	09/10/2013 13:32	0.148053363	0.472169557	0.341770557	2.677558651	1.85483789
09/10/2013 13:32	09/10/2013 13:37	0.34899368	0.474274372	0.346487524	2.665886881	1.910447668
09/10/2013 13:37	09/10/2013 13:42	0.231272483	0.515041621	0.273371099	2.658409094	1.818610594
09/10/2013 13:42	09/10/2013 13:46	0.25166288	0.532816063	0.37567779	2.584423566	1.913056155
09/10/2013 13:46	09/10/2013 13:51	0.175075186	0.490688615	0.256758398	2.70779928	1.93162855
09/10/2013 13:51	09/10/2013 13:56	0.465421263	0.564791986	0.218423388	2.84500576	1.991455771
09/10/2013 13:56	09/10/2013 14:00	0.159345636	0.527253574	0.627272363	2.674162569	1.956474927
09/10/2013 14:00	09/10/2013 14:05	0.292713697	0.488105911	0.320841552	2.710985596	1.943868098
09/10/2013 14:05	09/10/2013 14:10	0.17176106	0.453227185	0.295225476	2.733725155	1.966208592
09/10/2013 14:10	09/10/2013 14:14	0.163143285	0.489435884	0.256670005	2.730023366	1.946967299
09/10/2013 14:14	09/10/2013 14:19	0.183361333	0.423466667	0.215729556	2.702155556	1.836008889
09/10/2013 14:19	09/10/2013 14:23	0.126968222	0.354402222	0.216230444	2.671244444	1.862728889
09/10/2013 14:23	09/10/2013 14:28	0.543284444	0.268913333	0.020084422	2.497111111	1.531497778
09/10/2013 14:28	09/10/2013 14:33	0.057105111	0.256442222	0.070505333	2.386822222	1.552851111
09/10/2013 14:33	09/10/2013 14:38	0.039519333	0.266773333	0	2.377244444	1.49358
09/10/2013 14:38	09/10/2013 14:42	0.052581778	0.178436889	0.029426889	2.325444444	1.419675556
09/10/2013 14:42	09/10/2013 14:47	0.016430689	0.176384	0.103864222	2.126051111	1.42462
09/10/2013 14:47	09/10/2013 14:52	0.089965333	0.305575556	0.081895333	2.443733333	1.617464444
09/10/2013 14:52	09/10/2013 14:56	0.273533333	0.260724444	0.150776222	2.671022222	1.773855556
09/10/2013 14:56	09/10/2013 15:01	0.149922667	0.469997778	0.119749111	2.657222222	1.843304444
09/10/2013 15:01	09/10/2013 15:06	0.124901111	0.422782222	0.124454444	2.712155556	1.840088889
09/10/2013 15:06	09/10/2013 15:10	0.131095333	0.36226	0.144621333	2.722155556	1.847362222
09/10/2013 15:10	09/10/2013 15:15	0.150964	0.431457778	0.080474667	2.711488889	1.907808889
09/10/2013 15:15	09/10/2013 15:20	0.154196889	0.433444444	0.014863733	2.724155556	1.826075556
09/10/2013 15:20	09/10/2013 15:24	0.043179333	0.296791111	0.127932	2.7146	1.851197778
09/10/2013 15:24	09/10/2013 15:29	0.101850889	0.379475556	0.166235333	2.782644444	1.963995556
09/10/2013 15:29	09/10/2013 15:34	0.174138889	0.378328889	0.221239333	2.767977778	1.920402222
09/10/2013 15:34	09/10/2013 15:38	0.016585111	0.424262222	0.150410444	2.835355556	1.958808889
09/10/2013 15:38	09/10/2013 15:43	0.209591111	0.429537778	0.214311111	2.759533333	1.955126667
09/10/2013 15:43	09/10/2013 15:48	0.268548889	0.40848	0.059926667	2.769533333	1.946855556
09/10/2013 15:48	09/10/2013 15:52	0.053723333	0.314604444	0.294535556	2.793777778	1.860333333
09/10/2013 15:52	09/10/2013 15:57	0.161472444	0.37078	0.114212444	2.838911111	1.95648
09/10/2013 15:57	09/10/2013 16:02	0.117202889	0.455715556	0.083892444	2.799555556	1.929251111
09/10/2013 16:02	09/10/2013 16:06	0.126865778	0.471542222	0.102736	2.809555556	2.051228889
09/10/2013 16:06	09/10/2013 16:11	0.152574889	0.470106667	0.300564444	2.634777778	1.896611111
09/10/2013 16:11	09/10/2013 16:16	0.052079111	0.373251111	0.33842	2.737511111	1.952997778
09/10/2013 16:16	09/10/2013 16:20	0.066102889	0.566235556	0.124348	2.8874	2.021048889
09/10/2013 16:20	09/10/2013 16:25	0.035750222	0.544515556	0.171107111	2.719266667	1.984064444
09/10/2013 16:25	09/10/2013 16:30	0.001458489	0.517717778	0.205046444	2.649222222	1.966591111
09/10/2013 16:30	09/10/2013 16:34	0.035917111	0.465406667	0.189522889	2.752622222	2.034131111
09/10/2013 16:34	09/10/2013 16:39	0.165261556	0.404704444	0	2.856044444	1.929582222
09/10/2013 16:39	09/10/2013 16:44	0.094666444	0.599322222	0.083961111	2.947	1.995571111
09/10/2013 16:44	09/10/2013 16:48	0.043949111	1.398622222	0.31118	2.689022222	1.64332
09/10/2013 16:48	09/10/2013 16:53	0.183977556	1.753444444	0.304375556	2.9172	1.506573333
09/10/2013 16:53	09/10/2013 16:58	0.231015556	1.123442222	0.257388889	2.785755556	1.744408889
09/10/2013 16:58	09/10/2013 17:02	0.039821778	0.574268889	0.140117556	2.794444444	1.874348889
09/10/2013 17:02	09/10/2013 17:07	0.038653778	0.460726667	0.183527778	2.797111111	1.843793333
09/10/2013 17:07	09/10/2013 17:12	0.084560889	0.458453333	0.051466667	2.839355556	1.902508889
09/10/2013 17:12	09/10/2013 17:16	0.117841333	0.378042222	0.042443778	2.902066667	1.931733333
09/10/2013 17:16	09/10/2013 17:26	0.101383556	0.402962222	0.195766444	2.825577778	1.963973333
09/10/2013 17:26	09/10/2013 17:30	0.153037778	0.413093333	0.189534	2.979688889	2.018853333
09/10/2013 17:30	09/10/2013 17:35	0.151985333	0.396362222	0.115666444	2.997688889	1.952997778
09/10/2013 17:35	09/10/2013 17:39	0.232973333	0.429448889	0.350831111	2.892733333	1.894393333
09/10/2013 17:39	09/10/2013 17:44	0.182756222	0.501871111	0.290966667	2.920533333	1.984197778
09/10/2013 17:44	09/10/2013 17:49	0.273644444	0.960697778	0.161046889	2.8834	1.870733333
09/10/2013 17:49	09/10/2013 17:54	0.522282222	2.817822222	0.484235556	3.288133333	1.7847
09/10/2013 17:54	09/10/2013 17:58	0.5282	1.68142	0.565066667	2.765311111	1.669062222
09/10/2013 17:58	09/10/2013 18:03	0.683633333	2.165875556	0.377537778	2.959666667	1.853062222
09/10/2013 18:03	09/10/2013 18:08	0.830635556	2.439488889	0.914966667	2.698822222	1.825277778
09/10/2013 18:08	09/10/2013 18:12	0.876646667	2.198255556	0.553142222	2.973466667	1.7892
09/10/2013 18:12	09/10/2013 18:17	0.918586667	1.988475556	0.509702222	3.079088889	1.880135556
09/10/2013 18:17	09/10/2013 18:22	0.933337778	2.608577778	1.256491111	2.613866667	1.685626667
09/10/2013 18:22	09/10/2013 18:26	1.858064444	2.462666667	0.516748889	2.951888889	1.90344
09/10/2013 18:26	09/10/2013 18:31	1.609273333	4.064266667	1.223886667	2.785311111	1.880291111
09/10/2013 18:31	09/10/2013 18:36	2.2988	3.465666667	0.176397556	3.035266667	2.371044444
09/10/2013 18:36	09/10/2013 18:40	1.058602222	1.454202222	0.517946667	2.781755556	1.954328889
09/10/2013 18:40	09/10/2013 18:45	1.196124444	1.396924444	0.384364444	2.783977778	1.903284444
09/10/2013 18:45	09/10/2013 18:50	2.149397778	1.522253333	0.284251111	2.775088889	1.839357778
09/10/2013 18:50	09/10/2013 18:54	3.538755556	2.395777778	0.376342222	2.529133333	2.563511111
09/10/2013 18:54	09/10/2013 19:13	2.874844444	2.033635556	0.75428	2.703488889	2.132715556
09/10/2013 19:13	09/10/2013 19:18	2.925333333	2.251644444	1.092544444	2.256266667	1.766362222
09/10/2013 19:18	09/10/2013 19:22	3.0268	2.311244444	1.352857778	2.312977778	1.89916
