PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
08/06/2021 10:58	08/06/2021 11:07	0.035790621	0	0.08733159	1.336889057	0.46720308
08/06/2021 11:07	08/06/2021 11:16	0.233632468	0.033678212	0.107293739	1.48269254	0.70048311
08/06/2021 11:16	08/06/2021 11:25	0.308238971	0.193294923	0	1.696941246	0.277220024
08/06/2021 11:25	08/06/2021 11:35	0.083832665	0	0.038251628	1.662161831	0.250389898
08/06/2021 11:35	08/06/2021 11:44	0.13191817	0.028590529	0.04522811	1.587526379	0.771926347
08/06/2021 11:44	08/06/2021 11:54	0.039222895	0.066058459	0.127779821	1.414334361	0.6011708
08/06/2021 11:54	08/06/2021 12:03	0.119341532	0.093978656	0.083667501	1.811607238	0.966333257
08/06/2021 12:03	08/06/2021 12:12	0	0.01062857	0.115856913	1.769222801	0.614359701
08/06/2021 12:12	08/06/2021 12:22	0.028802244	0.006315332	0.059608562	2.764926108	0.929590052
08/06/2021 12:22	08/06/2021 12:31	0.044873186	0.023707261	0.086314787	2.162740034	1.231218807
08/06/2021 12:31	08/06/2021 12:40	0.040061447	0.002431929	0	1.88600303	1.236878936
08/06/2021 12:40	08/06/2021 12:50	0	0.066192025	0	2.01521642	0.47127232
08/06/2021 12:50	08/06/2021 12:59	0	0	0.06649319	1.81606364	0.99473384
08/06/2021 12:59	08/06/2021 13:08	0	0	0.104688323	2.357903909	0.60503562
08/06/2021 13:08	08/06/2021 13:18	0.011019566	0	0.079251531	2.264100532	0.910022137
08/06/2021 13:18	08/06/2021 13:27	0.025966671	0	0.067875697	2.439407901	0.938418431
08/06/2021 13:27	08/06/2021 13:36	0.117776452	0.01986152	0.047331961	2.10506966	1.29960169
08/06/2021 13:36	08/06/2021 13:46	0.057069566	0	0.047937669	1.840760448	1.607779939
08/06/2021 13:46	08/06/2021 13:55	0.065798952	0.011757063	0.052678458	1.77212983	0.961052893
