PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
04/02/2014 3:33	04/02/2014 3:37	0.717063	0	0	3.30617	0
04/02/2014 3:37	04/02/2014 3:42	0.587869	0	0	3.06614	0
04/02/2014 3:42	04/02/2014 3:47	0.728339	0	0	2.86784	0
04/02/2014 3:47	04/02/2014 3:51	0.553619	0	0	2.8685	0
04/02/2014 3:51	04/02/2014 3:56	0.631831	0	0	2.90424	0
04/02/2014 3:56	04/02/2014 4:01	0.632797	0	0.0220003	2.94109	0
04/02/2014 4:01	04/02/2014 4:05	0.589817	0	0.127847	2.89897	0
04/02/2014 4:05	04/02/2014 4:10	0.58603	0	0	2.90168	0.000472651
04/02/2014 4:10	04/02/2014 4:15	0.588886	0	0	2.8601	0
04/02/2014 4:15	04/02/2014 4:19	0.60636	0	0	2.86852	0
04/02/2014 4:19	04/02/2014 4:24	0.449258	0	1.02955	2.93607	0.0346672
04/02/2014 4:24	04/02/2014 4:29	0.574558	0	0.80794	2.92367	0
04/02/2014 4:29	04/02/2014 4:33	0.674913	0	0.0823737	2.98085	0
04/02/2014 4:33	04/02/2014 4:38	0.810937	0	0	2.73871	0
04/02/2014 4:38	04/02/2014 4:43	1.02837	0	0	2.6552	0
04/02/2014 4:43	04/02/2014 4:47	0.849602	0	0	2.69394	0
04/02/2014 4:47	04/02/2014 4:52	0.803615	0	0	2.6447	0
04/02/2014 4:52	04/02/2014 4:57	0.76851	0	0	2.78438	0
04/02/2014 4:57	04/02/2014 5:01	0.679991	0	0.0250805	3.06249	0
04/02/2014 5:01	04/02/2014 5:06	0.650703	0	0.718239	2.72528	0
04/02/2014 5:06	04/02/2014 5:11	0.488859	0	0.916007	2.71708	0.0524234
04/02/2014 5:11	04/02/2014 5:15	0.630095	0	0.375019	2.66844	0
04/02/2014 5:15	04/02/2014 5:20	0.856014	0	0	2.48239	0
04/02/2014 5:20	04/02/2014 5:25	0.775628	0	0	2.3374	0
04/02/2014 5:25	04/02/2014 5:29	0.997143	0	0	2.45105	0
04/02/2014 5:29	04/02/2014 5:34	0.735981	0	0.00260945	2.6065	0
04/02/2014 5:34	04/02/2014 5:39	0.834788	0.0126685	0	2.46989	0
04/02/2014 5:39	04/02/2014 5:43	0.698783	0	0	2.56462	0
04/02/2014 5:43	04/02/2014 5:48	0.659035	0.0191738	0	2.54743	0
04/02/2014 5:48	04/02/2014 5:53	0.724759	0.0250927	0	2.59427	0
04/02/2014 5:53	04/02/2014 5:57	0.712845	0.00385771	0	2.98711	0
04/02/2014 5:57	04/02/2014 6:02	0.821687	0.00282427	0	2.96998	0
04/02/2014 6:02	04/02/2014 6:07	0.833944	0	0	2.98635	0
04/02/2014 6:07	04/02/2014 6:11	0.675417	0.0514506	0	3.01866	0
04/02/2014 6:11	04/02/2014 6:16	0.735363	0.0305939	0	2.91882	0
04/02/2014 6:16	04/02/2014 6:21	1.00234	0.0110113	0	2.8903	0
04/02/2014 6:21	04/02/2014 6:25	1.2461	0	0	2.75602	0
04/02/2014 6:25	04/02/2014 6:30	0.90742	0.05761	0	2.89449	0
04/02/2014 6:30	04/02/2014 6:35	1.28939	0.0242956	0	2.94137	0
04/02/2014 6:35	04/02/2014 6:39	1.83006	0.0141715	0	2.60711	0
04/02/2014 6:39	04/02/2014 6:44	1.04565	0.0409616	0	2.99059	0
04/02/2014 6:44	04/02/2014 6:49	0.762535	0.0512011	0	3.0546	0
04/02/2014 6:49	04/02/2014 6:53	1.06348	0.0211942	0	3.18007	0
04/02/2014 6:53	04/02/2014 6:58	0.865307	0.0562524	0	3.21453	0
04/02/2014 6:58	04/02/2014 7:03	1.0375	0.0486218	0	3.1655	0
04/02/2014 7:03	04/02/2014 7:07	1.10435	0.046125	0	3.10959	0
04/02/2014 7:07	04/02/2014 7:12	1.67031	0.146253	0	2.79444	0
04/02/2014 7:12	04/02/2014 7:17	1.74853	0.0711492	0	2.98679	0
04/02/2014 7:17	04/02/2014 7:21	1.26812	0.0233614	0	2.95062	0
04/02/2014 7:21	04/02/2014 7:26	0.610311	0.0182145	0	2.82763	0
04/02/2014 7:26	04/02/2014 7:31	0.676581	0.02519	0	2.77488	0
04/02/2014 7:31	04/02/2014 7:35	0.557798	0.000511089	0	2.78733	0
04/02/2014 7:35	04/02/2014 7:40	0.477685	0.0509746	0	2.8819	0
04/02/2014 7:40	04/02/2014 7:45	0.727107	0.0299298	0	2.8618	0
04/02/2014 7:45	04/02/2014 7:49	0.692324	0.0534637	0	2.74041	0
04/02/2014 7:49	04/02/2014 7:54	0.654158	0.00236139	0	3.04584	0
04/02/2014 7:54	04/02/2014 7:59	0.426482	0.0552614	0	2.89845	0
04/02/2014 7:59	04/02/2014 8:03	0.561439	0.0600716	0	3.0355	0
04/02/2014 8:03	04/02/2014 8:08	0.537198	0.0547823	0	3.05837	0
04/02/2014 8:08	04/02/2014 8:13	0.631443	0.186275	0	3.24272	0
04/02/2014 8:13	04/02/2014 8:17	0.47597	0.0514863	0	2.88325	0
04/02/2014 8:17	04/02/2014 8:22	0.498685	0.0231908	0	2.93886	0
04/02/2014 8:22	04/02/2014 8:27	0.791974	0.0195019	0	2.83376	0
04/02/2014 8:27	04/02/2014 9:06	0.770814	0.0286447	0	3.13261	0
04/02/2014 9:06	04/02/2014 9:11	0.672685	0.0804294	0.0289226	2.62121	0.0847748
04/02/2014 9:11	04/02/2014 9:16	0.98142	0.0978953	0	2.64502	0
04/02/2014 9:16	04/02/2014 9:20	0.497661	0.0441356	0	2.74495	0
04/02/2014 9:20	04/02/2014 9:25	0.618008	0.0401288	0	2.82906	0
04/02/2014 9:25	04/02/2014 9:30	0.858429	0.0255166	0	2.68058	0
