PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	BBOA	OOA1_BB	OOA2_BB-aq
26/11/2011 6:02	26/11/2011 6:07	0.855706692	3.149139955	2.124937622	0.629822931
26/11/2011 6:07	26/11/2011 6:11	0.824926645	3.266353547	2.43307599	0.608321718
26/11/2011 6:11	26/11/2011 6:16	0.625519568	3.300875943	2.266281535	0.607293754
26/11/2011 6:16	26/11/2011 6:21	0.744674571	2.977255835	2.233922488	0.791115507
26/11/2011 6:21	26/11/2011 6:25	0.448895194	2.895323823	2.182923752	0.784400731
26/11/2011 6:25	26/11/2011 6:30	0.74548468	3.096416835	2.201644597	0.763129787
26/11/2011 6:30	26/11/2011 6:35	0.560237795	2.870343722	2.161646707	0.629426277
26/11/2011 6:35	26/11/2011 6:39	0.494648701	2.954454699	2.240537609	0.61871999
26/11/2011 6:39	26/11/2011 6:44	0.560960124	2.88203493	2.418704761	0.482430585
26/11/2011 6:44	26/11/2011 6:49	0.462527988	2.850474463	1.827127282	0.842734667
26/11/2011 6:49	26/11/2011 6:53	0.51280653	2.643217191	2.063427168	0.555198211
26/11/2011 6:53	26/11/2011 6:58	0.413084234	2.540326672	1.90960298	0.780016514
26/11/2011 6:58	26/11/2011 7:03	0.32605915	2.539182108	1.770394797	0.961866545
26/11/2011 7:03	26/11/2011 7:07	0.656447754	2.629008918	1.758239625	0.905099203
26/11/2011 7:07	26/11/2011 7:12	0.544456657	2.486544468	2.007372184	0.852238491
26/11/2011 7:12	26/11/2011 7:17	0.664545828	2.344863265	1.805158826	0.928717881
26/11/2011 7:17	26/11/2011 7:21	0.492762221	2.674204248	1.856772596	0.684776735
26/11/2011 7:21	26/11/2011 7:26	0.517511237	2.63736586	1.925996645	0.741199359
26/11/2011 7:26	26/11/2011 7:31	0.573010342	2.630567105	1.896803093	0.95615826
26/11/2011 7:31	26/11/2011 7:35	0.78916661	2.838702911	2.086772158	0.56226482
26/11/2011 7:35	26/11/2011 7:40	0.574836958	2.746083376	1.961036283	0.831701883
26/11/2011 7:40	26/11/2011 7:45	0.537900081	2.989414622	2.065140124	0.557372073
26/11/2011 7:45	26/11/2011 7:49	0.451650244	2.99233735	2.133776298	0.352339408
26/11/2011 7:49	26/11/2011 7:54	0.503911956	2.796969476	1.891635274	0.600851194
26/11/2011 7:54	26/11/2011 7:59	0.618085364	2.701513868	1.878012874	0.597946494
26/11/2011 7:59	26/11/2011 8:03	0.574158385	2.600221474	2.007294148	0.536818693
26/11/2011 8:03	26/11/2011 8:08	0.471642293	2.401998084	1.990022652	0.738380571
26/11/2011 8:08	26/11/2011 8:13	0.535816727	2.399943813	2.00395633	0.74715033
26/11/2011 8:13	26/11/2011 8:17	0.520363817	2.492089213	1.843951149	0.728203121
26/11/2011 8:17	26/11/2011 8:22	0.675430268	2.511678186	1.870669714	0.838180232
26/11/2011 8:22	26/11/2011 8:27	0.801190051	2.720839069	1.912512745	0.480361435
26/11/2011 8:27	26/11/2011 8:31	1.126454178	3.17307211	2.44584755	0.608910563
26/11/2011 8:31	26/11/2011 8:36	0.99382939	3.705304917	2.712281056	0.544272237
26/11/2011 8:36	26/11/2011 8:41	1.093131634	3.986233992	2.370196833	0.664512941
26/11/2011 8:41	26/11/2011 8:45	1.055409307	4.272746033	2.334643722	0.941495339
26/11/2011 8:45	26/11/2011 8:50	1.496774718	5.389847805	2.663083422	0.528431755
26/11/2011 8:50	26/11/2011 8:55	1.481053432	6.686387919	2.855875807	0.129959102
26/11/2011 8:55	26/11/2011 8:59	1.357814992	5.929416447	3.123361379	0.068442405
26/11/2011 8:59	26/11/2011 9:04	1.42198255	4.710779561	2.747265813	0.637892877
26/11/2011 9:04	26/11/2011 9:09	2.067962871	5.082689383	3.020385319	0.594609427
26/11/2011 9:09	26/11/2011 9:13	1.231507878	2.810701215	2.905769462	0.770552945
26/11/2011 9:13	26/11/2011 9:18	0.781941707	2.620852271	2.86601431	0.580640413
26/11/2011 9:18	26/11/2011 9:23	0.660821756	2.778532122	2.60680162	0.948624202
26/11/2011 9:23	26/11/2011 9:27	0.559425941	2.531822089	3.338773179	0.876272991
26/11/2011 9:27	26/11/2011 9:32	1.003564138	3.730794959	3.388312639	0.906565265
26/11/2011 9:32	26/11/2011 9:37	1.250591715	4.44912853	3.811533481	1.535260773
26/11/2011 9:37	26/11/2011 9:41	1.340641537	5.066360334	4.178678093	1.579879436
26/11/2011 9:41	26/11/2011 9:46	1.466735102	4.900775607	4.39097457	1.705902321
26/11/2011 9:46	26/11/2011 9:51	1.070127685	4.238538746	4.438213478	2.023658091
26/11/2011 9:51	26/11/2011 9:55	0.876898325	3.554779016	4.575136124	2.463165436
26/11/2011 9:55	26/11/2011 10:00	0.859830442	4.62115911	4.713209731	2.107094217
26/11/2011 10:00	26/11/2011 10:05	0.778052746	4.581233658	4.926520513	1.957333282
26/11/2011 10:05	26/11/2011 10:09	1.022163203	4.925058119	4.557725408	1.97650097
26/11/2011 10:09	26/11/2011 10:14	0.436532618	3.489677895	4.484437185	1.815123802
26/11/2011 10:14	26/11/2011 10:19	0.559359067	3.583414861	4.680554823	1.901114848
26/11/2011 10:19	26/11/2011 10:23	0.698865724	3.768187806	4.97030648	1.91410449
26/11/2011 10:23	26/11/2011 10:28	0.531104307	3.973280736	4.891787737	2.38415972
26/11/2011 10:28	26/11/2011 10:33	0.585870455	5.534516507	6.413191695	2.518996542
26/11/2011 10:33	26/11/2011 10:37	0.49398328	3.941990221	4.896152885	2.548921315
26/11/2011 10:37	26/11/2011 10:42	0.608967926	4.34221092	4.90659339	2.359552665
26/11/2011 10:42	26/11/2011 10:56	0.53921917	4.468575061	5.27019943	1.98580714
26/11/2011 10:56	26/11/2011 11:01	0.573075795	4.815781524	5.334109895	2.689584986
26/11/2011 11:01	26/11/2011 11:05	0.512388717	4.415012846	5.201722896	2.713864741
26/11/2011 11:05	26/11/2011 11:15	0.615382257	4.751832386	5.087434697	3.16035356
26/11/2011 11:15	26/11/2011 11:19	0.414837028	3.750038263	5.418184091	2.939384618
26/11/2011 11:19	26/11/2011 11:24	0.437514219	4.00184314	5.378172016	2.880839425
26/11/2011 11:24	26/11/2011 11:52	1.030122817	6.293493661	5.835688297	3.134574625
26/11/2011 11:52	26/11/2011 11:57	0.707761814	5.824874979	5.830368009	3.282330498
26/11/2011 11:57	26/11/2011 12:01	0.607850784	5.101640292	6.187916496	3.355598628
26/11/2011 12:01	26/11/2011 12:06	0.637863426	5.658053858	6.037099781	3.364560636
26/11/2011 12:06	26/11/2011 12:11	0.784627469	5.379101331	6.265715898	3.239842002
26/11/2011 12:11	26/11/2011 12:15	0.733515425	4.747216729	6.009466128	3.079030218
26/11/2011 12:15	26/11/2011 12:20	0.588944012	5.064642787	6.23922164	2.860902461
26/11/2011 12:20	26/11/2011 12:25	0.618913402	5.134556118	6.071860027	2.958477353
26/11/2011 12:25	26/11/2011 12:29	0.702960682	5.177016165	6.129512604	2.720492349
26/11/2011 12:29	26/11/2011 12:34	0.639665304	4.48934044	6.004938847	2.526755209
26/11/2011 12:34	26/11/2011 12:39	0.765388674	3.838551414	5.608571647	3.011279265
26/11/2011 12:39	26/11/2011 12:43	0.780277636	4.141554152	6.02116899	3.240263623
26/11/2011 12:43	26/11/2011 12:48	0.846962139	4.446668878	5.795268302	3.32832158
26/11/2011 12:48	26/11/2011 12:53	0.822858147	4.678718686	6.021786794	3.209595472
26/11/2011 12:53	26/11/2011 12:57	0.894474498	4.903430592	6.183491461	3.279941149
26/11/2011 12:57	26/11/2011 13:02	0.891841208	4.700658941	6.392522351	3.0985683
26/11/2011 13:02	26/11/2011 13:07	1.003329559	4.580447235	5.759820927	3.008806579
26/11/2011 13:07	26/11/2011 13:11	0.827063649	4.195583339	5.862152872	2.941053639
26/11/2011 13:11	26/11/2011 13:16	0.782757883	4.637546021	5.99727499	3.105084405
26/11/2011 13:16	26/11/2011 13:21	0.870688354	4.759594367	6.029859076	3.184461303
26/11/2011 13:21	26/11/2011 13:25	1.031468109	4.669720621	6.087025037	3.040896733
26/11/2011 13:25	26/11/2011 13:30	1.002575781	4.465396259	6.057817536	3.117573124
26/11/2011 13:30	26/11/2011 13:35	0.857481797	4.294179738	5.828069756	2.947872908
26/11/2011 13:35	26/11/2011 13:39	0.630428737	4.325900348	5.605892823	2.834223992
26/11/2011 13:39	26/11/2011 13:44	0.643352953	3.823780039	5.672619787	2.712016321
26/11/2011 13:44	26/11/2011 13:49	0.834684869	3.562899793	5.468730389	3.038182849
26/11/2011 13:49	26/11/2011 13:53	0.786255334	3.352194509	5.650824589	2.692648269
26/11/2011 13:53	26/11/2011 13:58	0.901071821	3.400035528	5.59637715	2.767318901
26/11/2011 13:58	26/11/2011 14:03	0.905765665	3.691041012	5.747121324	2.781323298
26/11/2011 14:03	26/11/2011 14:07	1.24599746	3.439525492	5.621910029	3.138059519
26/11/2011 14:07	26/11/2011 14:12	0.970687392	3.588656045	5.628956365	3.058042299
26/11/2011 14:12	26/11/2011 14:17	0.910867431	3.378655092	5.752878279	2.984989098
26/11/2011 14:17	26/11/2011 14:21	0.857451017	3.59370349	6.036973064	2.852815529
26/11/2011 14:21	26/11/2011 14:26	0.956114242	3.677580169	6.086107451	3.009419539
26/11/2011 14:26	26/11/2011 14:42	1.464774364	4.905681601	6.441693192	2.697814943
26/11/2011 14:42	26/11/2011 14:49	1.612985998	4.830456182	7.418308656	2.638483764
26/11/2011 14:49	26/11/2011 14:54	1.241757551	4.2023007	6.439145168	2.71787288
26/11/2011 14:54	26/11/2011 14:59	1.084170248	4.108564839	6.314825689	2.475757124
26/11/2011 14:59	26/11/2011 15:03	1.10545757	4.2759846	6.396885017	2.591388012
26/11/2011 15:03	26/11/2011 15:08	1.113097021	4.49647362	6.347028481	2.571135278
26/11/2011 15:08	26/11/2011 15:13	1.150027196	4.365095132	6.316439499	2.630789774
26/11/2011 15:13	26/11/2011 15:17	1.060917287	4.202576028	6.22507231	3.068603575
26/11/2011 15:17	26/11/2011 15:22	0.916386926	5.470414643	6.126302446	2.792615785
26/11/2011 15:22	26/11/2011 15:27	1.215103875	4.771413526	6.601283546	2.789406353
26/11/2011 15:27	26/11/2011 15:31	1.039348206	4.450855031	6.522032364	2.736062199
26/11/2011 15:31	26/11/2011 15:36	1.302568371	6.417412761	6.357918226	2.833746042
26/11/2011 15:36	26/11/2011 15:41	1.51868926	4.495550197	6.210469839	2.722034005
26/11/2011 15:41	26/11/2011 15:45	1.681599534	4.432284995	6.152037586	3.077885085
26/11/2011 15:45	26/11/2011 15:50	1.665683331	5.675391352	6.158410751	3.020511066
26/11/2011 15:50	26/11/2011 15:55	1.525589362	6.442234295	6.290579966	2.862443177
26/11/2011 15:55	26/11/2011 15:59	1.641386877	6.703745911	6.525347752	2.217963659
26/11/2011 15:59	26/11/2011 16:04	2.39439557	5.492702718	6.159256447	2.960292565
26/11/2011 16:04	26/11/2011 16:09	2.209366114	7.689766533	6.833281892	2.617335561
26/11/2011 16:09	26/11/2011 16:13	1.908775657	5.661392842	6.571694453	2.823064147
26/11/2011 16:13	26/11/2011 16:18	2.147544569	5.80365768	6.607511234	2.929595217
26/11/2011 16:18	26/11/2011 16:23	1.99706373	5.580581886	6.358792936	2.575418348
26/11/2011 16:23	26/11/2011 16:27	2.299502002	10.28023533	7.446733818	1.90104695
26/11/2011 16:27	26/11/2011 16:32	2.26828686	9.092560113	7.353563258	2.282922969
26/11/2011 16:32	26/11/2011 16:37	2.34386789	7.619613288	6.792377008	2.852578814
26/11/2011 16:37	26/11/2011 16:41	2.283734979	7.330479659	6.912989427	3.111841936
26/11/2011 16:41	26/11/2011 16:46	2.348901671	8.384377036	6.912587349	3.501380944
26/11/2011 16:46	26/11/2011 16:51	2.636698843	7.336820727	6.712785183	3.378569247
26/11/2011 16:51	26/11/2011 16:55	2.6802547	7.847207849	7.085059366	3.310449085
26/11/2011 16:55	26/11/2011 17:00	2.670688399	10.66664785	7.398512327	3.110196423
26/11/2011 17:00	26/11/2011 17:05	2.806061511	13.0939145	7.217929194	3.109200795
26/11/2011 17:05	26/11/2011 17:09	2.640493427	9.872543678	6.95861062	3.195732275
26/11/2011 17:09	26/11/2011 17:14	3.359030415	9.69108936	7.108252246	2.737064978
26/11/2011 17:14	26/11/2011 17:19	3.692979036	10.16481267	7.344094057	3.131604236
26/11/2011 17:19	26/11/2011 17:23	3.291194589	10.89042449	6.903068753	3.277112163
26/11/2011 17:23	26/11/2011 17:28	4.546947092	10.6282409	7.091579713	2.8199203
26/11/2011 17:28	26/11/2011 17:32	4.702448879	10.46856456	6.939794182	2.982074378
26/11/2011 17:32	26/11/2011 17:37	4.382328839	11.80030789	7.134346394	3.207168878
26/11/2011 17:37	26/11/2011 17:42	4.113339977	14.18165611	7.311633031	2.571453882
26/11/2011 17:42	26/11/2011 17:47	3.99409917	15.06133874	7.582501849	3.17513124
26/11/2011 17:47	26/11/2011 17:51	4.149832475	12.81603719	7.714448894	3.300259445
26/11/2011 17:51	26/11/2011 17:56	4.39305003	14.8744329	7.604886702	3.294937364
26/11/2011 17:56	26/11/2011 18:05	4.472359385	12.68197588	7.001862589	3.722540142
26/11/2011 18:05	26/11/2011 18:10	4.853780852	13.48217909	7.346396848	3.391519209
26/11/2011 18:10	26/11/2011 18:15	4.625899615	11.81302634	6.814249518	3.677595524
26/11/2011 18:15	26/11/2011 18:19	4.042095392	11.25772741	6.485147053	3.734576148
26/11/2011 18:19	26/11/2011 18:24	4.57203105	10.85914761	6.588611481	3.395730857
26/11/2011 18:24	26/11/2011 18:29	4.634110448	9.881385152	6.911995171	2.945272229
26/11/2011 18:29	26/11/2011 18:33	4.101852436	11.07662068	6.758743667	3.601177216
26/11/2011 18:33	26/11/2011 18:38	5.247881009	14.71507236	6.462622548	4.080786078
26/11/2011 18:38	26/11/2011 18:43	4.637248365	14.00924243	6.435888131	3.95053307
26/11/2011 18:43	26/11/2011 18:47	5.090903614	15.80398695	6.33589733	3.883840102
26/11/2011 18:47	26/11/2011 18:52	5.845898044	14.73658498	6.662570229	3.403808747
26/11/2011 18:52	26/11/2011 18:57	6.262499509	14.87878335	6.802247115	2.941768026
26/11/2011 18:57	26/11/2011 19:01	7.48628826	14.8841378	6.38669651	3.041315429
26/11/2011 19:01	26/11/2011 19:06	7.868300902	18.08734638	6.53468557	2.471320153
26/11/2011 19:06	26/11/2011 19:11	7.550733865	18.62053337	6.824791096	1.966126671
26/11/2011 19:11	26/11/2011 19:15	7.380573572	18.80277321	6.081775006	2.259759209
26/11/2011 19:15	26/11/2011 19:20	8.702423197	19.76192547	6.01450897	2.374017366
26/11/2011 19:20	26/11/2011 19:25	9.072907601	19.09819453	6.23968003	2.274854839
26/11/2011 19:25	26/11/2011 19:29	8.527871863	17.43297411	6.71415786	1.578399464
26/11/2011 19:29	26/11/2011 19:34	9.449778607	16.30366623	6.377158203	2.492298965
26/11/2011 19:34	26/11/2011 19:39	8.466554621	15.05885181	5.790727368	2.662937196
26/11/2011 19:39	26/11/2011 19:43	8.677805139	15.84755698	6.152114141	2.461981738
26/11/2011 19:43	26/11/2011 19:48	8.528825069	15.44539075	6.778070581	2.059801596
26/11/2011 19:48	26/11/2011 19:53	7.99464698	14.87588341	6.586798165	2.616001444
26/11/2011 19:53	26/11/2011 19:57	8.728501321	14.3872117	6.152162578	2.478312402
26/11/2011 19:57	26/11/2011 20:02	9.026258611	13.57845621	6.189678265	2.157347913
26/11/2011 20:02	26/11/2011 20:07	8.41998278	13.41168401	6.462709601	1.77093861
26/11/2011 20:07	26/11/2011 20:11	8.721164126	13.16421458	6.716876053	1.832686244
26/11/2011 20:11	26/11/2011 20:16	8.092316797	13.54735626	6.485407977	1.999285968
26/11/2011 20:16	26/11/2011 20:21	8.380030687	13.36720778	6.233263928	2.218173605
26/11/2011 20:21	26/11/2011 20:25	9.136236109	13.19535304	6.320335998	1.953806856
26/11/2011 20:25	26/11/2011 20:30	9.345500318	13.09579077	6.456960256	2.044388657
26/11/2011 20:30	26/11/2011 20:35	8.963647026	13.59815345	5.860054846	1.960113677
26/11/2011 20:35	26/11/2011 20:39	9.446766492	13.39059982	5.587669972	2.258690714
26/11/2011 20:39	26/11/2011 20:44	8.966173575	16.38066146	5.853037355	1.765739407
26/11/2011 20:44	26/11/2011 20:49	8.148870542	18.42804276	5.193280724	1.873276973
26/11/2011 20:49	26/11/2011 20:53	7.856078255	18.40535535	5.454048598	1.948223794
26/11/2011 20:53	26/11/2011 20:58	8.242604172	20.51218459	4.804641774	1.829473559
26/11/2011 20:58	26/11/2011 21:03	6.487605189	24.69354089	4.44512265	1.841564076
26/11/2011 21:03	26/11/2011 21:07	7.466093051	19.4627283	4.988865771	1.344486173
26/11/2011 21:07	26/11/2011 21:12	7.953747587	22.56103177	5.000688077	1.495582569
26/11/2011 21:12	26/11/2011 21:17	7.555681646	20.36331248	4.726640244	1.346313733
26/11/2011 21:17	26/11/2011 21:21	6.759176369	19.66563595	5.189301514	0.911913966
26/11/2011 21:21	26/11/2011 21:26	6.825032744	20.97830173	4.517511214	1.536749612
26/11/2011 21:26	26/11/2011 21:31	6.568900668	18.84662455	5.109750216	1.048734565
26/11/2011 21:31	26/11/2011 21:35	5.761563263	13.96008896	4.820593086	1.905667294
26/11/2011 21:35	26/11/2011 21:40	5.172211884	12.4418324	4.986781337	1.48837568
26/11/2011 21:40	26/11/2011 21:45	5.36521312	13.3242254	4.868344226	1.651259553
26/11/2011 21:45	26/11/2011 21:49	4.935450851	11.8913077	4.901168971	1.323550782
26/11/2011 21:49	26/11/2011 21:54	4.8421684	12.11216277	4.812659972	1.460641858
26/11/2011 21:54	26/11/2011 21:59	4.799750052	11.17266474	5.06665141	1.542595294
26/11/2011 21:59	26/11/2011 22:03	4.345060932	10.25505381	4.841311272	1.384878683
26/11/2011 22:03	26/11/2011 22:08	4.266018968	10.63057902	4.627335641	1.818631474
26/11/2011 22:08	26/11/2011 22:13	4.142464406	9.279996955	4.892644913	1.859608626
26/11/2011 22:13	26/11/2011 22:17	4.393080617	10.36121871	4.826799926	1.444135449
26/11/2011 22:17	26/11/2011 22:22	4.790247715	10.26326041	4.990126247	1.210818231
26/11/2011 22:22	26/11/2011 22:27	3.995856464	9.543782867	4.262505236	1.614523533
26/11/2011 22:27	26/11/2011 22:31	3.628244348	9.038146603	4.643257619	1.462818829
26/11/2011 22:31	26/11/2011 22:36	3.958592916	9.526388478	4.452009115	1.396495591
26/11/2011 22:36	26/11/2011 22:41	4.034974428	9.388418885	4.562043321	1.591046166
26/11/2011 22:41	26/11/2011 22:45	3.280701898	10.19767975	4.466655	1.169846857
26/11/2011 22:45	26/11/2011 22:50	3.292129371	10.44021365	3.973268174	1.849530804
26/11/2011 22:50	26/11/2011 22:55	2.762396576	9.865779228	4.189694032	1.219595864
26/11/2011 22:55	26/11/2011 22:59	2.925622935	9.583338651	4.113706234	1.265708681
26/11/2011 22:59	26/11/2011 23:07	2.514900082	10.42947371	3.86438903	1.603061781
26/11/2011 23:07	26/11/2011 23:11	2.318388298	9.964079917	3.888999673	1.463218711
26/11/2011 23:11	26/11/2011 23:16	2.190745219	8.920505899	4.092793729	0.779387853
26/11/2011 23:16	26/11/2011 23:21	2.688475562	9.860963888	4.353125676	1.275656374
26/11/2011 23:21	26/11/2011 23:25	2.615641636	8.84416816	3.691115269	1.830877835
26/11/2011 23:25	26/11/2011 23:30	2.307064354	9.129635454	3.896409299	1.318536494
26/11/2011 23:30	26/11/2011 23:35	2.293371727	9.325392998	3.726101249	1.638464527
26/11/2011 23:35	26/11/2011 23:39	2.279373576	8.449136483	4.104711485	1.435841957
26/11/2011 23:39	26/11/2011 23:44	2.631481437	8.935005623	3.837043189	1.46845075
26/11/2011 23:44	26/11/2011 23:49	2.16863207	8.249574603	3.483677569	1.521684957
26/11/2011 23:49	26/11/2011 23:53	2.140437634	7.747213853	3.726028874	1.247488839
26/11/2011 23:53	26/11/2011 23:58	2.046244264	7.91135939	3.716448311	1.468569935
26/11/2011 23:58	27/11/2011 0:03	2.317858209	8.196032188	3.782231407	1.167820496
27/11/2011 0:03	27/11/2011 0:07	2.036591159	7.987809157	3.827480813	1.33316207
27/11/2011 0:07	27/11/2011 0:12	1.323307647	7.901097574	3.221599159	1.73097292
27/11/2011 0:12	27/11/2011 0:17	1.171326067	7.44475017	3.663576142	1.457955622
27/11/2011 0:17	27/11/2011 0:21	1.080736492	7.481014408	3.635615628	1.299866773
27/11/2011 0:21	27/11/2011 0:26	0.964021192	7.553745203	3.300909815	1.548074591
27/11/2011 0:26	27/11/2011 0:31	0.824216805	7.392249447	3.251821572	1.300396176
27/11/2011 0:31	27/11/2011 0:35	0.897020324	7.139376122	3.232311424	1.31039983
27/11/2011 0:35	27/11/2011 0:40	1.085329	7.240766499	3.428677906	1.601115094
27/11/2011 0:40	27/11/2011 0:45	0.937309881	7.600261144	3.3675166	1.315024974
27/11/2011 0:45	27/11/2011 0:49	1.123913065	7.426311745	3.521577672	1.626684518
27/11/2011 0:49	27/11/2011 0:54	1.249263773	7.892693341	3.50125485	1.473731037
27/11/2011 0:54	27/11/2011 0:59	1.368474094	7.591816843	3.267026294	1.432221669
27/11/2011 0:59	27/11/2011 1:03	1.225316857	7.548909119	3.55079743	1.618303294
27/11/2011 1:03	27/11/2011 1:08	1.320103796	7.858338524	3.322625621	1.546300859
27/11/2011 1:08	27/11/2011 1:13	1.208918771	7.86422434	3.278621356	1.776973734
27/11/2011 1:13	27/11/2011 1:17	1.320692574	8.62003049	4.080640525	1.386796611
27/11/2011 1:17	27/11/2011 1:22	1.173716542	7.790385056	3.212217558	1.578533244
27/11/2011 1:22	27/11/2011 1:27	1.036268732	7.596110443	3.500188184	1.372984141
27/11/2011 1:27	27/11/2011 1:31	1.099316822	7.278921354	3.271900823	1.463923202
27/11/2011 1:31	27/11/2011 1:36	1.232877966	7.53730362	3.457855975	1.487707139
27/11/2011 1:36	27/11/2011 1:41	1.025406186	7.366931906	3.152717349	1.45063296
27/11/2011 1:41	27/11/2011 1:45	1.155262104	7.449837129	3.205645844	1.652130523
27/11/2011 1:45	27/11/2011 1:50	1.090611207	7.29967732	3.252466596	1.596524676
27/11/2011 1:50	27/11/2011 1:55	1.100299001	7.332236942	3.189962122	1.500629035
27/11/2011 1:55	27/11/2011 1:59	0.958897593	7.119702396	3.109147559	1.418368653
27/11/2011 1:59	27/11/2011 2:04	0.897833032	7.065864053	3.217758746	1.648497469
27/11/2011 2:04	27/11/2011 2:09	0.945436203	7.21854383	3.219391422	1.577934545
27/11/2011 2:09	27/11/2011 2:13	0.805093919	7.439534412	2.875160044	1.345914024
27/11/2011 2:13	27/11/2011 2:18	1.04653792	6.659714672	3.131430335	1.445066573
27/11/2011 2:18	27/11/2011 2:23	0.940205871	7.01555816	2.94628974	1.480563529
27/11/2011 2:23	27/11/2011 2:27	0.788765519	7.191209335	3.241026646	1.2361566
27/11/2011 2:27	27/11/2011 2:32	0.98064687	6.925682754	3.284426147	1.087771929
27/11/2011 2:32	27/11/2011 2:37	0.918192096	6.814937401	3.055295512	1.502908692
27/11/2011 2:37	27/11/2011 2:41	0.964044746	6.634057189	3.005281108	1.593047557
27/11/2011 2:41	27/11/2011 2:46	0.940792035	6.807137605	2.876039588	1.559535672
27/11/2011 2:46	27/11/2011 2:51	0.765259856	6.996751328	3.029499667	1.322539549
27/11/2011 2:51	27/11/2011 2:55	0.76645734	6.859676478	3.045777407	1.200310975
27/11/2011 2:55	27/11/2011 3:00	0.743525722	6.403184463	3.190278067	1.360314249
27/11/2011 3:00	27/11/2011 3:05	0.67787677	6.359301378	2.989929864	1.539613188
27/11/2011 3:05	27/11/2011 3:09	0.691353833	6.457390992	3.280891983	0.907457993
27/11/2011 3:09	27/11/2011 3:14	0.672193187	6.422113159	3.096412818	1.282341536
27/11/2011 3:14	27/11/2011 3:19	0.596420666	6.350240999	3.163274726	1.101241609
27/11/2011 3:19	27/11/2011 3:23	0.663069999	6.084181939	3.34620223	1.230285533
27/11/2011 3:23	27/11/2011 3:28	0.865755766	6.623420715	2.887483494	1.216769525
27/11/2011 3:28	27/11/2011 3:33	0.562447347	6.214767338	3.101491275	1.405097639
27/11/2011 3:33	27/11/2011 3:37	0.755166594	6.065403265	2.946979142	1.3818011
27/11/2011 3:37	27/11/2011 3:42	0.618138925	6.276809474	3.01176981	1.359702291
27/11/2011 3:42	27/11/2011 3:47	0.500749465	5.813579057	2.992433386	1.232285391
27/11/2011 3:47	27/11/2011 3:51	0.422927505	5.774873257	3.083962735	1.196196902
27/11/2011 3:51	27/11/2011 3:56	0.511108334	5.734072936	2.942802851	1.222393279
27/11/2011 3:56	27/11/2011 4:01	0.430132498	5.52655178	2.725236804	1.683129918
27/11/2011 4:01	27/11/2011 4:05	0.431995749	5.715736621	3.405987823	0.969218907
27/11/2011 4:05	27/11/2011 4:10	0.490068038	5.777981155	2.93715272	1.274312686
27/11/2011 4:10	27/11/2011 4:15	0.537101296	5.857249756	2.949525296	1.375644352
27/11/2011 4:15	27/11/2011 4:19	0.508346422	5.50011486	2.888661895	1.182635223
27/11/2011 4:19	27/11/2011 4:24	0.503144491	5.753540075	2.79553354	1.442072794
27/11/2011 4:24	27/11/2011 4:29	0.509811644	5.641899215	2.699131839	1.243788903
27/11/2011 4:29	27/11/2011 4:33	0.453544519	5.46717623	3.099333359	0.813346492
27/11/2011 4:33	27/11/2011 4:38	0.572828425	5.475200793	2.9181056	1.056686282
27/11/2011 4:38	27/11/2011 4:43	0.378662384	5.435011758	2.7108907	1.207636058
27/11/2011 4:43	27/11/2011 4:47	0.49891599	5.226442935	2.835086548	1.145740627
27/11/2011 4:47	27/11/2011 4:52	0.348763661	4.970610782	2.897877475	1.121647082
27/11/2011 4:52	27/11/2011 4:57	0.512961925	4.853567955	2.789096552	1.175210869
27/11/2011 4:57	27/11/2011 5:01	0.322032096	5.265706633	2.729722802	1.034783068
27/11/2011 5:01	27/11/2011 5:06	0.360312705	5.023693129	2.602755673	1.327851693
27/11/2011 5:06	27/11/2011 5:11	0.521900255	5.041540863	2.853199532	1.150436949
27/11/2011 5:11	27/11/2011 5:15	0.474551692	4.724023218	2.699008267	1.193248023
27/11/2011 5:15	27/11/2011 5:20	0.330936005	4.963871418	3.05505143	0.869562447
27/11/2011 5:20	27/11/2011 5:25	0.363634934	4.656376374	2.736300196	1.100601195
27/11/2011 5:25	27/11/2011 5:29	0.606535566	4.776745066	2.704593187	0.978390381
27/11/2011 5:29	27/11/2011 5:34	0.321108804	4.835883253	2.454784945	0.980326998
27/11/2011 5:34	27/11/2011 5:39	0.377217283	4.478536326	2.653543304	1.164305687
27/11/2011 5:39	27/11/2011 5:43	0.348845143	4.550560147	2.560088324	1.070719787
27/11/2011 5:43	27/11/2011 5:48	0.490625322	4.492443612	2.542117288	1.145298478
27/11/2011 5:48	27/11/2011 5:53	0.360239046	4.700229074	2.432404377	1.161344403
27/11/2011 5:53	27/11/2011 5:57	0.449487659	4.632778229	2.596118587	1.090738725
27/11/2011 5:57	27/11/2011 6:02	0.476822685	4.569503643	2.431573871	1.1057811
27/11/2011 6:02	27/11/2011 6:07	0.52514427	4.327018109	2.344947597	0.961165125
27/11/2011 6:07	27/11/2011 6:11	0.482405785	4.790093215	2.437651004	0.729769696
27/11/2011 6:11	27/11/2011 6:16	0.47885797	4.268894045	2.62357831	0.813881074
27/11/2011 6:16	27/11/2011 6:21	0.396495925	4.511667194	2.601976585	0.890117495
27/11/2011 6:21	27/11/2011 6:25	0.589859871	4.003463088	2.743455459	0.981379782
27/11/2011 6:25	27/11/2011 6:30	0.44178824	4.53345058	2.382238767	0.769859813
27/11/2011 6:30	27/11/2011 6:35	0.45880199	4.274366742	2.239206107	1.034781862
